Concelho,Datahora,M,FG,Via,Km,Natureza
Aljustrel,10-12-2014 19:20,1,0,A2,"160,250",Colisão traseira com outro veículo em movimento
Aljustrel,07-06-2014 10:25,0,1,EM527-1,-,Colisão frontal
Aljustrel,23-05-2014 22:00,0,1,EM527-2,-,Despiste simples
Aljustrel,18-01-2014 00:40,0,1,EN261,"100,600",Despiste simples
Aljustrel,14-11-2014 15:40,0,1,EN263,"35,700",Colisão lateral com outro veículo em movimento
Aljustrel,24-03-2014 12:20,1,0,EN263,"37,300",Despiste simples
Aljustrel,21-03-2014 14:15,0,1,EN383,"56,100",Colisão lateral com outro veículo em movimento
Almodovar,13-05-2014 02:00,0,1,A2,"195,738",Despiste simples
Almodovar,05-10-2014 07:30,1,0,EM1167,-,Despiste simples
Almodovar,07-07-2014 10:40,0,1,EM515,-,Despiste com capotamento
Almodovar,24-12-2014 14:45,0,2,ER267,"99,900",Despiste simples
Alvito,17-05-2014 21:15,0,1,EN258,"4,700",Despiste simples
Beja,06-10-2014 18:55,0,1,Avenida Salgueiro Maia 00,-,Atropelamento de peões
Beja,10-02-2014 18:00,0,1,EM528-2,-,Colisão lateral com outro veículo em movimento
Beja,27-07-2014 13:05,1,0,EN121,"64,600",Despiste com capotamento
Beja,22-07-2014 11:25,0,1,EN121,"65,700",Colisão choque em cadeia
Beja,06-07-2014 00:01,0,2,EN121,"65,723",Colisão traseira com outro veículo em movimento
Beja,19-07-2014 17:00,0,1,EN122,"0,600",Colisão frontal
Beja,10-02-2014 15:45,0,1,EN18,"341,800",Despiste com colisão com veículo imobil. ou obstáculo
Beja,25-03-2014 07:00,0,1,EN18,"341,850",Colisão lateral com outro veículo em movimento
Beja,21-07-2014 06:00,0,1,EN18,"363,750",Despiste com capotamento
Beja,14-12-2014 16:05,0,2,EN260,"1,000",Despiste com colisão com veículo imobil. ou obstáculo
Beja,07-12-2014 19:45,0,1,EN260,"4,149",Colisão traseira com outro veículo em movimento
Beja,27-07-2014 11:21,0,1,EN260,"21,463",Atropelamento de peões
Beja,14-08-2014 15:50,0,1,EN391,"34,900",Despiste simples
Beja,14-04-2014 16:40,0,1,Rua Afonso Henrique 1,-,Atropelamento de peões
Beja,17-05-2014 09:20,0,2,Rua Francisco Miguel Duarte 20,-,Colisão frontal
Beja,25-10-2014 22:00,0,1,Rua Sidónio Pais,-,Despiste com colisão com veículo imobil. ou obstáculo
Beja,20-10-2014 10:30,0,1,Traseiras Mercado Municipal 7800,-,Atropelamento de peões
Castro Verde,24-06-2014 23:25,0,1,Ava General Humberto Delgado,-,Colisão lateral com outro veículo em movimento
Castro Verde,10-08-2014 01:00,1,0,Ava Nossa Senhora da Esperança 60,-,Colisão com veiculo ou obstáculo na faixa de rodagem
Castro Verde,27-04-2014 12:30,0,1,EN2,"640,200",Colisão frontal
Castro Verde,14-09-2014 08:00,1,0,EN2,"644,855",Despiste com colisão com veículo imobil. ou obstáculo
Castro Verde,31-01-2014 11:30,0,1,EN2,"649,900",Despiste com colisão com veículo imobil. ou obstáculo
Castro Verde,19-07-2014 17:32,0,1,IP2,"384,600",Colisão lateral com outro veículo em movimento
Castro Verde,07-12-2014 15:45,1,2,IP2,"392,600",Despiste com colisão com veículo imobil. ou obstáculo
Cuba,09-11-2014 21:00,0,1,-,-,Despiste com capotamento
Cuba,16-11-2014 20:05,0,1,-,-,Despiste simples
Cuba,24-05-2014 23:50,0,1,Rua 1o de Maio 8,-,Despiste com transposição do dispositivo de retenção lateral
Ferreira do Alentejo,02-04-2014 23:22,0,1,-,-,Despiste com capotamento
Ferreira do Alentejo,20-04-2014 22:45,0,1,EN121,"34,573",Despiste sem dispositivo de retenção
Ferreira do Alentejo,29-05-2014 10:10,0,1,EN121,"44,944",Despiste com colisão com veículo imobil. ou obstáculo
Ferreira do Alentejo,05-03-2014 10:40,1,0,EN121,"57,900",Colisão frontal
Ferreira do Alentejo,24-02-2014 21:00,0,1,EN2,"586,500",Despiste simples
Ferreira do Alentejo,09-12-2014 17:30,1,1,EN2,"599,170",Despiste com capotamento
Ferreira do Alentejo,24-07-2014 16:30,0,2,EN259,"29,600",Despiste simples
Ferreira do Alentejo,16-12-2014 05:30,0,1,EN383,"33,220",Despiste simples
Ferreira do Alentejo,29-06-2014 03:30,0,1,Largo D Luís Maldonado Pessanha,-,Despiste com colisão com veículo imobil. ou obstáculo
Mertola,05-10-2014 22:05,0,1,EM506,-,Despiste simples
Mertola,21-12-2014 08:00,0,1,EN122,"27,000",Colisão com fuga
Mertola,06-02-2014 14:00,0,2,EN122,"40,200",Colisão com outras situações
Mertola,10-04-2014 09:30,0,1,EN122,"58,200",Colisão frontal
Mertola,21-04-2014 13:50,1,1,EN122,"69,600",Despiste simples
Mertola,15-10-2014 09:30,0,1,EN122,"69,600",Despiste simples
Mertola,02-01-2014 14:00,0,1,EN122,"71,100",Despiste simples
Mertola,12-10-2014 16:25,0,2,EN123,"84,600",Despiste simples
Moura,27-03-2014 20:30,0,1,EN258,"53,900",Atropelamento de peões
Moura,15-04-2014 02:50,1,2,ER255,"93,473",Despiste com capotamento
