Concelho,Datahora,M,FG,Via,Km,Natureza
Abrantes,05-10-2016 16:45,0,2,A23,"34,000",Despiste simples
Abrantes,16-12-2016 18:35,0,1,Avenida António Farinha Pereira 00,-,Atropelamento de peões
Abrantes,25-03-2016 23:30,0,1,Avenida Dom João I 1008,-,Despiste sem dispositivo de retenção
Abrantes,20-07-2016 18:30,1,0,EN358,"50,100",Colisão lateral com outro veículo em movimento
Abrantes,16-12-2016 15:40,0,1,EN358,"51,000",Colisão lateral com outro veículo em movimento
Abrantes,20-02-2016 04:10,1,0,Rua 14 de Junho 0,-,Despiste com capotamento
Abrantes,06-04-2016 16:20,1,0,Rua da Ferrugenta,-,Despiste com capotamento
Alcanena,01-03-2016 16:00,0,1,Avenida Marquês Pombal,-,Atropelamento de peões
Alcanena,01-04-2016 14:20,0,1,EM594-1,-,Despiste simples
Alcanena,27-02-2016 18:50,0,1,EN243,"30,100",Despiste simples
Alcanena,08-11-2016 18:30,0,1,EN361,"73,130",Colisão traseira com outro veículo em movimento
Alcanena,23-03-2016 20:00,0,1,EN361,"74,000",Despiste simples
Alcanena,12-01-2016 10:20,0,1,Rua 25 de Abril,-,Atropelamento de peões
Alcanena,01-01-2016 00:30,0,1,Rua D.Afonso Henriques,-,Despiste simples
Alcanena,25-08-2016 19:15,0,1,Rua Principal - Moitas Venda,-,Colisão lateral com outro veículo em movimento
Almeirim,15-02-2016 19:55,0,1,EN114,"81,200",Atropelamento de peões
Almeirim,16-02-2016 16:45,0,1,EN118,"66,000",Colisão traseira com outro veículo em movimento
Almeirim,23-08-2016 14:45,0,1,Rua Campo da Bola,-,Despiste simples
Almeirim,22-04-2016 17:53,0,1,Rua de Coruche,-,Atropelamento de peões
Almeirim,12-03-2016 21:00,0,1,rua de Coruche,-,Colisão frontal
Almeirim,21-04-2016 12:30,0,1,Rua de Santarém,-,Colisão frontal
Alpiarca,15-10-2016 08:00,0,1,-,"2,830",Despiste com capotamento
Alpiarca,12-03-2016 00:40,0,1,-,-,Despiste simples
Alpiarca,27-02-2016 06:30,1,0,EM368,"3,000",Despiste simples
Alpiarca,26-03-2016 01:30,0,1,EN118,"83,500",Despiste simples
Alpiarca,02-04-2016 20:45,0,1,RUA ENG. ÁLVARO DA SILVA SIMÕES,-,Colisão com veiculo ou obstáculo na faixa de rodagem
Alpiarca,26-03-2016 17:09,0,1,RUA MARIA LUISA FALCÃO / RUA CARVALHO ARAUJO,-,Colisão lateral com outro veículo em movimento
