Concelho,Datahora,M,FG,Via,Km,Natureza
Albufeira,18-05-2013 16:50,0,1,Ava dos Descobrimentos,-,Atropelamento de peões
Albufeira,27-03-2013 08:50,1,0,EN125,"68,100",Colisão com outras situações
Albufeira,13-10-2013 08:30,0,1,EN269,-,Despiste simples
Albufeira,12-10-2013 14:40,0,1,EN395,"54,800",Colisão lateral com outro veículo em movimento
Albufeira,11-05-2013 15:50,0,1,EN395,"56,310",Atropelamento de peões
Albufeira,06-02-2013 22:10,0,1,EN395,"59,700",Despiste com colisão com veículo imobil. ou obstáculo
Albufeira,14-09-2013 05:30,0,1,Estrada da Nora,-,Colisão frontal
Albufeira,01-08-2013 01:15,0,1,Rua Fernando Pessoa,-,Despiste simples
Albufeira,21-03-2013 08:40,0,1,Rua Vale de Santa Maria,-,Despiste com colisão com veículo imobil. ou obstáculo
Alcoutim,03-11-2013 13:50,0,1,-,-,Despiste com capotamento
Alcoutim,09-11-2013 20:20,0,1,EM506,"7,080",Despiste simples
Aljezur,25-05-2013 14:50,0,1,-,-,Colisão lateral com outro veículo em movimento
Aljezur,09-11-2013 02:50,0,1,-,-,Despiste com capotamento
Aljezur,22-01-2013 12:45,0,1,EM1003-1,-,Despiste com colisão com veículo imobil. ou obstáculo
Aljezur,15-11-2013 08:00,0,4,EM1003-1,-,Colisão lateral com outro veículo em movimento
Aljezur,14-10-2013 12:20,0,1,EN120,"130,500",Colisão lateral com outro veículo em movimento
Aljezur,10-06-2013 13:50,0,1,EN120,"131,600",Colisão lateral com outro veículo em movimento
Aljezur,13-01-2013 18:40,0,2,EN120,"134,600",Colisão com outras situações
Aljezur,22-07-2013 18:20,0,1,EN120,"142,900",Colisão frontal
Aljezur,10-08-2013 20:30,0,1,EN120,"149,600",Despiste simples
Castro Marim,15-04-2013 04:50,0,1,-,-,Despiste simples
Faro,27-03-2013 22:20,0,1,-,-,Atropelamento de peões
Faro,18-07-2013 03:25,0,2,-,-,Atropelamento de peões
Faro,05-04-2013 10:00,0,1,Avenida Doutor Júlio Filipe de Almeida Carrapato 117,-,Atropelamento de peões
Faro,11-08-2013 13:15,0,1,EM1316,-,Despiste com capotamento
Faro,25-08-2013 08:00,0,1,EM516,-,Despiste simples
Faro,25-04-2013 14:10,0,1,EM520,-,Colisão com veiculo ou obstáculo na faixa de rodagem
Faro,14-11-2013 20:45,0,1,EM520,-,Despiste simples
Faro,31-07-2013 10:00,0,1,EM523,-,Colisão com outras situações
Faro,21-09-2013 09:45,0,1,EM527-1,-,Colisão lateral com outro veículo em movimento
Faro,14-04-2013 21:10,0,1,EN125-10,-,Colisão com outras situações
Faro,14-08-2013 19:20,0,1,EN2,"730,300",Colisão traseira com outro veículo em movimento
Faro,14-08-2013 19:40,0,1,EN2,"730,500",Colisão frontal
Faro,07-01-2013 10:40,1,0,EN2,"734,200",Colisão traseira com outro veículo em movimento
Faro,09-03-2013 22:00,0,1,EN2,"734,800",Despiste com capotamento
Faro,30-08-2013 15:00,0,1,EN2,"735,000",Colisão frontal
Faro,18-08-2013 19:50,0,1,EN2,"735,120",Colisão lateral com outro veículo em movimento
Faro,15-02-2013 05:05,1,0,EN2,"736,300",Atropelamento de peões
Faro,17-06-2013 16:30,0,1,Estrada Senhora Saúde s/n,-,Colisão lateral com outro veículo em movimento
Faro,15-02-2013 19:05,0,1,SAIDAEN125,-,Colisão lateral com outro veículo em movimento
Lagoa (Algarve),02-02-2013 08:15,1,0,-,-,Despiste simples
