Concelho,Datahora,M,FG,Via,Km,Natureza
Arcos de Valdevez,14-11-2014 09:20,0,1,-,-,Atropelamento de peões
Arcos de Valdevez,20-07-2014 16:25,1,0,IC28,"9,600",Despiste com dispositivo de retenção
Arcos de Valdevez,09-02-2014 18:00,0,1,Lugar dos Pinheiros,-,Despiste com capotamento
Caminha,28-06-2014 18:20,0,1,-,-,Despiste simples
Caminha,22-08-2014 01:50,0,1,EN13,"80,700",Colisão lateral com outro veículo em movimento
Caminha,29-11-2014 11:10,0,1,EN13,"93,041",Colisão com veiculo ou obstáculo na faixa de rodagem
Caminha,23-10-2014 18:05,0,1,Praça Conselheiro Silva Torres,-,Atropelamento de peões
Melgaco,15-08-2014 18:30,1,1,EM1156,-,Colisão frontal
Melgaco,27-04-2014 17:15,0,2,EN202,"13,700",Colisão lateral com outro veículo em movimento
Melgaco,16-01-2014 16:30,1,2,EN202,"21,094",Colisão lateral com outro veículo em movimento
Moncao,17-11-2014 18:00,1,0,Ava D Afonso III,-,Atropelamento de peões
Moncao,07-11-2014 13:30,1,0,EN101,"13,150",Despiste com capotamento
Moncao,16-10-2014 09:18,0,2,EN202,"3,550",Colisão frontal
Paredes de Coura,20-12-2014 05:40,0,1,EN301,"41,300",Despiste simples
Ponte da Barca,07-07-2014 23:18,1,0,Largo do Cruzeiro de Nossa Senhora da Saúde,-,Despiste com capotamento
Ponte de Lima,05-02-2014 19:10,0,2,EN201,"33,950",Atropelamento de peões
Ponte de Lima,08-04-2014 18:00,1,0,EN201,"33,950",Atropelamento de peões
Ponte de Lima,17-04-2014 18:15,0,1,EN201,"47,250",Colisão lateral com outro veículo em movimento
Ponte de Lima,08-10-2014 13:30,0,1,EN203,"21,300",Despiste com colisão com veículo imobil. ou obstáculo
Ponte de Lima,24-01-2014 19:00,1,0,EN203,"25,800",Atropelamento de peões
Ponte de Lima,15-06-2014 13:50,1,0,EN203,"31,580",Colisão lateral com outro veículo em movimento
Ponte de Lima,16-06-2014 13:40,0,1,EN204,"7,170",Colisão frontal
Ponte de Lima,20-01-2014 09:45,1,0,EN308,"17,350",Colisão lateral com outro veículo em movimento
Ponte de Lima,17-05-2014 17:30,0,1,ER203,"23,080",Colisão lateral com outro veículo em movimento
Valenca,17-03-2014 01:30,1,0,-,-,Despiste simples
Valenca,02-08-2014 20:30,1,0,Ava da Figueira 11 A,-,Despiste simples
Valenca,08-12-2014 02:00,2,0,EN101,"4,850",Despiste simples
Valenca,04-05-2014 14:30,4,1,EN13,"111,900",Colisão lateral com outro veículo em movimento
Viana do Castelo,31-08-2014 18:05,0,1,-,-,Colisão com fuga
Viana do Castelo,24-02-2014 11:06,1,1,A28,"62,300",Colisão traseira com outro veículo em movimento
Viana do Castelo,27-04-2014 18:00,1,0,ACC-A28,-,Despiste simples
Viana do Castelo,06-01-2014 07:35,1,0,Ava da Ribeira de Anha 6,-,Atropelamento de peões
Viana do Castelo,01-07-2014 08:40,0,1,AVENIDA ALEM DO RIO 0,-,Colisão com veiculo ou obstáculo na faixa de rodagem
Viana do Castelo,18-02-2014 18:10,1,0,Caminho da Lagoa 377,-,Despiste simples
Viana do Castelo,07-06-2014 15:35,0,1,EN13,"54,650",Atropelamento de peões
Viana do Castelo,25-09-2014 11:20,0,1,EN13,"59,750",Atropelamento de peões
Viana do Castelo,27-04-2014 12:45,1,0,EN13,"78,000",Colisão lateral com outro veículo em movimento
Viana do Castelo,25-09-2014 19:40,0,1,EN202,"4,700",Colisão com veiculo ou obstáculo na faixa de rodagem
Viana do Castelo,02-03-2014 19:20,1,4,EN203,"7,950",Colisão frontal
Viana do Castelo,20-01-2014 08:50,0,1,EN308,"2,700",Colisão frontal
Viana do Castelo,12-01-2014 07:45,1,0,EN308,"7,000",Atropelamento de peões
Viana do Castelo,02-11-2014 12:45,1,0,Estrada de Ferreiros 246,-,Despiste simples
Viana do Castelo,14-04-2014 15:45,0,1,Rua Carregais 0,-,Despiste simples
Viana do Castelo,19-06-2014 09:35,0,1,Rua Estrada Nova 464,-,Atropelamento de peões
Viana do Castelo,10-05-2014 13:30,0,1,Rua Portuzelo 1,-,Colisão com outras situações
Viana do Castelo,07-02-2014 12:02,1,0,SAIDA-A27,"6,600",Despiste com transposição do dispositivo de retenção lateral
Vila Nova de Cerveira,12-06-2014 22:05,0,1,EN13,"103,680",Atropelamento de peões
Vila Nova de Cerveira,21-08-2014 13:30,1,0,Lugar da Várzea,-,Despiste com capotamento
