Concelho,Datahora,M,FG,Via,km,Natureza
Lagoa,2011:02:25 17:45:00,0,1,R Dr Ernesto Sérgio - Parchal,,Atropelamento de peões
Lagoa,2011:02:27 18:15:00,0,1,Estrada Municipal,,Colisão frontal
Lagoa,2011:05:23 00:40:00,0,3,EN125,"48,400",Colisão frontal
Lagoa,2011:07:15 18:30:00,0,1,EM1278,,Colisão tras. c/outro veíc. mov.
Lagoa,2011:07:18 16:15:00,0,1,EM25,,Colisão frontal
Lagoa,2011:08:03 23:00:00,0,1,EN124-1,,Desp. c/col. c/veíc. imobil./ obst.
Lagoa,2011:08:13 19:55:00,0,1,Vale de Currais - Carvoeiro,,Despiste simples
Lagos,2011:01:07 20:10:00,1,0,EN125,"27,800",Colisão frontal
Lagos,2011:01:15 09:00:00,0,2,EN125,,Despiste simples
Lagos,2011:03:16 16:20:00,1,0,EN125,"30,000",Colisão frontal
Lagos,2011:04:20 07:45:00,0,1,Arruamento Docapesca,,Atropelamento de peões
Lagos,2011:06:10 15:30:00,1,0,EN125,"15,620",Colisão frontal
Lagos,2011:08:21 12:15:00,0,1,EM535-1,,Colisão c/veic./obst.f. rodagem
Lagos,2011:10:14 18:15:00,0,1,EN120,"161,200",Desp. c/col. c/veíc. imobil./ obst.
Lagos,2011:10:16 16:00:00,0,2,ACC-A22,,Despiste simples
Loulé,2011:01:31 18:25:00,1,0,EN125,"86,600",Atropelamento de peões
Loulé,2011:01:31 18:30:00,1,0,Circular de Loulé,,Despiste simples
Loulé,2011:02:06 01:10:00,0,1,R Frei Joaquim,,Atropelamento de peões
Loulé,2011:02:15 11:35:00,0,1,A22,"71,000",Colisão tras. c/outro veíc. mov.
Loulé,2011:02:28 13:00:00,0,1,Av Parque Cidades,,Desp. c/col. c/veíc. imobil./ obst.
Loulé,2011:03:10 23:30:00,0,1,R Fonte Santa,,Desp. c/col. c/veíc. imobil./ obst.
Loulé,2011:03:12 18:50:00,0,1,R Pedro Nunes,,Atropelamento de peões
Loulé,2011:03:19 16:20:00,1,0,EN2,"683,700",Colisão frontal
Loulé,2011:04:10 04:45:00,1,0,EN125,"93,200",Despiste c/capotamento
Loulé,2011:04:23 13:10:00,0,1,A22,"60,400",Despiste c/capotamento
Loulé,2011:05:16 03:48:00,1,2,IC4,"1,500",Colisão c/veic./obst.f. rodagem
Loulé,2011:05:23 10:15:00,0,1,EN125,"86,300",Colisão com fuga
Loulé,2011:06:02 12:30:00,1,0,A22,"72,950",Desp. c/transp.disp. ret. lateral
Loulé,2011:06:07 23:05:00,0,2,R Estrada Faro,,Despiste simples
Loulé,2011:06:09 16:30:00,1,0,EN270,"32,100",Atropelamento de peões
Loulé,2011:06:16 17:00:00,1,0,Av Francisco Sá Carneiro,,Atropelamento de peões
Loulé,2011:06:22 23:30:00,0,1,EN270,"63,000",Atropelamento com fuga
Loulé,2011:07:19 21:50:00,1,0,A22,"63,500",Despiste c/capotamento
Loulé,2011:07:25 07:20:00,0,1,Vilamoura XXI,,Despiste simples
Loulé,2011:07:30 19:30:00,0,1,EN396,"11,000",Colisão frontal
Loulé,2011:08:07 19:00:00,0,1,Est Albufeira,,Despiste simples
Loulé,2011:09:04 17:30:00,1,0,Estrada Municipal,,Colisão frontal
Loulé,2011:09:05 02:15:00,0,1,EN396,"25,200",Colisão lat.l c/ outro veíc. mov.
Loulé,2011:09:12 07:45:00,0,1,EM1191,,Colisão lat.l c/ outro veíc. mov.
Loulé,2011:09:29 18:20:00,0,1,R Poço das Casas,,Colisão c/veic./obst.f. rodagem
Loulé,2011:10:01 16:30:00,0,1,Av Andrade Sousa,,Despiste simples
Loulé,2011:10:08 01:00:00,0,1,Av Francisco Sá Carneiro,,Colisão com outras situações
Loulé,2011:10:10 13:30:00,0,1,EN270,"29,400",Despiste c/capotamento
Loulé,2011:10:15 10:00:00,0,1,R N Senhora Piedade,,Atropelamento com fuga
Loulé,2011:10:17 08:00:00,0,1,EN270,"20,800",Colisão lat.l c/ outro veíc. mov.
Loulé,2011:11:13 19:40:00,0,1,EN270,"19,000",Colisão com outras situações
Loulé,2011:11:17 19:00:00,1,0,EM1181,,Atropelamento de peões
Loulé,2011:12:02 09:30:00,0,1,EM503,,Despiste simples
Loulé,2011:12:09 16:55:00,0,1,Av Carlos Mota Pinto,,Atropelamento de peões
Loulé,2011:12:20 22:20:00,0,1,EN396,"21,400",Colisão tras. c/outro veíc. mov.
Monchique,2011:01:25 17:30:00,0,1,EM1073,,Desp. c/col. c/veíc. imobil./ obst.
Monchique,2011:02:28 16:00:00,1,0,EN267,"18,500",Despiste s/dispositivo retenção
Olhão,2011:01:12 15:00:00,1,0,EN398,"5,600",Despiste c/transp.disp. ret. lateral
Olhão,2011:02:21 20:05:00,0,1,EN125,"112,400",Atropelamento de peões
Olhão,2011:03:02 13:40:00,0,1,R Pte. Grande - Fuseta,,Colisão tras. c/outro veíc. mov.
Olhão,2011:03:11 19:15:00,0,1,R Elias Garcia,,Atropelamento de peões
Olhão,2011:04:28 18:00:00,0,1,Av 16 Junho,,Colisão tras. c/outro veíc. mov.
Olhão,2011:05:14 05:15:00,0,1,Av D. João VI,,Despiste c/col. c/veíc. imobil./ obst.
Olhão,2011:06:06 13:00:00,0,1,R João Rod Valente,,Despiste c/col. c/veíc. imobil./ obst.
Olhão,2011:06:08 23:20:00,0,1,Av D Maria L.Palermo,,Colisão tras. c/outro veíc. mov.
Olhão,2011:08:09 16:30:00,1,0,A22,"87,600",Colisão com fuga
Olhão,2011:08:16 02:15:00,0,1,Av 5 Outubro,,Atropelamento de peões
Olhão,2011:08:22 08:35:00,1,0,EN125,"109,450",Colisão tras. c/outro veíc. mov.
Olhão,2011:09:12 17:55:00,0,1,Estrada Municipal,,Colisão lat.l c/ outro veíc. mov.
Olhão,2011:10:17 16:00:00,0,1,R Dâmaso Encarnação,,Atropelamento de peões
Olhão,2011:10:20 20:30:00,1,0,EM516,,Despiste s/dispositivo retenção
Olhão,2011:11:07 21:00:00,1,1,EN398,"2,850",Colisão frontal
Portimão,2011:02:02 14:15:00,0,1,R P Dr Montalvão Marques,,Atropelamento de peões
Portimão,2011:03:24 11:15:00,0,1,Av S Lourenço Barrosa,,Atropelamento de peões
Portimão,2011:04:21 19:30:00,0,1,A22,"14,000",Colisão lat.l c/ outro veíc. mov.
Portimão,2011:04:28 16:30:00,0,1,Rotunda Maxmat,,Colisão lat.l c/ outro veíc. mov.
Portimão,2011:05:01 04:45:00,1,0,Est Monchique,,Despiste c/dispositivo de retenção
Portimão,2011:05:20 15:40:00,0,1,R 5 Outubro,,Atropelamento de peões
Portimão,2011:05:24 21:35:00,0,1,Av S Lourenço Barrosa,,Atropelamento de peões
Portimão,2011:05:29 21:10:00,0,1,Av S Barrosa p/Av. Pl Harris,,Colisão lat.l c/ outro veíc. Mov.
Portimão,2011:05:30 17:10:00,0,1,EM531-1,"9,500",Colisão lat.l c/ outro veíc. mov.
Portimão,2011:06:01 22:05:00,1,0,Est Alvor,,Despiste c/col. c/veíc. imobil./ obst.
Portimão,2011:06:03 11:45:00,0,2,EN125,"45,100",Colisão choque em cadeia
Portimão,2011:06:27 10:15:00,0,1,EN125,,Atropelamento de peões
Portimão,2011:07:10 17:35:00,0,1,Rotunda do Lidl,,Atropelamento de peões
Portimão,2011:07:14 18:15:00,0,1,Arruamento jt Edif. Palácio,,Colisão frontal
Portimão,2011:07:16 09:45:00,0,1,R Cap José Reis Lazaro,,Despiste c/capotamento
Portimão,2011:07:24 18:15:00,0,2,EN125,"45,000",Colisão lat.l c/ outro veíc. mov.
Portimão,2011:07:26 02:00:00,0,1,A22,"17,200",Despiste c/col. c/veíc. imobil./ obst.
Portimão,2011:08:14 14:00:00,0,1,R Gil Vicente - Escritor,,Despiste c/col. c/veíc. imobil./ obst.
Portimão,2011:08:17 22:15:00,1,0,EN125,,Colisão lat.l c/ outro veíc. mov.
Portimão,2011:09:08 14:50:00,0,1,Praceta Mj. David Neto,,Atropelamento de peões
Portimão,2011:09:09 04:30:00,0,1,R Francisco Bivar,,Despiste s/dispositivo retenção
Portimão,2011:10:03 22:00:00,0,1,EM532,"4,870",Despiste simples
Portimão,2011:10:15 18:45:00,0,1,Av. Autódromo,,Despiste simples
Portimão,2011:10:22 12:45:00,0,1,Lg. Dique,,Colisão com outras situações
Portimão,2011:12:03 04:40:00,0,1,EN125,"38,500",Colisão lat.l c/ outro veíc. mov.
Portimão,2011:12:04 15:15:00,0,1,EN125,"34,700",Despiste c/col. c/veíc. imobil./ obst.
Portimão,2011:12:05 11:50:00,0,1,Av S Lourenço Barrosa,,Atropelamento de peões
S. Brás Alportel,2011:10:21 07:50:00,0,1,EN2,"722,800",Despiste simples
S. Brás Alportel,2011:10:24 08:20:00,1,0,EN2,"723,400",Colisão frontal
Silves,2011:01:04 18:00:00,0,1,Estrada Municipal,,Atropelamento de peões
Silves,2011:02:07 18:40:00,1,0,EN125,"62,800",Atropelamento de peões
Silves,2011:02:14 10:05:00,1,0,Sítio Malhão - Alcantarilha,,Despiste c/capotamento
Silves,2011:02:22 20:00:00,0,1,EN264,"95,850",Atropelamento de peões
Silves,2011:05:19 04:40:00,1,0,IC1,"697,500",Despiste c/transp.disp. ret. lateral
Silves,2011:06:02 17:30:00,1,0,Estrada Municipal,,Colisão lat.l c/ outro veíc. mov.
Silves,2011:07:03 17:15:00,0,1,R 1o Maio- Tunes,,Colisão lat.l c/ outro veíc. mov.
Silves,2011:07:08 13:15:00,0,1,EN264,,Atropelamento de peões
Silves,2011:07:15 19:07:00,0,2,IC1,"723,880",Colisão tras. c/outro veíc. mov.
Silves,2011:07:19 20:00:00,0,1,Estrada Municipal,,Despiste simples
Silves,2011:07:19 22:10:00,0,1,Estrada Municipal,,Despiste c/capotamento
Silves,2011:07:22 18:15:00,0,1,Estrada Municipal,,Despiste simples
Silves,2011:08:12 14:50:00,1,0,Estrada Municipal,,Despiste c/capotamento
Silves,2011:09:03 22:25:00,0,1,EN124,"31,400",Despiste c/capotamento
Silves,2011:09:10 16:00:00,0,1,R Dr Ataíde Oliveira,,Despiste c/col. c/veíc. imobil./ obst.
Silves,2011:09:12 02:40:00,0,1,EM529,,Despiste simples
Silves,2011:09:13 08:20:00,1,0,R José Francisco Viseu,,Atropelamento de peões
Silves,2011:09:26 17:15:00,0,1,R Poço,,Colisão frontal
Silves,2011:10:09 17:45:00,1,0,IC1,"698,000",Despiste s/dispositivo retenção
Silves,2011:11:06 13:25:00,0,1,Estrada Municipal,,Despiste simples
Silves,2011:11:10 13:05:00,0,1,EN124,"32,090",Colisão com outras situações
Silves,2011:11:20 21:20:00,1,0,IC1,"719,800",Atropelamento de peões
Silves,2011:11:26 23:20:00,0,1,IC1,"729,400",Colisão frontal
Silves,2011:11:27 16:30:00,0,1,Estrada Municipal,,Colisão lat.l c/ outro veíc. mov.
Silves,2011:11:29 18:50:00,0,1,IC1,"707,300",Despiste simples
Silves,2011:12:03 15:45:00,0,1,EN269,"15,200",Despiste c/capotamento
Tavira,2011:04:23 08:00:00,1,0,A22,"107,600",Despiste c/transp.disp. ret. lateral
Tavira,2011:05:15 18:10:00,0,1,EN270,"0,061",Despiste simples
Tavira,2011:06:08 22:50:00,0,1,EN125,"134,200",Colisão frontal
Tavira,2011:06:26 17:50:00,0,2,EN125,"136,700",Colisão frontal
Tavira,2011:07:23 10:00:00,0,1,Av. D. Manuel I,,Atropelamento de peões
Tavira,2011:09:22 20:10:00,2,1,EN125,,Atropelamento de peões
Tavira,2011:10:09 14:40:00,0,1,R Fumeiros de Trás,,Despiste c/col. c/veíc. imobil./ obst.
Tavira,2011:11:18 11:10:00,0,1,Estrada Florestal,,Despiste c/capotamento
Vila do Bispo,2011:04:22 18:00:00,1,0,EN268,"2,400",Colisão frontal
Vila do Bispo,2011:07:04 11:15:00,0,1,EN268,,Colisão frontal
Vila do Bispo,2011:08:13 03:40:00,0,2,Estrada Municipal,,Despiste c/capotamento
Vila do Bispo,2011:09:10 14:10:00,0,1,EN125,"9,800",Colisão lat.l c/ outro veíc. mov.
Vila do Bispo,2011:11:23 18:00:00,0,1,Caminho terra batida,,Colisão com fuga
V. R. S. António,2011:04:24 05:30:00,1,1,EM511,,Despiste c/capotamento
V. R. S. António,2011:05:20 21:45:00,1,3,Av Inf D Henrique,,Colisão tras. c/outro veíc. mov.
V. R. S. António,2011:11:19 15:00:00,0,1,R Prof Egas Moniz,,Atropelamento de peões
