Concelho,Datahora,M,FG,Via,km,Natureza
Aguiar da Beira,2010-04-25 17:25,0,1,EM583-1,,Colisão lat. c/outro veíc. mov.
Aguiar da Beira,2010-11-05 11:00,1,0,EN229,"39,800",Colisão lat. c/outro veíc. mov.
Almeida,2010-03-11 16:40,0,1,EN332,"51,200",Colisão frontal
Almeida,2010-08-30 07:01,1,2,A25,"181,256",Colisão tras. c/ outro veíc. mov.
Almeida,2010-02-07 23:55,1,0,A25,"193,500",Despiste simples
Almeida,2010-08-08 04:00,1,0,EN332,"59,300",Despiste simples
Almeida,2010-07-21 19:05,1,0,EN340,"39,780",Colisão lat. c/outro veíc. mov.
Almeida,2010-04-05 23:35,0,1,Outra Via,,Desp. c/transp.disp. ret. lateral
Almeida,2010-08-15 17:50,0,1,EN332,"53,150",Colisão com outras situações
Almeida,2010-12-14 18:30,0,1,EN332,"53,236",Atropelamento de peões
Almeida,2010-03-29 15:09,1,0,EM532,,Despiste simples
Celorico da Beira,2010-08-02 16:15,1,0,A25,"145,700",Desp. c/transp.disp. ret. lateral
Celorico da Beira,2010-08-10 13:39,1,0,Estrada Municipal,,Despiste com capotamento
Celorico da Beira,2010-05-01 19:45,1,1,Caminho Vale Azares,,Despiste com capotamento
Fig. Castelo Rodrigo,2010-08-08 05:00,1,0,EN332,"36,600",Despiste com capotamento
Fig. Castelo Rodrigo,2010-02-13 22:55,0,1,Outra Via,,Despiste c/col. c/veíc. imobil./obst.
,,,,,,Colisão com veículo ou obstáculo
Fornos de Algodres,2010-01-26 19:00,1,0,EN330,"24,800 ,,,,,,na faixa de rodagem Gouveia,2010-05-24 14:35,0,1,Calçada dos Frades,,Despiste s/ disp. retenção Gouveia,2010-09-19 18:05,1,0,Estrada Municipal,,Despiste com capotamento Gouveia,2010-08-14 19:45,0,1,Rua Talegre,,Despiste com capotamento Gouveia,2010-09-10 01:20,1,1,EN17,113","850""",Despiste simples
Gouveia,2010-10-03 19:30,0,1,EN330-1,"0,200",Colisão frontal
Guarda,2010-01-18 11:50,0,1,Avenida Cidade de Safed,,Atropelamento de peões
Guarda,2010-08-10 20:10,0,1,EN221,"183,200",Colisão lat. c/outro veíc. mov.
Guarda,2010-08-23 15:40,0,3,A25,"175,200",Despiste com capotamento
Guarda,2010-03-13 09:20,0,1,Lg. G. Humberto Delgado,,Atropelamento de peões
Guarda,2010-01-29 11:40,0,1,EN16,"150,700",Despiste simples
Guarda,2010-04-24 09:50,0,1,EN232,"77,200",Colisão lat. c/outro veíc. mov.
Guarda,2010-09-21 08:40,0,1,EN16,"161,200",Colisão lat. c/outro veíc. mov.
Guarda,2010-09-02 18:35,0,1,EN221,"182,868",Colisão lat. c/outro veíc. mov.
Guarda,2010-09-12 04:30,0,1,EN16,"160,000",Despiste com capotamento
Guarda,2010-09-14 17:35,0,2,EN233,"2,863",Despiste simples
Guarda,2010-12-21 18:55,0,1,Rua Dr. Francisco P. Matos,,Colisão lat. c/outro veíc. mov.
Guarda,2010-12-17 07:00,0,2,Rua da República,,Despiste c/col. c/veíc. imobil./obst.
Guarda,2010-11-09 07:40,0,1,EN16,"190,700",Colisão lat. c/outro veíc. mov.
Guarda,2010-11-11 23:30,0,1,EN18,"14,020",Despiste s/ disp. retenção
Guarda,2010-11-03 09:00,0,1,A25,"163,200",Colisão tras. c/ outro veíc. mov.
Guarda,2010-12-04 10:00,0,1,EM530,"8,500",Despiste s/ disp. retenção
Guarda,2010-04-28 08:40,0,1,Av. Alex. Herculano,,Atropelamento de peões
Guarda,2010-06-16 15:10,0,1,Rua S. Martinho,,Despiste c/col. c/veíc. imobil./obst.
Guarda,2010-06-14 15:45,0,1,EN221,"176,700",Despiste simples
Guarda,2010-04-20 18:35,0,1,Rua Nuno Álvares,,Atropelamento de peões
Guarda,2010-07-13 22:30,0,1,A25,"166,700",Colisão tras. c/ outro veíc. mov.
Guarda,2010-08-23 22:40,0,1,Viceg- rotunda dos galegos,,Despiste com capotamento
Guarda,2010-02-28 10:15,0,1,EN18-1,"10,550",Colisão frontal
Guarda,2010-09-22 18:00,0,1,Rua António Sérgio,,Atropelamento de peões
Manteigas,2010-12-28 09:50,0,1,EN232,"0,069",Colisão lat. c/outro veíc. mov.
Meda,2010-08-13 17:00,0,1,EN102,"98,100",Colisão lat. c/outro veíc. mov.
Pinhel,2010-09-23 18:45,0,1,EN226,"113,240",Despiste s/ disp. retenção
Pinhel,2010-12-09 20:00,0,1,Rua da Praça,,Atropelamento de peões
Pinhel,2010-09-01 17:49,1,0,A25,"175,400",Despiste com capotamento
Pinhel,2010-09-29 17:15,0,1,EM595,,Atropelamento de peões
Pinhel,2010-12-11 15:20,0,1,EN340,"6,800",Atropelamento de peões
,,,,,,Colisão com veículo ou obstáculo
Pinhel,2010-04-29 16:45,0,1,EM595-3,"1,567 ,,,,,,na faixa de rodagem Sabugal,2010-04-13 17:05,0,1,EN233,25","000""",Despiste simples
Sabugal,2010-11-25 23:00,0,1,EM534,,Despiste simples
Sabugal,2010-08-22 07:45,0,1,Estrada Municipal,,Despiste com capotamento
Sabugal,2010-06-24 19:50,0,1,Rua Dr. João Lopes,,Despiste c/col. c/veíc. imobil./obst.
Sabugal,2010-02-07 20:20,0,1,EN324,"120,000",Despiste com capotamento
Sabugal,2010-11-01 18:50,1,0,EN233,"30,094",Colisão tras. c/ outro veíc. mov.
Seia,2010-01-03 12:45,0,1,EN17,"87,400",Despiste simples
Seia,2010-09-06 22:17,0,3,EN231,"39,010",Colisão com outras situações
Seia,2010-05-09 09:10,0,1,EN231,"37,780",Colisão tras. c/ outro veíc. mov.
Seia,2010-11-18 10:10,0,2,EN231,"26,900",Colisão frontal
Seia,2010-04-06 09:00,0,1,EN17,"88,500",Despiste com capotamento
Trancoso,2010-12-07 17:40,0,1,EM600,,Colisão lat. c/outro veíc. mov.
Trancoso,2010-12-03 13:30,0,1,Rua da Ponte Seca,,Atropelamento de peões
Trancoso,2010-09-25 11:40,0,1,EN226,"97,100",Despiste simples
Trancoso,2010-12-17 12:30,2,1,Caminho rural,,Despiste com capotamento
Trancoso,2010-06-23 12:38,0,1,Rua dos Moinhos,,Colisão lat. c/outro veíc. mov.
Trancoso,2010-05-07 12:10,0,1,EN226,"85,000",Atropelamento de peões
V. Nova de Foz Côa,2010-11-06 14:30,0,1,Estrada Municipal,,Colisão lat. c/outro veíc. mov.
V. Nova de Foz Côa,2010-03-09 07:50,0,2,EN222,"196,120",Colisão frontal
V. Nova de Foz Côa,2010-04-12 14:55,0,1,EN102,"74,400",Despiste com capotamento
,,17,71,,,
