Concelho,Datahora,M,FG,Via,Km,Natureza
Nazare,14-06-2014 21:35,0,1,EN242,"39,600",Colisão lateral com outro veículo em movimento
Nazare,02-02-2014 18:30,0,1,EN8-5,"6,700",Atropelamento de peões
Nazare,13-06-2014 21:50,0,1,Rua do Campo,-,Despiste simples
Nazare,02-05-2014 16:20,0,1,Rua Moinho de Vento 0,-,Despiste com colisão com veículo imobil. ou obstáculo
Obidos,14-08-2014 08:50,1,0,A15,"0,250",Colisão frontal
Obidos,27-09-2014 13:52,0,1,EN114,"21,620",Colisão com outras situações
Obidos,20-11-2014 14:36,1,0,Rua das Poças,-,Despiste simples
Pedrogao Grande,18-08-2014 23:45,0,1,EM515,"0,010",Despiste simples
Pedrogao Grande,25-10-2014 10:10,0,1,EN2,"315,400",Atropelamento com fuga
Pedrogao Grande,27-12-2014 17:35,1,0,EN236-1,"7,800",Colisão frontal
Peniche,12-10-2014 03:20,1,0,Ava do Mar 58,-,Despiste com colisão com veículo imobil. ou obstáculo
Peniche,30-08-2014 01:30,0,1,EM578,"0,010",Atropelamento de peões
Peniche,29-08-2014 16:38,0,1,EN114,"10,400",Colisão frontal
Peniche,27-12-2014 00:35,1,0,EN114,"14,500",Colisão frontal
Peniche,26-12-2014 15:10,0,1,EN247,"2,150",Colisão lateral com outro veículo em movimento
Peniche,18-10-2014 06:00,0,1,Rua da Saudade,-,Despiste com colisão com veículo imobil. ou obstáculo
Peniche,14-06-2014 12:10,1,0,Rua das Flores,-,Despiste com capotamento
Pombal,28-03-2014 04:51,0,1,-,-,Despiste com colisão com veículo imobil. ou obstáculo
Pombal,22-08-2014 18:57,1,4,-,-,Colisão lateral com outro veículo em movimento
Pombal,18-08-2014 16:00,0,1,Ava D Francisco 28,-,Colisão frontal
Pombal,21-09-2014 15:50,0,1,EM501,"0,010",Despiste simples
Pombal,27-08-2014 01:30,0,1,EM529,"0,010",Despiste com capotamento
Pombal,06-10-2014 19:50,0,1,EM531,-,Despiste com colisão com veículo imobil. ou obstáculo
Pombal,22-04-2014 12:40,1,0,EN1,"138,760",Colisão lateral com outro veículo em movimento
Pombal,01-07-2014 14:33,1,0,EN1,"159,900",Colisão traseira com outro veículo em movimento
Pombal,14-02-2014 18:40,1,0,EN109,"140,044",Atropelamento de peões
Pombal,19-01-2014 14:47,1,0,EN237-1,"0,100",Despiste com transposição do dispositivo de retenção lateral
Pombal,15-12-2014 17:51,1,0,EN342,"9,800",Colisão lateral com outro veículo em movimento
Pombal,26-11-2014 17:43,0,1,Estrada da Figueira da Foz 4,-,Colisão com fuga
Pombal,22-07-2014 10:10,1,0,IC2,"147,550",Atropelamento de peões
Pombal,29-04-2014 07:55,0,1,IC8,"48,300",Colisão frontal
Pombal,03-03-2014 04:15,1,0,IC8,"49,020",Atropelamento de peões
Pombal,19-08-2014 14:43,0,1,Rotunda da Zona Industrial da Formiga 0,-,Colisão traseira com outro veículo em movimento
Pombal,27-04-2014 22:00,1,0,Rua 8 de Dezembro,-,Colisão traseira com outro veículo em movimento
Pombal,28-02-2014 08:20,0,1,Rua Albergaria dos Doze,-,Colisão lateral com outro veículo em movimento
Pombal,22-11-2014 12:00,0,1,Rua da Ceramica,-,Despiste simples
Pombal,03-05-2014 19:00,0,1,Rua da Maçaroca,-,Despiste simples
Pombal,11-08-2014 21:17,0,1,Rua das Barrocas 7,-,Despiste com capotamento
Pombal,21-08-2014 19:15,0,1,Rua dos Boieiros,-,Despiste simples
Pombal,28-01-2014 18:37,0,1,Rua Figueira da Foz 96,-,Atropelamento de peões
Pombal,30-12-2014 22:10,0,1,Rua João de Barros,-,Despiste simples
Pombal,19-12-2014 10:30,0,1,Rua Principal,-,Despiste sem dispositivo de retenção
Pombal,21-09-2014 19:10,0,1,Rua Principal 1,-,Despiste simples
Pombal,25-04-2014 19:30,1,0,Rua Principal 40,-,Despiste simples
Pombal,22-02-2014 09:25,0,1,Rua Principal Ventoso 45,-,Despiste com colisão com veículo imobil. ou obstáculo
Pombal,08-12-2014 17:25,0,1,VAR-ATLAN,-,Atropelamento de peões
Porto de Mos,16-12-2014 18:10,1,0,EN1,"103,900",Atropelamento com fuga
Porto de Mos,07-09-2014 21:00,0,1,EN243,"17,110",Despiste simples
Porto de Mos,03-10-2014 00:00,0,1,EN243,"17,200",Despiste com colisão com veículo imobil. ou obstáculo
Porto de Mos,22-10-2014 16:30,0,1,EN243,"19,475",Atropelamento de peões
Porto de Mos,24-08-2014 23:24,0,1,EN362,"9,150",Colisão com outras situações
Porto de Mos,02-02-2014 00:40,0,1,Estrada da Calvaria 74,-,Atropelamento de peões
Porto de Mos,26-11-2014 18:40,0,1,Estrada dos Moinhos Velhos,"1196,000",Despiste simples
Porto de Mos,09-07-2014 15:05,0,1,IC2,"107,200",Colisão lateral com outro veículo em movimento
Porto de Mos,04-10-2014 19:15,0,1,Rua das Flores 21,-,Atropelamento de peões
Porto de Mos,23-07-2014 13:00,0,1,Rua do Bom Sucesso,-,Despiste simples
Porto de Mos,12-07-2014 15:59,1,0,Travessa do Solão com Rua do Painel 7,-,Colisão com outras situações
