Concelho,Datahora,M,FG,Via,Km,Natureza
Alandroal,05-11-2011 16:05,0,1,R NOVA,-,Despiste com colisão com veículo imobil. ...
Arraiolos,02-05-2011 20:00,1,1,EN18,"235,221",Despiste com colisão com veículo imobil. ...
Arraiolos,24-01-2011 16:15,0,1,EN372-1,"6,995",Despiste simples
Arraiolos,16-10-2011 18:40,0,1,EN4,"94,808",Despiste com capotamento
Arraiolos,15-06-2011 13:20,1,0,EN4,"97,953",Despiste com transposição do dispositivo...
Arraiolos,23-12-2011 01:45,1,3,EN4,"99,395",Despiste simples
Arraiolos,08-12-2011 18:45,0,1,EN4,"102,600",Colisão frontal
Arraiolos,31-03-2011 17:50,0,1,EN4,"114,895",Despiste com capotamento
Arraiolos,23-12-2011 06:35,1,0,EN4,"120,417",Colisão frontal
Borba,08-12-2011 10:15,2,3,A6,"117,162",Colisão lateral com outro veículo em mov...
Borba,15-07-2011 15:00,1,0,EM506,-,Despiste simples
Borba,07-05-2011 07:30,1,0,EN4,"155,046",Colisão traseira com outro veículo em m...
Borba,30-08-2011 12:20,0,1,LOTEAMENTO VAL...,-,Despiste simples
Estremoz,20-04-2011 18:15,0,1,EN18,"235,480",Colisão frontal
Estremoz,12-06-2011 00:30,0,1,EN18,"238,420",Despiste com capotamento
Estremoz,25-07-2011 19:50,0,1,EN245,"63,400",Despiste simples
Estremoz,15-07-2011 14:30,0,1,EN245,"70,515",Colisão com outras situações
Estremoz,11-07-2011 18:00,0,1,EN4,"137,910",Colisão com outras situações
Estremoz,04-11-2011 16:46,0,1,EN4,"145,232",Colisão frontal
Estremoz,23-09-2011 19:10,0,1,R DO BARRINHO,-,Atropelamento de peões
Evora,11-10-2011 18:00,0,1,-,-,Despiste sem dispositivo de retenção
Evora,24-08-2011 09:10,1,0,Av. Marechal Carm...,-,Atropelamento de peões
Evora,24-10-2011 09:05,0,1,Ava da Universidad...,-,Atropelamento de peões
Evora,17-03-2011 19:48,0,1,Avenida Almirante ...,-,Colisão com outras situações
Evora,03-10-2011 18:40,0,1,Avenida Cartaxo Jú...,-,Atropelamento de peões
Evora,03-08-2011 06:50,0,1,Avenida Dom Man...,-,Atropelamento de peões
Evora,11-07-2011 23:15,0,1,Avenida Fernando ...,-,Colisão traseira com outro veículo em m...
Evora,07-11-2011 17:50,0,1,Avenida Fernando ...,-,Despiste com colisão com veículo imobil. ...
Evora,29-11-2011 16:30,0,1,Avenida Lino de Ca...,-,Atropelamento de peões
Evora,01-07-2011 16:12,0,1,EM1081,-,Despiste simples
Evora,14-11-2011 17:40,0,1,EM1088,-,Colisão frontal
Evora,28-01-2011 18:30,0,1,EM521,"11,700",Colisão traseira com outro veículo em m...
Evora,22-07-2011 19:20,0,1,EM527,-,Despiste com transposição do dispositivo...
Evora,02-04-2011 12:25,1,0,EN370,"69,145",Despiste simples
Evora,05-06-2011 06:30,1,1,IP2,"223,000",Colisão lateral com outro veículo em mov...
Evora,11-11-2011 10:45,0,1,R MIGUEL BOMBA...,-,Atropelamento de peões
Evora,25-08-2011 07:30,0,1,Rua Catarina Eufé...,-,Colisão com veiculo ou obstáculo na faix...
Evora,28-06-2011 03:00,0,1,Rua Horta das Figu...,-,Despiste simples
Evora,25-11-2011 02:55,0,1,Rua Lagar dos Dizí...,-,Atropelamento com fuga
Montemor-o-Novo,21-08-2011 17:40,0,2,-,-,Colisão frontal
Montemor-o-Novo,27-08-2011 16:30,0,2,A6,"31,100",Despiste com capotamento
Montemor-o-Novo,30-08-2011 18:30,0,1,AV GAGO COUTIN...,-,Colisão lateral com outro veículo em mov...
Montemor-o-Novo,13-10-2011 09:15,0,1,AV GAGO COUTIN...,-,Atropelamento de peões
Montemor-o-Novo,04-09-2011 19:40,0,1,EM1077,-,Despiste simples
Montemor-o-Novo,20-05-2011 16:30,0,1,EN114,"134,730",Despiste simples
Montemor-o-Novo,01-12-2011 18:10,0,1,EN114,"164,664",Despiste com capotamento
