Concelho,Datahora,M,FG,Via,Km,Natureza
Abrantes,04-09-2017 21:00,1,2,A23,"36,665",Despiste com transposição do dispositivo de retenção lateral
Abrantes,08-11-2017 23:38,0,2,Avenida Defensores de Chaves 34,-,Despiste sem dispositivo de retenção
Abrantes,29-07-2017 04:27,1,1,Avenida Dom Manuel I 0,-,Colisão frontal
Abrantes,29-09-2017 10:30,0,1,Avenida Dom Manuel I 0,-,Colisão lateral com outro veículo em movimento
Abrantes,01-07-2017 16:20,0,1,Avenida Portagem 0,-,Despiste sem dispositivo de retenção
Abrantes,22-09-2017 04:15,0,1,Avenida Portagem 0,-,Colisão frontal
Abrantes,24-09-2017 13:10,0,1,EN118,"125,400",Despiste simples
Abrantes,01-06-2017 21:40,0,1,EN118,"125,670",Atropelamento de peões
Abrantes,20-10-2017 08:24,1,0,EN2,"418,487",Colisão frontal
Abrantes,28-03-2017 10:30,0,1,Rua das Quintas 31,-,Colisão com outras situações
Abrantes,28-10-2017 10:00,0,1,Rua Pedro Álvares Cabral 40,-,Despiste com colisão com veículo imobil. ou obstáculo
Alcanena,12-02-2017 23:15,0,1,A1,"100,200",Colisão com veiculo ou obstáculo na faixa de rodagem
Alcanena,25-08-2017 14:45,0,2,A1,"101,188",Colisão com outras situações
Alcanena,26-11-2017 10:30,0,1,Avenida Marquês de Pombal,-,Atropelamento de peões
Alcanena,31-08-2017 12:08,0,1,Rua da Ladeira-Covão do Coelho,-,Despiste simples
Almeirim,19-07-2017 10:56,1,0,-,-,Colisão frontal
Almeirim,16-11-2017 18:50,1,0,EN114,"83,500",Despiste simples
Almeirim,26-08-2017 16:40,0,3,EN114,"85,270",Colisão frontal
Almeirim,26-05-2017 17:30,1,0,EN118,"68,100",Colisão frontal
Almeirim,20-03-2017 19:40,0,1,EN118,"76,100",Colisão traseira com outro veículo em movimento
Almeirim,13-09-2017 23:48,1,0,EN118,"126,000",Colisão frontal
Almeirim,05-03-2017 21:05,0,1,Estrada Moinho De Vento,-,Colisão frontal
Almeirim,23-11-2017 19:00,0,1,IC10,"6,400",Colisão choque em cadeia
Almeirim,18-11-2017 08:50,0,1,Rua 24 de Julho,-,Colisão frontal
Almeirim,22-08-2017 17:55,0,1,rua bernardo gonçalves,-,Atropelamento de peões
Alpiarca,11-06-2017 19:50,0,1,-,-,Despiste simples
Alpiarca,07-10-2017 20:50,0,1,-,-,Despiste com colisão com veículo imobil. ou obstáculo
Alpiarca,14-09-2017 09:30,0,1,rua Jacinto Dos martires Falcao,-,Despiste simples
Alpiarca,05-08-2017 12:30,0,1,Rua jose relvas,-,Atropelamento de peões
Alpiarca,11-09-2017 16:47,0,1,rua silvestre bernardo lima,-,Colisão lateral com outro veículo em movimento
Alpiarca,12-08-2017 00:12,0,1,travessa da patracola,-,Despiste simples
Benavente,23-11-2017 18:00,0,1,-,-,Atropelamento de peões
Benavente,21-08-2017 04:00,0,1,A13,"38,320",Despiste com capotamento
Benavente,28-07-2017 14:45,0,1,Avenida Mário Mendes Delgado,-,Colisão frontal
Benavente,21-07-2017 18:54,0,1,EN10,"105,490",Colisão lateral com outro veículo em movimento
Benavente,16-04-2017 21:10,0,1,EN10,"109,950",Atropelamento com fuga
Benavente,19-08-2017 21:15,0,1,EN118,"16,950",Despiste simples
Benavente,16-08-2017 19:30,0,1,EN118,"44,300",Colisão lateral com outro veículo em movimento
Benavente,05-10-2017 02:56,1,0,EN119,"25,135",Atropelamento de peões
Benavente,24-10-2017 18:35,1,1,EN119,"27,750",Colisão frontal
Benavente,24-06-2017 14:11,1,1,EN119,"28,200",Despiste simples
Benavente,26-06-2017 18:20,0,1,Rua das Areias,-,Atropelamento de peões
Benavente,04-01-2017 08:40,0,1,"Rua das garagens, paralela à Rua Álvaro Rodrigues de Azevedo",-,Colisão lateral com outro veículo em movimento
Benavente,22-10-2017 19:25,0,1,Rua dos operários agricolas,-,Atropelamento de peões
Benavente,22-11-2017 11:25,0,1,Rua Dr. Francisco Calheiros Lopes,-,Colisão lateral com outro veículo em movimento
Cartaxo,27-08-2017 22:15,1,1,A1,"47,850",Colisão traseira com outro veículo em movimento
Cartaxo,19-08-2017 13:30,0,1,A1,"54,100",Despiste com capotamento
Cartaxo,04-08-2017 23:30,0,1,EN114-2,"5,800",Despiste simples
Cartaxo,07-08-2017 14:30,1,0,EN3,"27,900",Colisão frontal
Cartaxo,27-02-2017 18:55,0,1,EN3,"28,539",Colisão frontal
Cartaxo,23-06-2017 04:00,1,0,EN3-3,"7,000",Despiste simples
Cartaxo,28-08-2017 11:10,0,1,EN3-3,"7,000",Colisão lateral com outro veículo em movimento
Cartaxo,04-10-2017 21:13,1,0,EN365-2,"7,200",Colisão traseira com outro veículo em movimento
Cartaxo,02-12-2017 05:00,0,1,Rua 16 de Novembro 8,-,Despiste com colisão com veículo imobil. ou obstáculo
Cartaxo,25-10-2017 17:55,0,1,RUA 25 DE ABRIL,-,Atropelamento de peões
Cartaxo,30-09-2017 11:10,0,1,Rua 25 de Abril,-,Colisão frontal
Cartaxo,26-07-2017 08:35,0,1,Rua Serpa Pinto 00,-,Atropelamento de peões
Chamusca,28-08-2017 08:55,0,1,-,-,Colisão frontal
Chamusca,27-05-2017 18:20,0,1,EN118,"30,000",Despiste simples
Chamusca,01-05-2017 17:38,1,0,EN118,"101,490",Colisão lateral com outro veículo em movimento
Chamusca,12-08-2017 05:30,0,1,EN118,"105,131",Despiste com colisão com veículo imobil. ou obstáculo
Chamusca,05-12-2017 22:20,0,1,Estrada do Porto das Mulheres,-,Despiste simples
Chamusca,09-01-2017 10:15,0,1,Largo Sacadura Cabral,-,Atropelamento de peões
Constancia,18-12-2017 16:00,0,1,A23,"25,600",Colisão traseira com outro veículo em movimento
Coruche,21-06-2017 15:00,0,1,-,-,Despiste simples
Coruche,13-04-2017 06:30,0,1,EN114,"102,800",Despiste simples
Coruche,09-04-2017 02:30,0,1,EN119,"32,700",Despiste simples
Coruche,01-09-2017 18:15,0,1,EN119,"38,360",Colisão traseira com outro veículo em movimento
Coruche,27-03-2017 16:58,0,1,EN119,"42,200",Despiste com capotamento
Coruche,14-12-2017 09:20,0,1,EN119,"47,300",Colisão frontal
Coruche,01-12-2017 16:05,0,2,EN251,"21,950",Colisão frontal
Coruche,11-10-2017 15:00,0,4,EN251,"41,200",Colisão frontal
Coruche,29-07-2017 11:12,0,2,EN251,"44,000",Colisão com outras situações
Coruche,22-07-2017 17:50,1,0,R. Riba Falcão,-,Colisão frontal
Coruche,19-06-2017 17:50,0,1,rua nova,-,Despiste simples
Entroncamento,03-03-2017 19:45,0,1,EM1179,-,Colisão frontal
Entroncamento,01-02-2017 18:20,0,1,EN365,-,Atropelamento de peões
Ferreira do Zezere,01-01-2017 05:00,0,1,-,"0,100",Atropelamento de peões
Ferreira do Zezere,04-08-2017 08:00,0,1,Rua Joaquim Braz - Senhora da Orada - Bêco - Ferreira do Zêzere,-,Colisão lateral com outro veículo em movimento
Ferreira do Zezere,08-01-2017 18:10,1,0,Rua Professor Doutor António Esperança Mendes Ferreira,-,Atropelamento de peões
Golega,24-02-2017 07:00,0,1,EN365,"68,700",Despiste simples
Golega,18-07-2017 22:15,0,1,EN365,"75,150",Despiste simples
Macao,16-06-2017 21:00,0,1,-,-,Despiste simples
Macao,07-10-2017 11:45,0,1,-,-,Despiste simples
Macao,21-06-2017 13:40,1,0,A23,"57,000",Colisão traseira com outro veículo em movimento
Macao,18-05-2017 16:45,0,1,A23,"69,500",Colisão traseira com outro veículo em movimento
Macao,16-04-2017 16:30,0,2,EN244,"35,200",Colisão frontal
Macao,05-01-2017 09:00,0,1,EN3-12,"3,800",Despiste simples
Macao,06-02-2017 22:15,1,0,Largo Armando das dores Tomé - Penhascoso,-,Despiste simples
Ourem,28-07-2017 23:20,0,1,-,"74,000",Colisão frontal
Ourem,23-04-2017 14:30,0,2,-,-,Colisão frontal
Ourem,23-05-2017 14:20,0,1,-,-,Despiste simples
Ourem,15-03-2017 18:10,0,1,Avenida Beato Nuno,-,Colisão lateral com outro veículo em movimento
Ourem,17-01-2017 18:14,1,0,EN113,"33,600",Atropelamento de peões
Ourem,17-01-2017 16:05,1,0,EN113,"34,000",Colisão traseira com outro veículo em movimento
Ourem,01-07-2017 17:00,0,1,EN113,"51,000",Colisão lateral com outro veículo em movimento
Ourem,29-09-2017 02:20,0,1,EN356,"50,000",Despiste com capotamento
Ourem,10-08-2017 11:30,0,1,Estrada da Moita,-,Atropelamento de peões
Ourem,12-09-2017 14:15,0,1,Estrada de Fátima,-,Despiste simples
Ourem,09-12-2017 16:50,0,1,Rua Arneiro da Cruz,-,Despiste simples
Ourem,24-11-2017 15:44,0,1,Rua da Escola,-,Colisão frontal
Ourem,13-03-2017 12:20,0,1,Rua das Vinhas,-,Colisão frontal
Ourem,24-06-2017 09:35,0,1,Rua de São José,-,Atropelamento de peões
Ourem,08-12-2017 23:00,0,1,Rua Padre Sousa - Matos - Cercal,-,Despiste simples
Ourem,16-07-2017 16:45,0,1,rua principal- freixianda,-,Colisão lateral com outro veículo em movimento
Ourem,17-11-2017 08:00,1,0,Rua Principal - Fartaria - Gondemaria,-,Colisão traseira com outro veículo em movimento
Ourem,05-02-2017 00:15,0,1,Rua Principal - Várzea do Bispo,-,Despiste simples
Ourem,22-03-2017 14:25,0,1,Rua Visconde Montelo,-,Despiste simples
Rio Maior,05-03-2017 10:30,0,1,-,-,Colisão frontal
Rio Maior,06-03-2017 15:00,1,0,-,-,Colisão frontal
Rio Maior,10-05-2017 14:15,0,1,A15,"27,825",Despiste com capotamento
Rio Maior,19-02-2017 06:50,0,3,Av.o dos Combatentes,-,Colisão lateral com outro veículo em movimento
Rio Maior,19-03-2017 21:43,0,2,avenida dos combatentes- rio maior,-,Colisão lateral com outro veículo em movimento
Rio Maior,24-07-2017 12:10,0,1,Avenida dos Combatentes - Rio Maior,-,Colisão lateral com outro veículo em movimento
Rio Maior,30-07-2017 03:05,0,2,EN1,"66,300",Colisão frontal
Rio Maior,09-06-2017 15:00,0,1,EN1,"70,120",Despiste com capotamento
Rio Maior,28-11-2017 18:45,0,1,EN114,"43,600",Colisão frontal
Rio Maior,18-07-2017 09:55,0,1,IC2,"62,519",Colisão frontal
Rio Maior,18-06-2017 17:25,2,3,IC2,"63,800",Colisão frontal
Rio Maior,07-02-2017 12:15,1,0,IC2,"70,550",Despiste simples
Rio Maior,17-03-2017 18:00,1,0,rua fonte santa - chainça - rio maior,-,Atropelamento de peões
Rio Maior,13-07-2017 09:30,0,1,Rua Principal da Fonte da Bica - Rio Maior,-,Despiste com colisão com veículo imobil. ou obstáculo
Salvaterra de Magos,06-07-2017 16:10,0,1,EN114-3,"19,370",Colisão traseira com outro veículo em movimento
Salvaterra de Magos,20-06-2017 11:45,0,1,EN114-3,"22,400",Despiste simples
Salvaterra de Magos,26-01-2017 09:20,1,0,EN118,"51,300",Colisão frontal
Salvaterra de Magos,01-12-2017 17:30,0,2,EN118,"59,200",Colisão com veiculo ou obstáculo na faixa de rodagem
Salvaterra de Magos,11-02-2017 18:40,1,0,EN118,"60,225",Atropelamento de peões
Salvaterra de Magos,04-10-2017 17:50,0,1,EN367,"2,000",Colisão lateral com outro veículo em movimento
Salvaterra de Magos,29-03-2017 07:50,0,1,EN367,"5,500",Despiste simples
Salvaterra de Magos,21-08-2017 01:40,1,1,Estrada da Roseira Alta,-,Colisão frontal
Salvaterra de Magos,20-09-2017 19:50,0,1,Rua Combatentes do Ultramar,-,Despiste simples
Salvaterra de Magos,22-05-2017 12:00,0,1,RUA DO CENTRO PAROQUIAL,-,Colisão frontal
Salvaterra de Magos,14-10-2017 17:20,0,1,Rua Gen Humberto Delgado,-,Colisão traseira com outro veículo em movimento
Salvaterra de Magos,26-08-2017 15:00,0,1,rua João Caetano Lopes,-,Despiste simples
Santarem,28-01-2017 12:20,0,1,-,-,Colisão com veiculo ou obstáculo na faixa de rodagem
Santarem,02-02-2017 17:39,1,0,-,-,Despiste simples
Santarem,27-04-2017 17:45,0,1,-,-,Despiste com dispositivo de retenção
Santarem,13-06-2017 23:37,1,1,-,-,Colisão traseira com outro veículo em movimento
Santarem,21-12-2017 02:09,0,1,-,-,Despiste com dispositivo de retenção
Santarem,27-03-2017 09:30,0,1,A1,"58,850",Despiste simples
Santarem,05-07-2017 14:18,0,1,A1,"60,700",Colisão traseira com outro veículo em movimento
Santarem,31-08-2017 18:04,1,1,A1,"62,285",Colisão traseira com outro veículo em movimento
Santarem,13-10-2017 07:40,0,1,A1,"74,600",Despiste simples
Santarem,24-06-2017 08:00,0,1,A1,"87,300",Despiste simples
Santarem,24-08-2017 21:00,1,0,Calçada dos Galhardos 0,-,Despiste com capotamento
Santarem,28-06-2017 10:00,1,0,EN114,"68,280",Despiste simples
Santarem,15-09-2017 23:50,0,1,EN114,"70,000",Colisão frontal
Santarem,20-02-2017 07:00,0,1,EN114,"72,000",Colisão lateral com outro veículo em movimento
Santarem,12-03-2017 15:20,0,1,EN3,"46,700",Despiste simples
Santarem,05-05-2017 19:00,0,1,EN3,"46,700",Colisão frontal
Santarem,21-05-2017 23:30,0,1,EN3,"57,500",Atropelamento com fuga
Santarem,29-09-2017 17:30,0,1,EN3,-,Colisão lateral com outro veículo em movimento
Santarem,03-08-2017 14:51,1,0,EN362,"49,600",Colisão lateral com outro veículo em movimento
Santarem,07-03-2017 07:00,0,1,Largo Rua Alenxandre Herculano,-,Despiste simples
Santarem,31-05-2017 09:50,0,1,Rua Alvaro Cunhal 2,-,Atropelamento de peões
Santarem,26-08-2017 05:00,0,2,rua de são vicente,-,Despiste simples
Santarem,18-09-2017 07:45,0,1,Rua do Barreiro,-,Despiste simples
Santarem,06-05-2017 23:45,0,1,Rua do Caracol,-,Colisão frontal
Santarem,31-03-2017 15:28,0,2,"rua dos alcaides, são vicente do paúl",-,Colisão frontal
Santarem,21-05-2017 12:30,0,1,Rua dos Amieiros,-,Colisão frontal
Santarem,20-05-2017 23:40,0,1,Rua Dro António Maria Galhordas,-,Colisão com veiculo ou obstáculo na faixa de rodagem
Santarem,03-01-2017 12:10,0,1,Rua Herois de Ultramar - Pernes - Santarém,-,Despiste simples
Santarem,13-10-2017 07:55,0,1,Rua José Antunes Claudino,-,Despiste simples
Santarem,25-08-2017 09:07,0,1,Rua José Julio da Silva Delgado,-,Colisão lateral com outro veículo em movimento
Santarem,16-01-2017 10:00,0,1,Rua Pedro de Santarém 24,-,Atropelamento de peões
Santarem,28-06-2017 08:35,0,1,Rua Póvoa dos Galegos,-,Despiste simples
Sardoal,14-06-2017 15:45,1,0,EN2,"384,000",Despiste simples
Sardoal,15-10-2017 15:12,0,1,EN358,"37,500",Despiste simples
Sardoal,04-12-2017 21:00,0,1,Rua da Associação,-,Despiste simples
Sardoal,01-10-2017 14:35,0,1,RUA PRINCIPAL MIVAQUEIRO,-,Colisão frontal
Tomar,05-02-2017 02:45,1,0,-,-,Despiste com colisão com veículo imobil. ou obstáculo
Tomar,11-04-2017 07:00,0,1,-,-,Despiste simples
Tomar,09-09-2017 06:20,1,0,-,-,Despiste com colisão com veículo imobil. ou obstáculo
Tomar,12-12-2017 19:35,0,1,-,-,Despiste simples
Tomar,13-07-2017 21:30,0,2,Avenida Dom João I 183,-,Colisão com outras situações
Tomar,18-06-2017 17:50,0,1,Rua Centro de Portugal,-,Despiste simples
Tomar,22-09-2017 22:15,0,1,Rua da capela do Calvário,-,Despiste simples
Tomar,17-06-2017 22:40,0,2,rua do apeadeiro,-,Atropelamento de peões
Tomar,25-05-2017 07:10,0,1,rua José antónio silva faria,-,Despiste simples
Tomar,13-04-2017 19:25,0,1,Rua Nova da Morgada,-,Atropelamento de peões
Tomar,31-10-2017 16:04,0,1,Rua Principal - Juncais de Baixo 21,-,Despiste sem dispositivo de retenção
Tomar,12-10-2017 08:40,0,1,Rua Santo António 34,-,Atropelamento de peões
Torres Novas,08-12-2017 09:30,0,1,-,-,Despiste simples
Torres Novas,25-12-2017 00:54,1,0,-,-,Atropelamento com fuga
Torres Novas,06-03-2017 08:05,0,1,A23,"8,129",Colisão traseira com outro veículo em movimento
Torres Novas,27-10-2017 23:00,0,1,Avenida Andrade Corvo 00,-,Despiste sem dispositivo de retenção
Torres Novas,08-09-2017 06:30,0,1,EN3,"71,650",Despiste com dispositivo de retenção
Torres Novas,28-01-2017 06:02,2,0,EN3,-,Despiste sem dispositivo de retenção
Torres Novas,03-12-2017 18:20,0,1,EN349,-,Colisão frontal
Torres Novas,23-07-2017 15:40,1,0,EN357,"17,200",Colisão com veiculo ou obstáculo na faixa de rodagem
Torres Novas,25-09-2017 15:25,0,1,Rua Cândido dos Reis 8,-,Colisão traseira com outro veículo em movimento
Torres Novas,27-06-2017 10:30,0,1,Rua Luis de Camões 161,-,Colisão frontal
Vila Nova da Barquinha,19-01-2017 06:40,0,1,Capitão Salgueiro Maia,-,Despiste simples
Vila Nova da Barquinha,14-07-2017 07:47,0,1,EN110,"112,000",Despiste com capotamento
Vila Nova da Barquinha,31-07-2017 07:50,0,1,EN110,"112,000",Colisão lateral com outro veículo em movimento
Vila Nova da Barquinha,23-05-2017 17:25,0,1,EN3,"94,500",Despiste simples
