Concelho,Datahora,M,FG,Via,Km,Natureza
Alijo,01-03-2012 20:30,1,0,EM1284,-,Despiste com capotamento
Alijo,02-07-2012 12:20,0,1,EM582,-,Despiste com capotamento
Boticas,13-08-2012 00:00,1,0,EM312,-,Despiste simples
Boticas,15-07-2012 10:45,1,7,EN311,"82,391",Despiste com capotamento
Boticas,03-11-2012 19:30,1,0,ER311,"55,600",Despiste com capotamento
Chaves,15-01-2012 00:05,0,1,Avenida Doutor Fra...,-,Despiste com capotamento
Chaves,04-03-2012 17:30,0,1,Avenida Tenente V...,-,Atropelamento de peões
Chaves,09-08-2012 22:00,0,1,Caminho da Torre,-,Despiste simples
Chaves,01-04-2012 16:00,0,1,EM502,-,Despiste com capotamento
Chaves,02-09-2012 22:00,2,0,EN103-5,"2,300",Colisão lateral com outro veículo em movi...
Chaves,07-01-2012 10:30,1,0,EN2,"5,800",Despiste simples
Chaves,29-07-2012 06:21,1,1,EN2,"20,535",Despiste sem dispositivo de retenção
Chaves,03-11-2012 14:10,1,0,EN314,"9,400",Despiste com capotamento
Chaves,08-10-2012 17:40,0,1,Largo do Souto,-,Colisão lateral com outro veículo em movi...
Chaves,09-03-2012 13:40,0,1,Rua Fonte do Leite 0,-,Atropelamento de peões
Chaves,22-08-2012 03:15,0,2,Rua Lombo 00,-,Despiste com capotamento
Mesao Frio,29-05-2012 19:05,0,1,EN101,"160,900",Colisão traseira com outro veículo em mo...
Mondim de Basto,13-08-2012 17:00,0,1,-,-,Despiste com capotamento
Montalegre,30-03-2012 17:45,0,1,EN308,"140,920",Colisão frontal
Montalegre,16-08-2012 14:10,0,1,Rua Canalha das Tr...,-,Despiste simples
Murca,09-08-2012 17:15,1,0,Bairro do Pinheirinho,-,Atropelamento de peões
Murca,23-03-2012 19:00,0,1,R PRINCIPAL,-,Despiste com capotamento
Murca,07-07-2012 16:55,0,1,Rua Doutor Frei Di...,-,Atropelamento de peões
Peso da Regua,03-10-2012 07:45,0,1,-,-,Atropelamento de peões
Peso da Regua,01-08-2012 10:20,0,4,EN313-2,-,Colisão frontal
Peso da Regua,18-06-2012 01:10,0,1,R DA LOUSADA,-,Despiste simples
Ribeira de Pena,19-07-2012 11:50,0,1,A7,"90,100",Colisão traseira com outro veículo em mo...
Ribeira de Pena,04-08-2012 16:05,0,1,EM1132,-,Despiste simples
Ribeira de Pena,19-09-2012 13:25,0,1,EN206,"98,420",Atropelamento de peões
Sabrosa,18-08-2012 06:55,0,2,EN322,"8,450",Colisão traseira com outro veículo em mo...
Santa Marta de Penaguiao,10-01-2012 17:40,1,0,EM1240,-,Atropelamento de peões
Valpacos,10-08-2012 05:00,0,1,EM1107,-,Despiste simples
Valpacos,19-11-2012 18:15,1,0,EN213,"13,550",Colisão frontal
Valpacos,25-07-2012 04:15,0,2,Rua do Tramagal,-,Despiste com capotamento
Vila Pouca de Aguiar,16-11-2012 17:45,1,0,EN2,"43,900",Atropelamento de peões
Vila Pouca de Aguiar,02-07-2012 15:00,0,1,Rua Central,-,Atropelamento de peões
Vila Real,07-07-2012 09:30,0,1,A24,"83,900",Despiste simples
Vila Real,27-09-2012 23:45,0,1,Avenida Europa 0,-,Colisão frontal
Vila Real,28-10-2012 07:00,0,1,Avenida Europa 0,-,Despiste sem dispositivo de retenção
Vila Real,17-11-2012 16:20,0,1,Avenida João Paulo...,-,Colisão lateral com outro veículo em movi...
Vila Real,19-07-2012 11:15,0,1,Avenida Noruega 0,-,Atropelamento de peões
Vila Real,06-04-2012 18:15,0,1,Avenida Regimento...,-,Atropelamento de peões
Vila Real,30-10-2012 06:15,0,1,Avenida Universida...,-,Atropelamento de peões
Vila Real,20-08-2012 17:30,0,1,EM1244,-,Colisão lateral com outro veículo em movi...
Vila Real,29-08-2012 12:50,0,1,EM313-1,"0,015",Colisão lateral com outro veículo em movi...
Vila Real,18-03-2012 15:20,0,1,EN15,"115,100",Despiste simples
Vila Real,30-07-2012 17:45,0,1,EN313,"40,150",Colisão traseira com outro veículo em mo...
Vila Real,01-04-2012 21:50,0,1,IP4,"99,335",Colisão frontal
Vila Real,21-05-2012 07:57,1,0,LUGAR DO CHAO D...,-,Despiste com capotamento
Vila Real,22-05-2012 18:50,0,1,R DO OUTEIRO,-,Atropelamento de peões
Vila Real,08-05-2012 11:00,1,0,Rua Casimiro de Oli...,-,Atropelamento de peões
Vila Real,20-09-2012 11:00,0,1,Rua da Poça 0,-,Atropelamento de peões
Vila Real,15-02-2012 14:15,0,1,Rua Miguel Bombar...,-,Atropelamento de peões
Vila Real,26-12-2012 08:55,0,1,Rua Visconde Carn...,-,Atropelamento de peões
