Concelho,Datahora,M,FG,Via,km,Natureza
Valpaços,2011:09:12 18:00:00,0,1,R Adelino Amaro Costa,,Colisão lat. c/ outro veíc. mov.
Vila P. Aguiar,2011:01:13 19:30:00,0,1,EM1147,,Despiste simples
Vila P. Aguiar,2011:02:16 13:35:00,0,2,A24,"53,600",Despiste c/col. c/veíc. imobil./obst.
Vila P. Aguiar,2011:06:02 15:35:00,1,0,R Revalpa,,Colisão frontal
Vila P. Aguiar,2011:06:29 18:30:00,0,1,A24,"30,100",Despiste c/capotamento
Vila P. Aguiar,2011:07:16 22:10:00,0,2,Bo Camilo Castelo Branco,,Atropelamento de peões
Vila P. Aguiar,2011:07:23 21:25:00,1,0,EM557,,Atropelamento de peões
Vila P. Aguiar,2011:08:15 15:00:00,0,1,EN2,"34,900",Despiste simples
Vila P. Aguiar,2011:11:04 15:45:00,0,1,Estrada Florestal,,Despiste c/col. c/veíc. imobil./obst.
Vila Real,2011:02:21 18:15:00,0,1,R Madame Brouillard,,Atropelamento de peões
Vila Real,2011:03:26 17:30:00,0,1,EM313,,Colisão frontal
Vila Real,2011:04:10 15:20:00,1,0,EM313-1,"2,800",Colisão lat. c/ outro veíc. mov.
Vila Real,2011:04:23 00:43:00,0,1,EM313-1,"6,400",Despiste simples
Vila Real,2011:04:26 14:20:00,1,0,IP4,"109,000",Colisão frontal
Vila Real,2011:06:22 14:50:00,0,1,Av 1 Maio,,Colisão lat. c/ outro veíc. mov.
Vila Real,2011:09:13 07:15:00,0,1,R Igreja,,Colisão c/veic./obstáculo f.rodagem
Vila Real,2011:10:20 18:30:00,1,0,EM313,"40,249",Colisão c/veic./obstáculo f.rodagem
Vila Real,2011:11:02 19:15:00,0,1,EN322,"2,300",Colisão frontal
Alijó,2011:01:23 11:20:00,1,0,EN212,"42,300",Colisão frontal
Alijó,2011:02:08 18:45:00,1,0,EN15,"132,400",Despiste simples
Alijó,2011:07:16 14:32:00,4,0,IP4,"120,620",Despiste c/col. c/veíc. imobil./obst.
Alijó,2011:08:07 14:55:00,0,1,EN15,"125,870",Colisão frontal
Alijó,2011:09:18 16:10:00,0,1,EN212,"35,720",Despiste s/dispositivo de retenção
Chaves,2011:02:10 08:20:00,0,1,Av General Ribeiro Carvalho,,Colisão c/veic./obstáculo f.rodagem
Chaves,2011:04:01 20:45:00,1,1,A24,"12,000",Colisão c/veic./obstáculo f.rodagem
Chaves,2011:04:09 00:30:00,1,1,EM506-1,,Despiste c/capotamento
Chaves,2011:06:27 18:05:00,0,1,Av D Afonso Duq Bragança,,Colisão lat. c/ outro veíc. mov.
Chaves,2011:06:28 20:00:00,0,1,Estradão Açude,,Despiste c/capotamento
Chaves,2011:07:06 16:00:00,0,1,EN103,"157,710",Colisão frontal
Chaves,2011:07:13 12:15:00,0,1,Av Xavier Teixeira,,A  t r o  p  e  l a  me  n  t od  ep  e  ões
Chaves,2011:07:28 20:15:00,0,1,Rotunda do Mini-Preço,,Colisão c/veic./obstáculo f.rodagem
Chaves,2011:07:28 22:30:00,0,1,Av Raposeira,,At r o  p  e  l a  me  n  t od  ep  eões
