Concelho,Datahora,M,FG,Via,Km,Natureza
Alenquer,20-10-2016 07:45,0,1,-,-,Atropelamento de peões
Alenquer,21-08-2016 07:20,0,2,EN115,"42,500",Colisão frontal
Alenquer,26-11-2016 12:40,1,0,EN115,"43,800",Colisão frontal
Alenquer,08-09-2016 10:15,0,1,IC2,"39,400",Colisão lateral com outro veículo em movimento
Alenquer,20-10-2016 16:00,0,1,IC2,"43,900",Despiste simples
Alenquer,01-07-2016 05:30,1,0,IC2,"48,500",Colisão traseira com outro veículo em movimento
Alenquer,27-12-2016 02:50,1,0,IC2,"52,100",Despiste com colisão com veículo imobil. ou obstáculo
Alenquer,19-09-2016 17:15,0,1,rua 1o de maio - carnota,-,Colisão lateral com outro veículo em movimento
Alenquer,05-10-2016 15:00,0,1,Rua da Aldeia,-,Colisão frontal
Alenquer,15-05-2016 07:10,0,1,RUA DA CRUZ,-,Colisão frontal
Alenquer,22-12-2016 14:35,0,1,RUA GIL MARTINS,-,Despiste com transposição do dispositivo de retenção lateral
Amadora,28-07-2016 00:10,0,1,Avenida Conde Castro Guimarães 3,-,Colisão com outras situações
Amadora,05-01-2016 18:20,0,1,Avenida Dom Carlos I 0,-,Atropelamento de peões
Amadora,12-06-2016 19:50,0,1,Avenida General Humberto Delgado 122,-,Atropelamento de peões
Amadora,09-07-2016 12:10,0,1,EN117,"0,300",Colisão lateral com outro veículo em movimento
Amadora,03-08-2016 15:00,0,1,EN117,"0,900",Colisão com veiculo ou obstáculo na faixa de rodagem
Amadora,31-01-2016 00:01,0,3,EN117,"1,400",Despiste com transposição do dispositivo de retenção lateral
Amadora,30-08-2016 17:40,0,2,EN117,"2,400",Despiste com dispositivo de retenção
Amadora,10-07-2016 20:30,0,1,"Estr. Cabos d'Ávila, 2.2",-,Atropelamento de animais
Amadora,09-02-2016 10:50,0,2,Estrada Cabos D'Avila 1,-,Despiste sem dispositivo de retenção
Amadora,05-09-2016 10:20,0,1,IC16,-,Colisão frontal
Amadora,30-09-2016 07:20,0,1,IC19,"3,200",Despiste com dispositivo de retenção
Amadora,19-09-2016 09:20,0,1,IC19,"3,400",Colisão choque em cadeia
Amadora,11-10-2016 19:40,0,1,Rua 27 de Junho 0,-,Atropelamento de peões
Amadora,17-08-2016 19:30,0,1,Rua do Moinho 1,-,Atropelamento com fuga
Amadora,05-01-2016 19:20,0,1,Rua Dom Duarte 0,-,Atropelamento de peões
Amadora,10-11-2016 09:30,0,1,Rua Elias Garcia 12,-,Atropelamento de peões
Amadora,04-06-2016 18:30,0,1,Rua Liberdade 58,-,Atropelamento de peões
Amadora,09-08-2016 10:15,0,1,Rua Manuel Ribeiro de Pavia 1,-,Atropelamento de peões
Amadora,16-09-2016 20:00,0,1,Rua Quinta do Pau com Av.a Octávio Pato 0,-,Colisão com outras situações
Amadora,07-04-2016 15:40,0,1,Travessa Santa Terezinha 0,-,Atropelamento de peões
Arruda dos Vinhos,14-06-2016 23:50,1,0,-,-,Despiste simples
Arruda dos Vinhos,25-06-2016 23:30,1,0,-,-,Despiste com capotamento
Arruda dos Vinhos,17-07-2016 17:40,0,1,EN248,"22,100",Despiste simples
Arruda dos Vinhos,07-05-2016 06:50,1,0,EN248-3,"0,700",Colisão frontal
Azambuja,13-08-2016 11:00,0,1,A1,"35,500",Colisão traseira com outro veículo em movimento
Azambuja,20-03-2016 14:15,2,1,A1,"40,905",Colisão com outras situações
Azambuja,07-07-2016 10:30,0,1,A1,"43,600",Colisão lateral com outro veículo em movimento
Azambuja,05-11-2016 15:50,0,1,A1,"46,800",Despiste com capotamento
Azambuja,31-08-2016 22:20,0,1,EN3,"3,000",Despiste com colisão com veículo imobil. ou obstáculo
Azambuja,06-01-2016 19:50,1,0,EN3,"4,200",Despiste com colisão com veículo imobil. ou obstáculo
Azambuja,11-02-2016 12:30,1,0,EN3,"5,900",Colisão lateral com outro veículo em movimento
Azambuja,08-11-2016 00:20,1,4,EN3,"6,100",Colisão frontal
Azambuja,10-07-2016 19:35,0,1,EN3,"12,800",Despiste com capotamento
Azambuja,01-02-2016 15:40,0,1,EN3,"14,450",Colisão lateral com outro veículo em movimento
Azambuja,23-05-2016 14:30,1,3,EN366,"13,700",Colisão frontal
Azambuja,04-04-2016 09:30,1,0,Estrada Central Termoelectrica,-,Colisão frontal
Azambuja,15-07-2016 15:30,0,1,IC2,"58,630",Colisão lateral com outro veículo em movimento
Azambuja,29-02-2016 16:20,0,1,RUA VISCONDE DA MERCEANA,-,Atropelamento de peões
Cadaval,25-05-2016 18:45,0,1,EN1-5,"1,100",Atropelamento de peões
Cadaval,12-06-2016 19:20,2,0,EN115,"13,600",Despiste com capotamento
Cadaval,26-07-2016 10:30,0,1,EN115,"27,500",Despiste com colisão com veículo imobil. ou obstáculo
Cadaval,25-04-2016 21:30,0,1,EN361,"24,100",Despiste simples
Cadaval,21-07-2016 22:40,0,2,RUA PRINCIPAL - CASAL VELHO - LASMAS - CADAVAL,-,Despiste simples
Cascais,20-09-2016 04:00,0,1,-,"1185,000",Colisão frontal
Cascais,08-06-2016 13:30,0,2,-,-,Colisão frontal
Cascais,01-06-2016 10:10,0,1,A5,"22,000",Colisão traseira com outro veículo em movimento
Cascais,24-07-2016 18:56,0,2,Avenida Almirante João de Azevedo Coutinho 74,-,Colisão lateral com outro veículo em movimento
Cascais,20-10-2016 19:00,0,2,Avenida Amália Rodrigues 0,-,Despiste sem dispositivo de retenção
Cascais,20-03-2016 18:00,0,2,Avenida Amália Rodrigues 00,-,Colisão frontal
Cascais,22-09-2016 13:45,0,1,Avenida Engenheiro Adelino Amaro da Costa 0,-,Colisão frontal
Cascais,20-03-2016 18:15,0,1,Avenida Francisca Lindoso 0,-,Atropelamento de peões
Cascais,24-02-2016 13:45,0,1,Avenida Infante Dom Henrique 0,-,Despiste simples
Cascais,23-08-2016 16:30,0,1,Avenida Nossa Senhora Cabo 2,-,Colisão com fuga
Cascais,05-03-2016 20:20,1,2,EN6,"12,600",Colisão frontal
Cascais,05-08-2016 23:05,1,0,EN6,"12,700",Atropelamento de peões
Cascais,07-10-2016 16:30,0,1,EN6,"18,300",Colisão com outras situações
Cascais,23-07-2016 20:30,0,1,EN6-7,-,Atropelamento de peões
Cascais,12-09-2016 10:00,0,1,Estrada das Neves  - Manique,-,Despiste simples
Cascais,30-11-2016 01:45,0,2,Estrada Guincho 0,-,Despiste sem dispositivo de retenção
Cascais,18-03-2016 19:30,0,1,Estrada Malveira da Serra 1550,-,Colisão com fuga
Cascais,06-12-2016 14:00,0,1,Estrada Rebelva 893,-,Colisão com outras situações
Cascais,23-03-2016 17:15,0,1,RUA CALOUST GULBENKIEN,-,Atropelamento com fuga
Cascais,15-12-2016 17:50,0,1,Rua das Avencas 253,-,Atropelamento de peões
Cascais,15-05-2016 12:30,0,1,RUA DO CABO,-,Despiste simples
Cascais,18-10-2016 20:50,0,1,Rua Feliciano Moreira 0,-,Colisão com outras situações
Cascais,20-12-2016 16:20,0,1,rua são francisco,-,Atropelamento de peões
Lisboa,15-01-2016 19:20,0,1,Avenida 24 de Julho 0,-,Colisão lateral com outro veículo em movimento
Lisboa,06-02-2016 02:50,0,1,Avenida 24 de Julho 56,-,Atropelamento de peões
Lisboa,04-08-2016 11:45,0,1,Avenida 5 de Outubro 256,-,Colisão com outras situações
Lisboa,04-09-2016 10:50,0,1,Avenida Afonso III 3,-,Atropelamento de peões
Lisboa,17-05-2016 01:50,0,1,Avenida Almirante Gago Coutinho 119,-,Colisão com outras situações
Lisboa,22-04-2016 07:55,0,1,Avenida Almirante Reis 243,-,Atropelamento de peões
Lisboa,16-07-2016 07:20,0,1,Avenida Brasília 0,-,Despiste com transposição do dispositivo de retenção lateral
Lisboa,29-08-2016 16:00,1,0,Avenida Calouste Gulbenkian 0,-,Despiste com dispositivo de retenção
Lisboa,24-02-2016 06:50,0,1,Avenida Calouste Gulbenkian 20,-,Atropelamento de peões
