Concelho,Datahora,M,FG,Via,km,Natureza
Ped. Grande,2012:01:31 12:45:00,0,1,Estrada Florestal,,Despiste c/capotamento
Ped. Grande,2012:03:25 17:50:00,1,0,R. São Sebastião,,Colisão c/veic./obstáculo f.rodagem
Ped. Grande,2012:05:24 02:10:00,0,1,EM1162,,Despiste c/capotamento
Ped. Grande,2012:08:20 13:10:00,0,1,EN2,"314,700",Despiste simples
Ped. Grande,2012:11:18 19:55:00,0,1,EN350,"74,400",Despiste c/col. c/veíc. imobil./obst.
Peniche,2012:01:07 18:30:00,0,1,Rua de São Marcos,,Atropelamento de peões
Peniche,2012:02:03 13:50:00,0,1,R Moderna,,Colisão lat. c/ outro veíc. mov.
Peniche,2012:04:03 14:55:00,1,0,EN114,"8,610",Colisão tras. c/ outro veíc. mov.
Peniche,2012:05:06 12:00:00,1,1,Av. Mons. M. B. R. Sousa,,Colisão lat. c/ outro veíc. mov.
Peniche,2012:06:28 01:20:00,0,1,Rua Lapadusso,,De  s  p  i s t ec  / c  o  l .  c  / v e  í c  .  i mo  b  i l./obst.
Peniche,2012:07:18 12:13:00,1,0,R. Dr. Ernesto Moreira,,Atropelamento de peões
Peniche,2012:08:01 13:40:00,0,1,Av. Mons. M. B. R. Sousa,,Atropelamento de peões
Peniche,2012:08:14 14:50:00,0,1,Arr. Int. Porto Pescas,,Atropelamento com fuga
Peniche,2012:09:24 18:09:00,1,1,IP6,"4,400",Colisão frontal
Peniche,2012:10:09 12:50:00,0,1,Avenida Paulo VI,,De  s p  i s  t es  i mp  le  s
Peniche,2012:12:18 18:15:00,0,3,EM1407,,Colisão frontal
Pombal,2012:01:06 20:30:00,0,1,R PRINCIPAL,,Colisão lat. c/ outro veíc. mov.
Pombal,2012:01:07 13:30:00,0,1,EN1-6,,Despiste simples
Pombal,2012:01:23 01:07:00,1,0,EN1-6,,Colisão com fuga
Pombal,2012:02:03 07:40:00,0,1,IC2,"147,300",Despiste simples
Pombal,2012:02:15 09:12:00,1,0,EN237,,Colisão c/veic./obstáculo f.rodagem
Pombal,2012:02:17 20:30:00,0,1,IC2,"148,214",Atropelamento de peões
Pombal,2012:02:19 15:25:00,0,1,R. Principal Seixo,,Colisão lat. c/ outro veíc. mov.
Pombal,2012:02:21 21:12:00,1,0,EN1,"162,127",Atropelamento de peões
Pombal,2012:03:01 14:40:00,0,1,EN109,"138,500",Colisão frontal
Pombal,2012:03:04 04:00:00,0,1,EN1,"157,600",Despiste c/col. c/veíc. imobil./obst.
Pombal,2012:03:27 20:00:00,0,1,EN1,"139,350",Colisão lat. c/ outro veíc. mov.
Pombal,2012:05:23 19:00:00,0,1,EM531,,Colisão frontal
Pombal,2012:05:26 19:40:00,0,1,R. Osso Da Baleia,,Colisão frontal
Pombal,2012:05:30 13:52:00,0,1,R. Do Centro,,Despiste c/col. c/veíc. imobil./obst.
Pombal,2012:06:21 18:19:00,2,1,IC8,"26,200",Colisão frontal
Pombal,2012:06:25 19:10:00,1,0,Rua Carnide de Baixo,,Colisão lat. c/ outro veíc. mov.
Pombal,2012:07:22 18:15:00,1,0,Rua Principal,,Despiste simples
Pombal,2012:07:26 07:00:00,0,1,IC8,"48,650",Colisão lat. c/ outro veíc. mov.
Pombal,2012:07:29 06:00:00,0,1,IC2,"140,855",Despiste simples
Pombal,2012:07:31 14:20:00,0,1,EM531,,Despiste simples
Pombal,2012:08:01 23:25:00,0,1,Rua do Caldourão,,Despiste simples
Pombal,2012:08:03 09:40:00,0,1,EN1,"146,600",Despiste c/ dispositivo de retenção
Pombal,2012:08:05 22:15:00,0,1,Rua São José,,Despiste c/capotamento
Pombal,2012:08:13 07:45:00,0,1,Rua dos Taipins,,Colisão com outras situações
Pombal,2012:09:15 14:10:00,1,1,A1,"156,300",Despiste c/capotamento
Pombal,2012:10:05 15:15:00,0,1,Rua Quinta dos Pereiras,,Co  l is  ã  ol a  t .c  /o  u  t r ov  e  í c  .  mo  v .
Pombal,2012:10:12 12:10:00,0,1,Rua Carreira,,Colisão lat. c/ outro veíc. mov.
Pombal,2012:10:18 13:15:00,0,1,EM605,,Colisão frontal
Pombal,2012:10:21 09:30:00,0,1,Rua Albergaria dos Doze,,Despiste c/capotamento
Pombal,2012:10:21 17:50:00,1,0,EN342,"10,400",Despiste s/ dispositivo de retenção
Pombal,2012:10:22 07:10:00,1,0,IC8,"48,680",Atropelamento de peões
Pombal,2012:10:29 09:00:00,0,1,EN1,"143,600",Colisão frontal
Pombal,2012:11:06 18:07:00,0,1,IC2,"137,200",Colisão frontal
Pombal,2012:12:27 20:15:00,0,1,IC2,"159,000",Colisão lat. c/ outro veíc. mov.
Porto de Mos,2012:01:15 08:20:00,1,0,R do Casteleto,,Despiste simples
Porto de Mos,2012:04:13 17:20:00,0,2,R Principal - Casal Boieira,,Colisão frontal
Porto de Mos,2012:05:20 11:50:00,0,3,EN243,"4,730",Despiste simples
Porto de Mos,2012:05:22 21:50:00,0,1,EM1354,,Despiste simples
Porto de Mos,2012:06:22 22:25:00,0,1,EM547-1,,Colisão frontal
Porto de Mos,2012:08:19 21:40:00,0,1,EN242-4,"12,850",Despiste simples
Porto de Mos,2012:09:23 14:00:00,0,1,Rua da Morena,,Colisão frontal
Porto de Mos,2012:12:02 01:30:00,0,1,EM506,,Despiste c/capotamento
Porto de Mos,2012:12:28 08:30:00,0,1,EN242-4,"12,900",Colisão c/veic./obstáculo f.rodagem
Porto de Mos,2012:12:29 18:55:00,1,0,IC2,"104,18",Atropelamento de peões
Alcobaça,2012:02:08 14:10:00,0,1,R de Pedralhos,,Colisão frontal
Alcobaça,2012:02:09 13:00:00,0,1,EN8,"101,000",Despiste simples
Alcobaça,2012:02:27 14:30:00,0,1,Av. Comb. Gd. Guerra,,A  t r o  p  e  l a  me  n  t od  ep  e ões
Alcobaça,2012:03:10 20:00:00,0,1,R Principal Covoes,,Despiste c/capotamento
Alcobaça,2012:03:25 18:45:00,0,1,R da Taguela,,Despiste c/col. c/veíc. imobil./obst.
Alcobaça,2012:04:04 17:30:00,0,1,R do Pinheirinho,,Despiste simples
Alcobaça,2012:04:13 18:10:00,1,1,R da Moira,,Despiste c/capotamento
Alcobaça,2012:05:25 08:20:00,1,0,R Principal,,Colisão lat. c/ outro veíc. mov.
Alcobaça,2012:06:04 01:20:00,0,1,R Prof. Bernardo Almeida,,Despiste c/capotamento
Alcobaça,2012:06:08 19:15:00,0,1,R Manuel Rodrigues,,Colisão frontal
Alcobaça,2012:07:01 19:15:00,1,0,Rua Santa Marta,,Colisão frontal
Alcobaça,2012:07:12 21:00:00,0,1,EN1,"81,300",Colisão lat. c/ outro veíc. mov.
Alcobaça,2012:07:14 10:40:00,0,1,R. F. Sá Carneiro,,Colisão lat. c/ outro veíc. mov.
Alcobaça,2012:07:22 18:30:00,0,2,Rua Principal,,Despiste simples
Alcobaça,2012:07:24 12:10:00,1,1,IC9,"10,600",Colisão frontal
Alcobaça,2012:07:25 15:25:00,0,1,EN1,"81,000",Colisão lat. c/ outro veíc. mov.
Alcobaça,2012:08:19 17:20:00,0,1,EN8,"110,600",Colisão tras. c/ outro veíc. mov.
Alcobaça,2012:09:15 23:00:00,1,0,EN242-4,"7,810",Despiste s/ dispositivo de retenção
Alcobaça,2012:11:21 23:40:00,0,1,Rua Principal,,Despiste c/col. c/veíc. imobil./obst.
Alcobaça,2012:12:05 11:03:00,0,1,Rua Olivença,,A  t r  o  p  e  la  me  n  t od  ep  e  õ  e  s
Alcobaça,2012:12:25 02:10:00,0,1,R. D. Nuno A. Pereira,,Despiste c/col. c/veíc. imobil./obst.
Alcobaça,2012:12:31 12:55:00,0,3,EN1,"82,800",Colisão frontal
Alvaiázere,2012:01:22 19:25:00,1,0,R Cons. Furt. dos Santos,,Despiste simples
Alvaiázere,2012:02:19 10:20:00,0,1,EN356,"60,620",Despiste simples
Alvaiázere,2012:05:10 14:30:00,1,0,EN110,"69,800",Colisão com outras situações
Ansião,2012:02:27 01:45:00,0,1,EN348-1,,Despiste c/col. c/veíc. imobil./obst.
Ansião,2012:06:25 19:02:00,1,3,Rua da Farmácia,,Despiste c/capotamento
Ansião,2012:08:12 18:20:00,0,1,IC8,"56,000",Colisão frontal
Ansião,2012:08:19 11:00:00,0,1,EM1065,,Despiste c/col. c/veíc. imobil./obst.
Ansião,2012:09:06 07:45:00,0,1,EN110,"57,860",Despiste c/col. c/veíc. imobil./obst.
Ansião,2012:10:23 19:08:00,1,0,EM1080,,Despiste c/capotamento
Batalha,2012:01:05 14:10:00,0,1,R Infante D. Fernando,,Colisão lat. c/ outro veíc. mov.
Batalha,2012:04:14 10:00:00,0,1,EN1,"111,000",Colisão frontal
Batalha,2012:05:15 15:00:00,0,1,EN1,"114,400",Colisão lat. c/ outro veíc. mov.
Batalha,2012:08:21 19:45:00,0,1,EN356,"26,900",Colisão lat. c/ outro veíc. mov.
Batalha,2012:08:28 08:45:00,0,1,R. João Paulo II,,Despiste c/ dispositivo de retenção
Batalha,2012:09:15 16:50:00,0,1,EN356,"17,200",Colisão frontal
Batalha,2012:11:19 07:35:00,1,0,IC2,"112,600",Colisão frontal
Batalha,2012:12:21 18:25:00,0,1,A19,"115,400",Colisão tras. c/ outro veíc. mov.
Bombarral,2012:01:05 13:25:00,0,1,A8,"57,300",Despiste c/col. c/veíc. imobil./obst.
Bombarral,2012:05:19 16:20:00,0,3,A8,"66,000",Despiste c/trans. disp.ret. lateral
Bombarral,2012:06:17 13:00:00,0,1,A8,"66,000",Despiste simples
Bombarral,2012:09:02 21:45:00,3,0,A8,"57,000",Despiste simples
Bombarral,2012:09:23 06:50:00,1,0,A8,"67,700",Despiste c/ dispositivo de retenção
Cald. da Rainha,2012:02:13 16:08:00,1,0,R do Jogo,,Despiste c/capotamento
Cald. da Rainha,2012:02:22 19:50:00,1,0,Rua La Codosera,,Colisão lat. c/ outro veíc. mov.
Cald. da Rainha,2012:03:04 18:00:00,1,1,Estrada Atlantica,,Despiste c/capotamento
Cald. da Rainha,2012:06:11 11:20:00,1,0,R. Principal,,Despiste c/col. c/veíc. imobil./obst.
Cald. da Rainha,2012:06:28 12:45:00,0,1,Rua Leonel Sotto Mayor,,A  t r o  p  e  l a  me  n  t od  ep  e  õ  e  s
Cald. da Rainha,2012:07:15 03:15:00,1,0,A8,"80,600",Atropelamento de peões
Cald. da Rainha,2012:08:01 20:00:00,0,1,Rot. Da Feira,,Colisão lat. c/ outro veíc. mov.
Cald. da Rainha,2012:08:07 18:43:00,1,0,Rua Funda,,Despiste simples
