Concelho,Datahora,M,FG,Via,km,Natureza
Almada,2011:11:05 16:30:00,0,1,Av Oceano,,Atropelamento de peões
Almada,2011:11:16 17:45:00,1,0,R D Horácio Silva Louro,,Atropelamento com fuga
Almada,2011:12:03 08:20:00,0,3,R Quinta Secretário,,Colisão frontal
Almada,2011:12:07 18:21:00,0,1,Av Afonso Albuquerque,,Atropelamento de peões
Almada,2011:12:16 17:50:00,0,1,R José Carlos Melo,,Atropelamento de peões
Almada,2011:12:29 10:40:00,0,1,IC20,"2,250",Atropelamento de peões
Barreiro,2011:01:01 00:30:00,1,0,R Cândido Manuel Pereira,,Despiste c/col. c/veíc. imobil./obst.
Barreiro,2011:01:22 08:40:00,1,0,IC21,"7,150",Atropelamento de peões
Barreiro,2011:02:21 20:30:00,0,1,R Alberto Pinto,,Atropelamento de peões
Barreiro,2011:04:12 18:05:00,0,1,EN10-3,,Colisão lat. c/ outro veíc. mov.
Barreiro,2011:04:26 08:30:00,0,1,R D Afonso Albuquerque,,A  t r o  p  e  l a  me  n  t od  ep  e  õ  e  s
Barreiro,2011:05:04 00:45:00,0,1,R António Aleixo,,Despiste c/col. c/veíc. imobil./obst.
Barreiro,2011:05:30 10:10:00,1,0,R Miguel Bombarda,,Atropelamento de peões
Barreiro,2011:06:22 15:30:00,0,1,R Amizade,,A  t  r o  p  e  la  me  n  t od  ep  e  õ e s
Barreiro,2011:07:03 04:10:00,0,1,IC21,"7,600",Despiste simples
Barreiro,2011:07:06 16:48:00,0,2,R Almirante Reis,,Despiste c/col. c/veíc. imobil./obst.
Barreiro,2011:07:21 23:50:00,0,1,EN10-3,"4,250",Despiste simples
Barreiro,2011:08:15 15:45:00,1,0,RUA 6,,Despiste c/col. c/veíc. imobil./obst.
Barreiro,2011:09:04 22:20:00,0,1,EN10-3,"2,300",Atropelamento de peões
Barreiro,2011:09:21 19:50:00,0,1,Av Oceanos,,Co  li s  ã  of r o  n  t a  l
Barreiro,2011:09:30 08:05:00,0,1,Av Bocage,,At r o  p  e  l a  me  n  t od  ep  e ões
Barreiro,2011:11:07 18:00:00,0,1,Av Esc Fuzileiros Navais,,Atropelamento de peões
Barreiro,2011:12:15 14:50:00,0,1,IC21,"2,500",Despiste simples
Grândola,2011:01:11 17:50:00,0,1,EN261-1,"5,600",Colisão lat. c/ outro veíc. mov.
Grândola,2011:05:24 10:30:00,0,1,Av Frederico Velge,,Colisão lat. c/ outro veíc. mov.
