Concelho,Datahora,M,FG,Via,Km,Natureza
Arcos de Valdevez,25-10-2016 10:00,0,1,-,"237,000",Despiste simples
Arcos de Valdevez,07-06-2016 16:00,0,1,-,-,Despiste simples
Arcos de Valdevez,09-10-2016 10:50,1,0,-,-,Despiste simples
Arcos de Valdevez,14-10-2016 13:10,0,1,Avenida Dr.Mario Soares,-,Colisão lateral com outro veículo em movimento
Arcos de Valdevez,23-12-2016 00:30,0,1,AVENIDA Dro José Osvaldo Lranjeira R. Gomes,-,Despiste simples
Arcos de Valdevez,20-04-2016 10:35,0,1,EM530,-,Despiste simples
Arcos de Valdevez,23-07-2016 11:30,1,0,EN202,"34,150",Despiste simples
Arcos de Valdevez,17-09-2016 11:30,0,2,EN202,"37,450",Colisão lateral com outro veículo em movimento
Arcos de Valdevez,24-12-2016 20:00,0,1,EN202-2,"9,914",Despiste simples
Arcos de Valdevez,15-11-2016 20:10,0,1,Lugar da Igreja,-,Atropelamento de peões
Caminha,14-02-2016 13:30,0,1,EN305,"2,500",Colisão com fuga
Caminha,17-10-2016 18:15,0,1,Rua 5 Outubro,-,Colisão lateral com outro veículo em movimento
Melgaco,02-10-2016 23:50,1,0,-,"93,400",Despiste simples
Melgaco,02-08-2016 23:30,1,1,EN202,"20,700",Despiste simples
Moncao,02-05-2016 18:00,0,1,EN101,"11,500",Colisão com outras situações
Moncao,28-01-2016 20:00,1,0,EN202,"7,560",Colisão frontal
Moncao,20-03-2016 16:17,0,1,EN202,"115,000",Despiste simples
Moncao,25-11-2016 20:40,1,0,EN202,"116,800",Atropelamento de peões
Paredes de Coura,01-06-2016 13:10,1,0,EN303,"10,300",Despiste simples
Ponte da Barca,01-01-2016 12:00,0,1,-,-,Despiste com capotamento
Ponte da Barca,18-07-2016 00:01,0,1,EN203,"41,700",Colisão com veiculo ou obstáculo na faixa de rodagem
Ponte de Lima,25-03-2016 09:30,0,1,-,-,Despiste simples
Ponte de Lima,01-09-2016 20:30,0,1,EN201,"32,000",Colisão frontal
Ponte de Lima,29-05-2016 08:55,0,1,EN201,"36,350",Despiste simples
Ponte de Lima,18-05-2016 19:30,0,1,EN202,"17,450",Colisão com outras situações
Ponte de Lima,25-01-2016 06:25,0,1,EN203,"13,650",Colisão frontal
Ponte de Lima,19-08-2016 12:30,1,0,EN308,"15,100",Colisão frontal
Ponte de Lima,01-08-2016 17:50,0,1,Rua de São julião,-,Colisão frontal
Ponte de Lima,28-07-2016 10:20,1,0,Via Foral Velho de Dona Teresa 21650,-,Atropelamento de peões
Ponte de Lima,17-04-2016 15:25,0,1,Via Foral Velho de Dona Teresa 720,-,Colisão lateral com outro veículo em movimento
Valenca,26-04-2016 15:20,1,0,Av.a dos Bombeiros Voluntários,-,Atropelamento de peões
Valenca,19-03-2016 18:45,1,0,EN101,"3,600",Colisão frontal
Valenca,19-03-2016 15:50,0,1,ESTRADA DE SANTA MARINH TAIAO,-,Atropelamento de peões
Viana do Castelo,14-04-2016 17:50,0,1,A27,"6,300",Despiste com capotamento
Viana do Castelo,05-05-2016 17:10,0,1,A28,"80,700",Despiste com transposição do dispositivo de retenção lateral
Viana do Castelo,26-10-2016 08:50,0,1,Av. Capitão Gaspar de Castro 0,-,Despiste com dispositivo de retenção
Viana do Castelo,10-09-2016 15:50,0,1,Avenida 1o de Maio 0,-,Colisão lateral com outro veículo em movimento
Viana do Castelo,02-08-2016 19:10,0,1,avenida central 2433,-,Colisão lateral com outro veículo em movimento
Viana do Castelo,29-05-2016 10:35,0,1,AVENIDA DA RIBEIRA DE ANHA,-,Colisão lateral com outro veículo em movimento
Viana do Castelo,25-02-2016 07:40,0,1,EN13,"76,000",Colisão frontal
Viana do Castelo,10-08-2016 17:10,0,2,EN203,"4,330",Colisão frontal
Viana do Castelo,25-05-2016 13:45,0,1,EN308,"5,270",Colisão frontal
Viana do Castelo,13-12-2016 17:50,0,1,EN308,"8,500",Despiste com capotamento
Viana do Castelo,16-10-2016 05:35,0,2,Rotunda do Pescador 142,-,Despiste com colisão com veículo imobil. ou obstáculo
Vila Nova de Cerveira,14-07-2016 22:15,1,0,-,-,Colisão traseira com outro veículo em movimento
Vila Nova de Cerveira,16-02-2016 12:30,1,0,Sobreiro,-,Colisão frontal
