Concelho,Datahora,M,FG,Via,Km,Natureza
Braganca,18-05-2014 21:50,0,1,A4,"184,500",Colisão traseira com outro veículo em movimento
Braganca,23-02-2014 10:25,1,0,A4,"189,625",Despiste com transposição do dispositivo de retenção lateral
Braganca,21-02-2014 20:18,0,1,A4,"199,935",Despiste simples
Braganca,22-01-2014 19:00,0,1,Alameda Santa Apolónia 00,-,Colisão frontal
Braganca,05-09-2014 15:45,0,1,Alameda Santa Apolónia 1,-,Atropelamento de peões
Braganca,17-07-2014 17:20,0,1,Avenida Cidade de León 000,-,Colisão lateral com outro veículo em movimento
Braganca,04-11-2014 08:50,0,1,Avenida Cidade de Zamora 000,-,Colisão lateral com outro veículo em movimento
Braganca,30-07-2014 15:08,0,1,Avenida Dom Abílio Vaz das Neves 0,-,Atropelamento com fuga
Braganca,08-09-2014 21:10,0,2,Avenida sá carneiro 4,-,Atropelamento de peões
Braganca,13-08-2014 17:50,0,1,EM502,-,Despiste simples
Braganca,01-06-2014 18:26,1,1,EM539,-,Despiste simples
Braganca,02-07-2014 02:30,1,0,EN103,"260,700",Despiste sem dispositivo de retenção
Braganca,09-07-2014 11:20,0,1,EN103-7,"18,500",Colisão lateral com outro veículo em movimento
Braganca,18-07-2014 11:50,0,1,EN308,"306,850",Colisão lateral com outro veículo em movimento
Braganca,27-06-2014 22:15,0,1,Rua Conde Ariães 16,-,Atropelamento de peões
Braganca,10-04-2014 13:40,1,1,Rua Principal 24,-,Despiste com colisão com veículo imobil. ou obstáculo
Freixo Espada a Cinta,12-05-2014 16:45,0,1,-,-,Despiste simples
Freixo Espada a Cinta,20-11-2014 07:15,0,2,EM1206,-,Despiste simples
Macedo de Cavaleiros,26-06-2014 17:00,0,1,EN15,"202,500",Despiste simples
Macedo de Cavaleiros,18-07-2014 17:30,1,1,EN206,"196,000",Colisão lateral com outro veículo em movimento
Macedo de Cavaleiros,16-12-2014 08:35,0,1,EN216,-,Colisão frontal
Macedo de Cavaleiros,02-08-2014 19:30,0,1,EN316,"39,800",Colisão lateral com outro veículo em movimento
Macedo de Cavaleiros,29-08-2014 18:00,0,1,Rua da GNR,-,Despiste simples
Miranda do Douro,12-09-2014 19:40,0,1,EN221,"3,800",Colisão frontal
Miranda do Douro,27-07-2014 13:00,0,1,EN221,"11,000",Despiste com transposição do dispositivo de retenção lateral
Mirandela,20-04-2014 13:30,0,1,-,-,Despiste com capotamento
Mirandela,17-06-2014 21:00,0,1,Avenida 25 de Abril 0,-,Atropelamento de peões
Mirandela,06-09-2014 10:50,0,1,Avenida Comunidades Europeias (mirandela) 0,-,Despiste simples
Mirandela,31-12-2014 18:10,0,3,Avenida Olímpio Guedes de Andrade 0,-,Colisão frontal
Mirandela,30-03-2014 20:30,0,1,Avenida Ponte da Europa 0,-,Atropelamento de peões
Mirandela,10-11-2014 14:30,0,1,EM206-1,"6,500",Despiste simples
Mirandela,12-08-2014 05:00,0,1,EM578,-,Despiste com capotamento
Mirandela,14-07-2014 14:20,1,0,EN206,"175,360",Despiste simples
Mirandela,06-08-2014 11:50,0,1,EN213,"45,050",Colisão com outras situações
Mirandela,28-12-2014 20:35,1,0,ER315,"22,250",Atropelamento de peões
Mirandela,15-05-2014 18:35,0,1,Rua I (mirandela) 00,-,Despiste sem dispositivo de retenção
Mogadouro,09-04-2014 21:30,0,2,-,-,Despiste com capotamento
Mogadouro,19-06-2014 11:10,1,1,-,-,Despiste com capotamento
Mogadouro,11-08-2014 19:30,0,1,-,-,Despiste com capotamento
Mogadouro,31-08-2014 19:55,0,1,Ava do Sabor,-,Atropelamento de peões
Mogadouro,17-03-2014 14:00,1,0,EM1183,-,Despiste com capotamento
Mogadouro,02-01-2014 13:30,1,0,EM593,-,Despiste com capotamento
Mogadouro,28-08-2014 20:50,0,1,EM593,-,Atropelamento de peões
Mogadouro,25-09-2014 22:00,0,1,EN221,"61,400",Despiste com capotamento
Mogadouro,11-01-2014 11:45,1,1,Rua da Amendoeira,-,Atropelamento de peões
Torre de Moncorvo,25-03-2014 17:10,0,1,Ava das Amedoeiras,-,Colisão com outras situações
Torre de Moncorvo,29-05-2014 20:45,0,1,EM622,-,Despiste com capotamento
Torre de Moncorvo,02-10-2014 11:32,0,1,EN325,"3,900",Despiste com transposição do dispositivo de retenção lateral
Torre de Moncorvo,08-02-2014 17:30,1,0,Rua da Fonte Seca,-,Despiste com capotamento
Vila Flor,19-09-2014 20:00,0,1,-,-,Despiste simples
Vila Flor,09-02-2014 17:10,0,3,IC5,"68,000",Colisão frontal
Vila Flor,28-12-2014 06:30,0,1,IC5,"72,540",Colisão frontal
Vila Flor,25-09-2014 18:20,0,1,IC5,"72,620",Colisão lateral com outro veículo em movimento
Vimioso,08-07-2014 17:50,0,1,-,-,Despiste com capotamento
Vimioso,25-08-2014 18:50,0,1,Bairro São Roque 7,-,Despiste simples
Vinhais,06-08-2014 16:30,0,2,-,-,Despiste simples
Vinhais,24-09-2014 14:30,1,0,-,-,Despiste com capotamento
Vinhais,30-09-2014 09:00,2,0,-,-,Despiste com capotamento
Vinhais,01-05-2014 00:00,0,1,EN316,"7,500",Despiste simples
Vinhais,16-12-2014 15:20,0,1,Rua José Morais Sarmento,-,Atropelamento de peões
