Concelho,Datahora,M,FG,Via,Km,Natureza
Armamar,31-08-2013 02:30,2,1,EM1101,-,Despiste com capotamento
Armamar,03-06-2013 11:00,1,1,EN222,"135,600",Colisão lateral com outro veículo em movimento
Carregal do Sal,01-09-2013 17:30,0,1,EN234,"89,000",Despiste simples
Carregal do Sal,01-09-2013 20:45,1,0,Urbano a Sul da Vila 37,-,Colisão com outras situações
Castro Daire,02-06-2013 08:00,0,1,-,-,Despiste com colisão com veículo imobil. ou obstáculo
Castro Daire,07-11-2013 15:10,0,1,EN2,"128,120",Colisão traseira com outro veículo em movimento
Castro Daire,13-08-2013 15:26,0,1,EN228,"0,900",Colisão frontal
Cinfaes,07-07-2013 18:20,1,0,-,-,Despiste com colisão com veículo imobil. ou obstáculo
Lamego,14-08-2013 12:25,0,1,A24,"100,100",Despiste simples
Lamego,19-10-2013 21:25,1,0,A24,"112,753",Despiste com capotamento
Lamego,21-12-2013 20:50,0,1,Avenida 5 de Outubro 0,-,Colisão frontal
Lamego,06-10-2013 17:40,0,2,EN222,"133,600",Colisão frontal
Lamego,18-05-2013 16:00,0,1,Lugar do Serralheiro,-,Atropelamento de peões
Mangualde,10-08-2013 21:15,0,2,EN234,"104,500",Colisão frontal
Moimenta da Beira,28-12-2013 00:45,0,1,EM581-1,-,Despiste simples
Moimenta da Beira,26-05-2013 19:00,0,1,EN226,"33,632",Despiste simples
Moimenta da Beira,06-11-2013 15:00,0,2,EN226,"43,000",Colisão frontal
Moimenta da Beira,21-12-2013 15:55,0,1,EN323,"84,650",Atropelamento de peões
Moimenta da Beira,25-04-2013 18:00,0,2,Rua das Vendas 8,-,Atropelamento de peões
Moimenta da Beira,16-08-2013 18:00,1,0,Rua Direita Cabaços,-,Colisão com veiculo ou obstáculo na faixa de rodagem
Mortagua,12-08-2013 03:40,0,1,EN228,"66,980",Despiste simples
Mortagua,03-01-2013 18:30,0,1,EN334-1,"7,100",Atropelamento de peões
Nelas,13-12-2013 15:45,1,0,EN231,"23,000",Colisão lateral com outro veículo em movimento
Nelas,03-05-2013 16:45,0,1,Rua do Futuro 12,-,Despiste simples
Oliveira de Frades,21-09-2013 16:10,0,1,-,-,Colisão frontal
Penalva do Castelo,11-06-2013 20:40,1,0,Rua Doutor Vasco Morais 1,-,Despiste com capotamento
Penedono,18-06-2013 17:16,0,1,Ava Nossa Senhora da Lameira,-,Colisão traseira com outro veículo em movimento
Santa Comba Dao,28-07-2013 09:30,0,1,-,-,Atropelamento com fuga
Santa Comba Dao,04-03-2013 16:55,0,1,IP3,"76,000",Colisão frontal
Santa Comba Dao,20-12-2013 14:02,0,2,IP3,"78,416",Colisão lateral com outro veículo em movimento
Sao Joao da Pesqueira,18-12-2013 08:30,0,1,EM501,-,Despiste simples
Sao Pedro do Sul,05-01-2013 02:15,2,0,EN228,"15,036",Atropelamento de peões
Sernancelhe,09-08-2013 01:03,0,1,EM506-1,"5,955",Despiste com capotamento
Tarouca,23-08-2013 18:30,1,0,EM1174,-,Despiste simples
Tarouca,12-03-2013 14:25,1,2,EN226,"26,637",Colisão frontal
Tarouca,17-09-2013 17:10,0,1,Rua da Escola,-,Atropelamento de peões
Tondela,02-11-2013 02:15,0,1,Ava 25 de Abril 222,-,Despiste com colisão com veículo imobil. ou obstáculo
Tondela,30-06-2013 17:00,0,1,EM1510,"8,900",Despiste simples
Tondela,06-12-2013 15:40,1,0,EM1510,-,Despiste com colisão com veículo imobil. ou obstáculo
Tondela,22-10-2013 06:05,0,1,EM627,-,Atropelamento de peões
Tondela,23-03-2013 16:30,2,1,EN2,"190,200",Despiste com colisão com veículo imobil. ou obstáculo
Tondela,10-03-2013 17:40,1,0,IP3,"97,200",Colisão frontal
Tondela,15-11-2013 08:15,0,1,Rua Bairro da Amizade 20,-,Colisão frontal
Tondela,08-01-2013 17:18,1,0,Rua Inácio Pereiras Viegas,-,Despiste simples
Viseu,22-04-2013 19:00,0,1,-,-,Despiste com capotamento
Viseu,29-05-2013 19:45,1,0,-,-,Despiste simples
Viseu,06-07-2013 07:50,0,1,-,-,Colisão traseira com outro veículo em movimento
Viseu,03-05-2013 17:00,1,1,A24,"156,500",Colisão traseira com outro veículo em movimento
Viseu,22-05-2013 17:35,0,1,Av. Capitão Homem Ribeiro .,-,Atropelamento de peões
Viseu,31-05-2013 13:25,0,1,Av. da Europa - Rotunda da Provir .,-,Colisão lateral com outro veículo em movimento
Viseu,11-09-2013 23:30,0,1,Ava da Igreja,-,Despiste com capotamento
Viseu,26-06-2013 21:30,0,1,Avenida do Pintor .,-,Despiste sem dispositivo de retenção
Viseu,10-10-2013 18:30,0,1,Avenida Luís Martins 39,-,Colisão lateral com outro veículo em movimento
Viseu,29-08-2013 00:30,0,1,Avenida São Salvador 67,-,Colisão frontal
Viseu,16-09-2013 02:20,0,1,EM1319,-,Despiste simples
Viseu,29-11-2013 18:45,0,1,EM585,-,Atropelamento de peões
Viseu,02-02-2013 15:15,0,1,EN2,"168,100",Atropelamento de peões
Viseu,21-10-2013 08:10,0,1,EN228,"37,500",Despiste simples
Viseu,29-01-2013 16:15,1,0,EN229,"69,255",Atropelamento de peões
Viseu,09-08-2013 15:30,1,1,EN229,"72,600",Colisão lateral com outro veículo em movimento
Viseu,10-09-2013 17:54,0,1,EN231,-,Colisão traseira com outro veículo em movimento
Viseu,12-09-2013 17:20,0,1,EN231,-,Atropelamento de peões
Viseu,19-07-2013 06:55,0,1,EN231-1,"1,000",Colisão lateral com outro veículo em movimento
