Concelho,Datahora,M,FG,Via,Km,Natureza
Alijo,28-06-2014 19:30,1,0,-,-,Colisão lateral com outro veículo em movimento
Alijo,11-08-2014 16:30,0,1,A4,"119,882",Despiste com capotamento
Alijo,15-01-2014 18:30,0,1,EN212,"42,500",Colisão frontal
Alijo,04-08-2014 22:40,0,1,EN212,"49,170",Atropelamento de peões
Alijo,10-05-2014 15:40,0,1,EN212,"49,650",Despiste simples
Alijo,30-07-2014 18:40,1,0,IC5,"30,000",Colisão frontal
Alijo,11-12-2014 08:39,1,0,IC5,"42,700",Despiste simples
Chaves,14-09-2014 06:00,0,2,Av do Estadio 0,-,Despiste com colisão com veículo imobil. ou obstáculo
Chaves,22-08-2014 19:40,0,1,Ava. Dr. Mário Soares 0,-,Atropelamento de peões
Chaves,20-01-2014 20:43,0,1,Avenida do Estádio 0,-,Colisão frontal
Chaves,24-08-2014 19:15,0,1,Avenida Doutor Mário Soares 0,-,Despiste com transposição do dispositivo de retenção lateral
Chaves,26-12-2014 00:15,1,0,CAM.MUNIC.,-,Despiste com capotamento
Chaves,01-02-2014 02:00,0,1,Comendador Pereira da Silva 0,-,Despiste simples
Chaves,05-06-2014 10:30,1,0,EM502,"78,000",Atropelamento de peões
Chaves,14-09-2014 20:49,1,0,EM550,-,Despiste com capotamento
Chaves,18-11-2014 18:05,0,1,EN103,"167,200",Atropelamento de peões
Chaves,04-02-2014 19:00,0,1,EN103,"167,470",Atropelamento de peões
Chaves,18-09-2014 12:40,0,1,EN103,"167,900",Atropelamento de peões
Chaves,13-08-2014 19:35,1,0,EN103-5,"2,000",Colisão com outras situações
Chaves,28-02-2014 19:30,0,1,EN103-5,"2,200",Atropelamento de animais
Chaves,08-03-2014 16:40,0,1,EN103-5,"5,200",Atropelamento de peões
Chaves,31-08-2014 19:05,0,1,EN2,"3,700",Atropelamento de peões
Chaves,05-02-2014 14:30,0,1,EN2,"5,100",Colisão lateral com outro veículo em movimento
Chaves,16-02-2014 06:10,1,0,EN213,"11,645",Despiste com colisão com veículo imobil. ou obstáculo
Chaves,20-10-2014 15:25,0,1,Rua Artur Maria Afonso 0,-,Colisão lateral com outro veículo em movimento
Chaves,10-01-2014 15:05,0,1,Rua da Escola 50,-,Despiste simples
Chaves,16-07-2014 12:30,0,1,Rua Rainha D. Mafalda 26,-,Colisão com veiculo ou obstáculo na faixa de rodagem
Mesao Frio,15-04-2014 17:40,0,1,EN108,"105,200",Colisão lateral com outro veículo em movimento
Mesao Frio,21-10-2014 20:40,0,1,Rua da Igreja,-,Despiste com dispositivo de retenção
Mondim de Basto,17-09-2014 15:25,1,1,EM1191-1,-,Colisão lateral com outro veículo em movimento
Montalegre,21-09-2014 16:40,0,1,Ava Senhora da Piedade,-,Despiste simples
Montalegre,24-08-2014 12:05,0,1,EM508,-,Despiste simples
Montalegre,25-08-2014 21:20,0,1,EN103,"96,260",Despiste com capotamento
Montalegre,19-06-2014 17:25,1,0,EN103,"130,400",Atropelamento de peões
Montalegre,03-07-2014 10:30,0,1,Rua do Cabo,-,Atropelamento de peões
Montalegre,10-03-2014 10:15,1,0,Rua dos Tres Outeiros,-,Atropelamento de peões
Murca,07-02-2014 08:50,0,1,Ava Europa,-,Atropelamento de peões
Peso da Regua,01-08-2014 11:40,0,1,A24,"91,200",Despiste simples
Peso da Regua,02-11-2014 16:16,0,2,A24,"91,311",Despiste com colisão com veículo imobil. ou obstáculo
Peso da Regua,16-01-2014 18:40,0,1,Rotunda Baden Powell,-,Atropelamento de peões
Ribeira de Pena,07-09-2014 16:35,1,0,A7,"82,700",Despiste simples
Ribeira de Pena,12-03-2014 20:45,0,1,EM312,"39,750",Despiste com capotamento
Ribeira de Pena,02-10-2014 21:00,0,1,Lugar do Outeirinho,-,Despiste com capotamento
Ribeira de Pena,30-05-2014 07:15,0,1,PQ.ESTAC.,-,Colisão frontal
Ribeira de Pena,14-07-2014 17:55,1,0,Rua de Bouçós,-,Despiste simples
Sabrosa,21-10-2014 19:30,0,1,EN322,"8,720",Atropelamento de peões
Valpacos,21-02-2014 21:00,0,1,-,-,Despiste com capotamento
Valpacos,04-08-2014 01:45,1,0,EM543,-,Despiste com capotamento
Valpacos,08-12-2014 22:50,0,1,EN206,"149,125",Atropelamento de peões
Valpacos,09-09-2014 19:30,0,1,EN213,"15,800",Colisão frontal
Valpacos,16-10-2014 19:45,1,0,Rua do Prado 4,-,Despiste com capotamento
Vila Pouca de Aguiar,20-08-2014 18:15,0,1,-,-,Despiste com capotamento
Vila Pouca de Aguiar,25-02-2014 16:05,0,1,A7,"95,240",Despiste com capotamento
Vila Pouca de Aguiar,27-03-2014 23:10,0,2,EM1237,-,Colisão frontal
Vila Pouca de Aguiar,19-05-2014 13:30,0,1,EM567,-,Colisão lateral com outro veículo em movimento
Vila Pouca de Aguiar,04-04-2014 08:30,1,2,EN2,"35,500",Despiste com capotamento
Vila Pouca de Aguiar,24-04-2014 17:32,0,1,EN2,"39,200",Colisão frontal
Vila Pouca de Aguiar,03-07-2014 12:15,0,1,Rua José Vitorino,-,Colisão frontal
Vila Real,15-05-2014 10:10,0,1,Avenida 1o de Maio 0,-,Atropelamento de peões
Vila Real,08-03-2014 14:30,0,1,Avenida Aureliano Barrigas 165,-,Atropelamento de peões
Vila Real,16-08-2014 20:15,0,1,Avenida Noruega 0,-,Despiste sem dispositivo de retenção
Vila Real,12-01-2014 00:25,0,1,Avenida Regimento de Infantaria 13 00,-,Despiste com colisão com veículo imobil. ou obstáculo
Vila Real,09-12-2014 02:05,1,0,EM 313 0,-,Despiste com capotamento
Vila Real,25-11-2014 07:25,1,0,EM1231,"2,348",Colisão frontal
Vila Real,14-03-2014 14:10,0,1,EM313,"47,785",Atropelamento de peões
Vila Real,02-08-2014 07:30,0,1,EM313-1,"2,500",Despiste com capotamento
Vila Real,18-08-2014 05:20,1,0,EM313-1,"7,100",Despiste com capotamento
Vila Real,16-11-2014 12:35,0,1,EM566,-,Despiste simples
Vila Real,23-08-2014 14:20,0,1,EM576,-,Colisão lateral com outro veículo em movimento
Vila Real,14-06-2014 14:15,1,0,EN15,"120,422",Despiste simples
Vila Real,12-03-2014 23:25,0,1,IP4,"81,700",Despiste simples
Vila Real,17-01-2014 03:50,0,1,IP4,"93,400",Atropelamento de animais
Vila Real,26-06-2014 16:32,0,1,Rua do Alto Fortunho,-,Colisão frontal
Vila Real,16-01-2014 17:50,0,1,Rua Vasco Sameiro 0,-,Atropelamento de peões
