Concelho,Datahora,M,FG,Via,Km,Natureza
Amarante,03-09-2016 13:00,1,0,-,-,Despiste simples
Amarante,23-09-2016 13:30,1,0,EN15,"52,700",Colisão frontal
Amarante,10-12-2016 02:00,0,1,EN15,"56,839",Colisão frontal
Amarante,28-02-2016 15:02,0,1,EN15,"69,000",Despiste com capotamento
Amarante,16-06-2016 15:31,0,1,IP4,"63,200",Despiste com capotamento
Amarante,15-04-2016 17:20,1,0,IP4,"66,232",Colisão lateral com outro veículo em movimento
Amarante,03-04-2016 12:14,1,0,IP4,"70,700",Colisão lateral com outro veículo em movimento
Amarante,15-07-2016 19:30,1,0,IP4,"77,800",Despiste simples
Amarante,08-02-2016 18:30,0,1,Rua Central de Nogueira,-,Atropelamento de peões
Amarante,11-09-2016 02:30,1,0,Rua da Pousada,-,Despiste simples
Amarante,31-08-2016 17:00,0,1,RUA DA SERRA,-,Despiste simples
Baiao,12-03-2016 19:10,0,1,EN101,"151,400",Despiste simples
Baiao,06-08-2016 20:00,0,1,Rua Camilo Castelo Branco,-,Despiste simples
Baiao,20-11-2016 16:00,0,1,Rua Central de Teixeiró,-,Colisão frontal
Baiao,05-01-2016 08:00,0,1,RUA DE CAMÕES  - CAMPELO - BAIÃO,-,Colisão frontal
Felgueiras,09-12-2016 22:20,0,1,AV.a DR.o MACHADO MATOS,-,Despiste simples
Felgueiras,16-12-2016 12:35,1,0,Rua 1o de Maio - Airães,-,Atropelamento de peões
Felgueiras,01-10-2016 12:50,1,0,Rua de São Tomé - Friande,-,Despiste simples
Felgueiras,06-03-2016 02:30,0,1,RUA DOM  ANTÓNIO FERREIRA GOMES,-,Despiste simples
Felgueiras,24-03-2016 19:00,1,0,RUA PADRE JOSÉ PEIXOTO DIAS - TORRADOS,-,Colisão frontal
Gondomar,07-10-2016 00:05,1,0,-,"4480,000",Despiste com capotamento
Gondomar,30-04-2016 21:30,0,1,-,-,Despiste simples
Gondomar,17-07-2016 21:35,0,1,-,-,Despiste simples
Gondomar,28-06-2016 23:15,1,0,A4,"11,936",Colisão com veiculo ou obstáculo na faixa de rodagem
