"",,
11. Listagem dos acidentes com mortos e/ou feridos graves,,
"",,
Concelho Datahora M* FG* Via,km,Natureza
Abrantes 2007:05:19 16:20:00 0 1 A23,"44,300",Despiste c/ transp. disp. ret. lateral
Abrantes 2007:08:29 00:05:00 0 1 A23,"44,300",Despiste simples
Abrantes 2007:09:24 15:30:00 0 1 A23,"47,900",Despiste s/ disp. retenção
Abrantes 2007:02:20 00:15:00 0 1 A23,"48,000",Despiste c/ transp. disp. ret. lateral
Abrantes 2007:07:30 15:30:00 0 1 A23,"51,075",Col. lat. c/ outro veíc. mov.
Abrantes 2007:04:21 09:05:00 1 0 EN3,"104,780",Col. lat. c/ outro veíc. mov.
Abrantes 2007:01:15 18:25:00 0 1 EN118,"127,536",Atropelamento peões
Abrantes 2007:02:20 01:40:00 0 1 EN118,"139,872",Col. lat. c/ outro veíc. mov.
Abrantes 2007:04:18 08:30:00 1 0 EN118,"149,525",Atropelamento peões
Abrantes 2007:10:07 13:00:00 1 1 EN118,"151,200",Despiste c/ col c/ veíc. imob/obst.
Abrantes 2007:04:20 09:30:00 0 3 EN2,"408,800",Col. lat. c/ outro veíc. mov.
Abrantes 2007:01:02 09:55:00 0 1 AV D MANUEL I,,Col. lat. c/ outro veíc. mov.
Abrantes 2007:01:04 11:15:00 1 0 EM1442,,Colisão frontal
Abrantes 2007:02:17 15:15:00 0 1 EM576,,Despiste simples
Abrantes 2007:03:17 13:50:00 0 1 R CERAMICA,,Col. lat. c/ outro veíc. mov.
Abrantes 2007:05:28 13:30:00 0 1 AV ANTONIO FARINHA PEREIRA,,Col. lat. c/ outro veíc. mov.
Abrantes 2007:10:12 19:45:00 0 1 R PRINCIPAL,,Colisão frontal
Abrantes 2007:12:18 11:05:00 0 1 AV ALJUBARROTA,,Despiste com capotamento
Abrantes 2007:12:18 11:50:00 0 1 AV ALJUBARROTA,,Despiste com capotamento
Abrantes 2007:12:18 14:50:00 1 1 AV ALJUBARROTA,,Despiste com capotamento
Alcanena 2007:08:11 19:00:00 0 1 EN361,"73,300",Colisão frontal
Alcanena 2007:03:16 22:40:00 0 1 A1,"90,700",Despiste com dispositivo  retenção
Alcanena 2007:07:29 12:40:00 0 1 A1,"91,000",Despiste com capotamento
Alcanena 2007:10:05 09:50:00 0 1 A1,"93,400",Col. lat. c/ outro veíc. mov.
Alcanena 2007:03:12 15:10:00 1 0 A1,"101,850",Col. tras. c/ outro veíc. mov.
Alcanena 2007:05:08 20:10:00 0 1 ESTR PRINCIPAL,,Atropelamento peões
Alcanena 2007:06:13 09:15:00 0 1 Estrada Municipal,,Despiste simples
Alcanena 2007:08:03 08:50:00 1 0 Estrada Municipal,,Despiste simples
Alcanena 2007:08:15 08:20:00 0 1 EM594-1,,Despiste c/ col c/ veíc. imob/obst.
Alcanena 2007:11:01 10:05:00 0 1 AV JOSE ANTONIO CARVALHO,,Atropelamento peões
Almeirim 2007:04:16 08:20:00 0 1 EN368,"1,150",Col. lat. c/ outro veíc. mov.
Almeirim 2007:06:27 23:00:00 1 1 EN368,"2,550",Despiste simples
Almeirim 2007:08:16 21:10:00 1 0 IC10,"4,725",Col. tras. c/ outro veíc. mov.
Almeirim 2007:12:12 18:10:00 1 1 IC10,"7,450",Colisão com outras situações
Almeirim 2007:03:30 18:30:00 0 3 EN118,"69,000",Colisão frontal
Almeirim 2007:10:11 17:30:00 0 1 EN118,"69,800",Col. lat. c/ outro veíc. mov.
Almeirim 2007:07:28 13:10:00 1 0 EN118,"76,300",Col. tras. c/ outro veíc. mov.
Almeirim 2007:11:28 21:10:00 0 1 EN114,"80,000",Despiste simples
Almeirim 2007:05:11 11:52:00 0 1 EN114,"80,869",Despiste c/ col c/ veíc. imob/obst.
Almeirim 2007:07:15 01:00:00 0 1 EN114,"88,250",Despiste simples
Almeirim 2007:02:10 17:15:00 0 1 EN114,"88,500",Colisão frontal
Almeirim 2007:08:02 10:00:00 1 0 EN114,"88,720",Col. lat. c/ outro veíc. mov.
Almeirim 2007:03:11 19:00:00 1 0 EN114,"92,660",Col. lat. c/ outro veíc. mov.
Almeirim 2007:10:16 17:45:00 1 0 EN114,"96,600",Atropelamento peões
Almeirim 2007:06:09 20:25:00 0 1 R GEN HUMBERTO DELGADO,,Col. lat. c/ outro veíc. mov.
"",,,,,,
Concelho,Datahora,M*,FG*,Via,km,Natureza
Alpiarça,2007:01:26 17:55:00,1,0,R PEDRO ALVARES CABRAL,,Despiste simples
Alpiarça,2007:03:24 00:13:00,1,0,EM368,,Despiste c/ col c/ veíc. imob/obst.
Alpiarça,2007:08:30 14:30:00,0,1,R PEDRO ALMENDRO,,Col. lat. c/ outro veíc. mov.
Alpiarça,2007:09:30 23:20:00,1,0,EM1370,,Despiste com capotamento
Benavente,2007:10:22 16:30:00,1,4,EN119,"11,000",Despiste com capotamento
Benavente,2007:10:18 14:40:00,0,1,EN118,"11,900",Col. lat. c/ outro veíc. mov.
Benavente,2007:01:01 18:00:00,0,1,EN118,"12,900",Col. c/ veíc./obst. f. rodagem
Benavente,2007:12:28 18:40:00,1,0,EN118,"13,000",Col. tras. c/ outro veíc. mov.
Benavente,2007:10:27 18:40:00,0,1,EN118-1,"17,300",Colisão frontal
Benavente,2007:12:07 11:10:00,1,2,EN118,"18,000",Col. lat. c/ outro veíc. mov.
Benavente,2007:03:28 14:30:00,0,1,EN119,"24,220",Col. c/ veíc./obst. f. rodagem
Benavente,2007:02:04 14:15:00,2,2,EN118,"28,270",Col. lat. c/ outro veíc. mov.
Benavente,2007:05:29 07:45:00,1,0,EN119,"28,800",Col. lat. c/ outro veíc. mov.
Benavente,2007:11:18 19:40:00,0,1,A10,"35,200",Col. tras. c/ outro veíc. mov.
Benavente,2007:04:07 19:00:00,0,1,A10,"38,120",Desp. c/ transp. disp. ret. lateral
Benavente,2007:03:02 21:15:00,0,1,EN118,"41,650",Atropelamento peões
Benavente,2007:04:29 10:15:00,0,1,EN118,"41,700",Atropelamento peões
Benavente,2007:11:06 10:00:00,0,1,EN10,"94,000",Despiste com dispositivo retenção
Benavente,2007:04:09 17:55:00,1,0,EN10,"109,500",Col. lat. c/ outro veíc. mov.
Benavente,2007:06:02 19:30:00,0,1,ESTR CONVENTO,,Despiste com capotamento
Benavente,2007:08:12 01:25:00,1,2,ESTR VAGONETES,,Despiste simples
Cartaxo,2007:02:11 19:30:00,0,1,EN3-3,"4,700",Atropelamento peões
Cartaxo,2007:03:18 23:50:00,2,1,EN3,"17,500",Colisão frontal
Cartaxo,2007:11:04 20:00:00,0,1,EN3,"25,700",Atropelamento peões
Cartaxo,2007:05:05 06:15:00,0,1,EN3,"26,700",Atropelamento peões
Cartaxo,2007:11:22 14:35:00,0,1,A1,"47,700",Col. c/ veíc./obst. f. rodagem
Cartaxo,2007:06:30 22:50:00,1,0,A1,"59,500",Despiste com capotamento
Cartaxo,2007:03:26 23:50:00,0,1,R REPUBLICA/R S SEBASTIÃO,,Despiste simples
Cartaxo,2007:05:05 16:30:00,0,1,R SERPA PINTO,,Colisão com outras situações
Cartaxo,2007:06:09 00:20:00,0,1,R LAURENTINO DAMIÃO GOIS,,Colisão frontal
Cartaxo,2007:07:18 20:20:00,0,1,R FRANCISCO FIRMINO RIBEIRO COSTA,,Col. c/ veíc./obst. f. rodagem
Cartaxo,2007:09:07 20:20:00,0,1,R CARRASQUEIRA,,Atropelamento peões
Cartaxo,2007:12:05 13:05:00,0,1,R JOSE RIBEIRO COSTA,,Atropelamento peões
Chamusca,2007:07:06 06:10:00,0,1,EN243,"68,950",Despiste c/ col c/ veíc. imob/obst.
Chamusca,2007:11:19 22:15:00,1,0,EN118,"93,400",Despiste com capotamento
Chamusca,2007:02:25 14:45:00,0,1,EM578,,Despiste com capotamento
Chamusca,2007:07:15 10:05:00,0,1,R AREAL,,Despiste simples
Chamusca,2007:07:25 17:20:00,0,1,R NOVA RAMALHA,,Despiste simples
Chamusca,2007:12:15 18:10:00,0,1,R DIREITA S PEDRO,,Atropelamento peões
Constância,2007:03:30 08:30:00,1,0,EN118,"120,800",Despiste com capotamento
Coruche,2007:08:14 21:30:00,0,1,EN114-3,"6,000",Despiste simples
Coruche,2007:10:12 19:30:00,1,0,EN114-3,"8,500",Atropelamento peões
Coruche,2007:09:02 22:00:00,1,0,EN251,"21,716",Atropelamento peões
Coruche,2007:07:16 13:00:00,0,1,EN251,"23,949",Despiste simples
Coruche,2007:12:26 14:20:00,0,1,EN251,"38,800",Col. lat. c/ outro veíc. mov.
Coruche,2007:11:30 22:15:00,0,1,EN119,"38,900",Despiste com capotamento
Coruche,2007:01:07 10:43:00,0,1,EN119,"53,300",Colisão frontal
Coruche,2007:03:11 12:20:00,0,1,EN119,"54,700",Despiste c/ col c/ veíc. imob/obst.
"",,,,,,,
Concelho,Datahora,M*,FG*,,Via,km,Natureza
Coruche,2007:01:30 00:10:00,0,1,EN114,,"116,000",Despiste simples
Coruche,2007:09:14 01:50:00,1,1,EN114,,"123,800",Colisão frontal
Coruche,2007:08:04 14:40:00,1,0,EN114,,"131,245",Despiste com capotamento
Coruche,2007:01:29 17:50:00,0,1,R ALTO ABREU,,,Col. lat. c/ outro veíc. mov.
Coruche,2007:03:29 10:45:00,0,1,EM603,,,Atropelamento peões
Coruche,2007:04:01 18:15:00,1,0,EM590,,,Despiste com capotamento
Coruche,2007:04:12 16:30:00,0,1,VIAD SARAIVA,,,Col. lat. c/ outro veíc. mov.
