Concelho,Datahora,M,FG,Via,Km,Natureza
Alcacer do Sal,27-01-2013 12:25,1,0,EN120,"7,982",Colisão frontal
Alcacer do Sal,30-11-2013 07:00,1,2,EN120,"12,500","Colisão lateral com outro veículoem movimento"
Alcacer do Sal,08-06-2013 09:00,0,1,EN253,"5,045",Despiste com capotamento
Alcacer do Sal,10-07-2013 07:35,0,1,EN253,"12,266","Colisão traseira com outro veículoem movimento"
Alcacer do Sal,14-07-2013 12:20,0,1,EN5,"35,896",Colisão frontal
Alcacer do Sal,20-04-2013 18:30,0,1,Rua 5 de Outubro 4 A,-,"Colisão lateral com outro veículoem movimento"
Alcochete,02-05-2013 19:20,0,1,EN119,"2,900",Despiste simples
Almada,30-11-2013 14:40,0,1,"Ava 1o de Maio com a decida daFonte da Telha 218",-,Atropelamento de peões
Almada,16-03-2013 20:40,1,0,EN11-2,"1,600","Colisão traseira com outro veículoem movimento"
Almada,11-02-2013 18:40,0,1,Estrada Algazarra -----,-,Atropelamento de peões
Almada,12-06-2013 01:30,0,1,Estrada Algazarra 55,-,Despiste com capotamento
Almada,15-01-2013 18:30,0,1,Estrada Quinta da Carcereira,-,Atropelamento de peões
Almada,16-03-2013 10:45,1,0,IC20,"2,100",Atropelamento de peões
Almada,18-09-2013 21:05,0,1,Largo 5 de Outubro 1,-,"Colisão lateral com outro veículoem movimento"
Almada,06-04-2013 21:30,0,1,Rua Alto do Indio,-,"Despiste com colisão com veículoimobil. ou obstáculo"
Almada,23-09-2013 13:30,0,1,Rua António Andrade 1191,-,Atropelamento de peões
Almada,22-10-2013 02:30,0,1,Rua Castanheiros 36,-,Atropelamento de peões
Almada,07-06-2013 13:30,0,1,"Rua Clube Recreativo Cova daPiedade .",-,Atropelamento de peões
Almada,08-12-2013 16:00,1,0,Rua Emília das Neves 207,-,Atropelamento de peões
Almada,07-04-2013 19:30,0,1,Travessa dos Tres Vales,-,Atropelamento de peões
Barreiro,28-09-2013 06:02,0,1,Avenida Bocage 16B,-,Atropelamento de peões
Barreiro,18-10-2013 00:20,0,1,"Avenida Escola dos FuzileirosNavais 150",-,"Colisão lateral com outro veículoem movimento"
Barreiro,07-09-2013 22:30,0,1,"Avenida Joaquim José Fernandes47A",-,Atropelamento de peões
Barreiro,31-10-2013 18:50,0,1,Avenida José Gomes Ferreira 0,-,"Colisão com veiculo ou obstáculona faixa de rodagem"
Barreiro,11-04-2013 18:40,0,1,"Barra-Barra, Zona do Gesso .",-,Despiste com capotamento
Barreiro,25-04-2013 14:40,1,1,EM510,-,Colisão frontal
Barreiro,28-12-2013 18:45,0,1,EN10-3,"1,000",Despiste simples
Barreiro,09-11-2013 07:45,1,0,EN10-3,"1,600",Despiste com capotamento
Barreiro,26-07-2013 07:40,1,0,RUA DA UNIÃO 1,-,Colisão frontal
Barreiro,14-12-2013 18:00,0,1,"Rua Doutor Manuel Pacheco Nobre78",-,Atropelamento com fuga
Barreiro,17-08-2013 16:10,0,1,"Rua Doutor Manuel Pacheco Nobre85",-,Atropelamento de peões
Grandola,19-07-2013 13:10,0,1,A2,"120,200",Despiste simples
Grandola,08-06-2013 06:35,0,1,EN120,"17,800","Colisão lateral com outro veículoem movimento"
Grandola,10-11-2013 18:45,1,0,EN120,"18,000",Atropelamento de peões
Grandola,21-07-2013 22:36,0,1,EN261,"28,900","Despiste com colisão com veículoimobil. ou obstáculo"
Grandola,13-07-2013 06:55,1,0,EN261-2,"2,200",Despiste simples
Grandola,08-06-2013 13:15,0,1,EN261-2,"5,100",Colisão frontal
Grandola,09-06-2013 19:00,0,2,IC1,"588,500","Colisão traseira com outro veículoem movimento"
Grandola,28-07-2013 16:45,0,1,IC1,"597,300",Despiste com capotamento
Grandola,29-06-2013 18:00,0,1,"Rua Doutor Evaristo Sousa Gago17",-,Colisão frontal
Moita,29-11-2013 19:39,1,0,A33,"26,900",Despiste simples
Moita,22-07-2013 19:25,0,1,Avenida 1o de Maio 21,-,Atropelamento de peões
Moita,25-10-2013 11:30,1,0,EN11-1,-,Atropelamento de peões
Moita,25-04-2013 21:50,1,0,"Rua dos Lusíadas ( junto ao caféLusíadas ) 0 Km",-,Atropelamento de peões
Montijo,19-10-2013 16:30,1,0,-,-,Colisão frontal
Montijo,23-05-2013 07:20,1,0,Ava das Forças Armadas,-,Atropelamento de peões
Montijo,08-06-2013 18:00,1,0,Avenida Olivença 0,-,"Despiste com colisão com veículoimobil. ou obstáculo"
Montijo,15-06-2013 21:10,0,2,BASE AEREA No6 DO MONTIJO 0,-,Despiste com capotamento
Montijo,23-03-2013 07:20,1,0,EM533,"8,200",Despiste simples
Montijo,02-01-2013 08:40,2,1,EN10,"70,000",Colisão frontal
Montijo,07-11-2013 12:45,1,0,EN10,"72,900","Colisão lateral com outro veículoem movimento"
Montijo,07-04-2013 21:00,0,1,EN10,"73,100","Colisão lateral com outro veículoem movimento"
Montijo,16-10-2013 19:43,1,0,EN10,"73,800","Colisão traseira com outro veículoem movimento"
Montijo,20-01-2013 08:40,0,1,EN10,"78,020","Despiste com colisão com veículoimobil. ou obstáculo"
Montijo,29-03-2013 19:05,0,1,EN10,"89,000","Colisão traseira com outro veículoem movimento"
Montijo,30-04-2013 15:45,1,0,EN4,"35,930",Colisão frontal
Montijo,06-08-2013 22:50,1,0,EN5,"5,000",Colisão com fuga
Montijo,05-06-2013 17:05,0,1,IP1,"14,400",Despiste com capotamento
Montijo,28-01-2013 10:40,0,1,IP1,"17,300",Despiste com capotamento
Palmela,22-01-2013 12:40,0,1,-,-,Atropelamento de peões
Palmela,13-07-2013 18:40,0,2,A12,"9,100",Despiste simples
Palmela,16-08-2013 23:40,0,1,ACC-A6,-,"Despiste com transposição dodispositivo de retenção lateral"
Palmela,13-07-2013 23:10,0,1,Ava Alexandre Herculano 61,-,"Colisão com veiculo ou obstáculona faixa de rodagem"
Palmela,09-07-2013 15:00,0,1,"Ava dos Bombeiros Voluntários dePalmela",-,Despiste simples
Palmela,22-06-2013 18:50,0,1,Ava dos Ferroviários,-,Despiste simples
Palmela,09-09-2013 14:14,0,1,EM1024,-,Despiste simples
Palmela,04-04-2013 18:30,0,1,EM1040,"4,000",Despiste simples
Palmela,02-01-2013 18:43,0,1,EM533,-,Despiste simples
Palmela,11-02-2013 23:45,0,1,EM533,-,"Colisão lateral com outro veículoem movimento"
Palmela,22-09-2013 03:40,0,1,EM533,-,Despiste com capotamento
Palmela,11-08-2013 09:45,0,1,EM533-1,-,"Colisão lateral com outro veículoem movimento"
Palmela,18-04-2013 01:00,0,1,EN10,"29,000",Despiste com capotamento
