Concelho,Datahora,M,FG,Via,Km,Natureza
Alcacer do Sal,13-11-2014 08:00,0,1,A2,"75,800",Despiste com capotamento
Alcacer do Sal,23-07-2014 21:45,1,0,EN120,"0,119","Colisão lateral com outro veículoem movimento"
Alcacer do Sal,29-04-2014 19:15,0,1,EN120,"3,100",Despiste com fuga
Alcacer do Sal,19-07-2014 04:00,0,1,EN120,"10,100","Colisão traseira com outroveículo em movimento"
Alcacer do Sal,12-07-2014 13:55,0,3,EN120,"12,000",Colisão frontal
Alcacer do Sal,26-07-2014 07:20,0,1,EN253,"4,475","Colisão lateral com outro veículoem movimento"
Alcacer do Sal,26-04-2014 14:00,0,1,EN253,"24,600",Despiste simples
Alcacer do Sal,16-08-2014 15:55,0,1,EN261,"3,700",Despiste simples
Alcacer do Sal,06-09-2014 15:35,0,1,EN5,"37,200",Colisão frontal
Alcacer do Sal,17-01-2014 15:20,0,1,EN5,"42,300","Despiste com colisão com veículoimobil. ou obstáculo"
Alcacer do Sal,17-10-2014 07:41,1,0,EN5,"52,616","Despiste sem dispositivo deretenção"
Alcacer do Sal,23-11-2014 06:50,0,1,EN5,"65,344","Colisão lateral com outro veículoem movimento"
Alcacer do Sal,28-02-2014 08:10,0,1,EN5-2,"0,600","Colisão lateral com outro veículoem movimento"
Alcacer do Sal,07-12-2014 16:56,0,1,EN5-2,"8,100",Colisão frontal
Alcacer do Sal,20-07-2014 04:57,0,1,ER2,"568,800",Despiste simples
Alcochete,17-06-2014 16:53,0,1,Ava D Manuel I 37,-,Atropelamento de peões
Alcochete,24-09-2014 18:00,0,1,Ava São Francisco,-,Atropelamento de peões
Alcochete,11-09-2014 17:15,1,0,IC3,"3,200",Colisão frontal
Almada,12-06-2014 15:00,0,1,-,-,Atropelamento de peões
Almada,04-02-2014 09:00,0,1,A2,"6,550",Atropelamento de peões
Almada,05-06-2014 18:40,0,1,Alameda Guerra Junqueiro 0,-,"Colisão lateral com outro veículoem movimento"
Almada,17-04-2014 10:40,0,1,Ava Afonso Albuquerque 177,-,"Colisão traseira com outroveículo em movimento"
Almada,01-05-2014 09:40,1,0,Avenida Arsenal do Alfeite 0,-,Atropelamento de peões
Almada,07-07-2014 14:34,0,3,EN10-1,"3,900",Colisão frontal
Almada,17-07-2014 15:15,0,1,Estrada das Matas Nacionais 141,-,Colisão frontal
Almada,06-07-2014 20:30,0,1,IC20,"2,700","Colisão traseira com outroveículo em movimento"
Almada,23-06-2014 20:00,0,1,Rua das Fontainhas 6,-,Atropelamento de peões
Almada,25-01-2014 17:10,1,0,Rua das Sardinheiras 31,-,"Despiste com colisão com veículoimobil. ou obstáculo"
Almada,11-06-2014 20:30,1,0,Rua dos Tres Vales 48,-,"Despiste com colisão com veículoimobil. ou obstáculo"
Almada,07-12-2014 13:50,0,1,Rua General Humberto Delgado,-,Colisão com outras situações
Almada,03-10-2014 16:15,0,1,Rua Pedro Costa,-,"Despiste com colisão com veículoimobil. ou obstáculo"
Barreiro,02-11-2014 17:20,0,1,Avenida Bento Gonçalves 52,-,Atropelamento de peões
Barreiro,25-01-2014 06:30,1,1,"Avenida Escola dos FuzileirosNavais 1R",-,Colisão frontal
Barreiro,13-07-2014 16:24,0,1,Avenida Liberdade 0,-,Atropelamento de peões
Barreiro,07-06-2014 20:20,0,1,"Avenida Movimento das ForçasArmadas 51",-,"Despiste com colisão com veículoimobil. ou obstáculo"
Barreiro,18-05-2014 21:15,0,1,EN10,"17,450",Despiste simples
Barreiro,06-07-2014 22:00,0,1,EN10-3,"1,500","Despiste com colisão com veículoimobil. ou obstáculo"
Barreiro,26-02-2014 16:55,0,1,EN10-3,"1,650",Colisão frontal
Barreiro,10-08-2014 07:50,0,3,EN10-3,"3,500","Despiste com colisão com veículoimobil. ou obstáculo"
Barreiro,06-06-2014 19:00,0,1,EN10-3,-,"Despiste sem dispositivo deretenção"
Barreiro,20-08-2014 12:45,1,0,IC21,"8,300","Colisão traseira com outroveículo em movimento"
Barreiro,30-01-2014 17:15,0,1,Rua Capitães de Abril 4,-,Atropelamento de peões
Barreiro,12-04-2014 22:40,0,1,Rua dos Dois Concelhos,-,Despiste simples
Barreiro,29-12-2014 17:50,0,1,"Rua Doutor Manuel PachecoNobre 12",-,Atropelamento de peões
Barreiro,05-12-2014 21:30,0,1,Rua Fazendeiros,-,Atropelamento com fuga
Barreiro,21-11-2014 23:15,0,1,Rua Ferrer Trindade 4,-,"Despiste com colisão com veículoimobil. ou obstáculo"
Barreiro,05-08-2014 22:40,0,1,Rua Miguel Bombarda 286,-,Atropelamento de peões
Grandola,19-07-2014 19:45,0,1,-,-,Despiste com capotamento
Grandola,13-11-2014 20:00,0,1,-,-,Colisão frontal
Grandola,26-03-2014 18:30,0,1,Ava Jorge Vasconcelos Nunes 110,-,Atropelamento de peões
Grandola,17-10-2014 18:00,1,0,EM1077,-,Despiste simples
Grandola,04-04-2014 15:15,0,1,EM543,-,Despiste simples
Grandola,02-06-2014 02:50,0,2,EN120,"17,939",Colisão frontal
Grandola,28-10-2014 07:40,0,1,EN261-1,"18,630",Colisão frontal
Grandola,02-05-2014 01:10,0,1,IC1,"587,750",Despiste simples
Grandola,23-08-2014 01:32,1,0,IC1,"587,800",Colisão frontal
Grandola,07-10-2014 19:20,0,1,IC1,"592,700",Despiste simples
Grandola,02-06-2014 12:55,0,1,IC1,"593,840","Despiste com transposição dodispositivo de retenção lateral"
Grandola,17-09-2014 07:15,1,0,IC1,"603,600",Colisão frontal
Moita,18-08-2014 21:20,0,1,EM1121,"0,400",Despiste simples
Moita,21-10-2014 22:10,0,1,EN11-1,"6,600",Atropelamento de peões
Moita,10-07-2014 11:40,0,1,EN11-1,-,Atropelamento de peões
Moita,25-04-2014 22:10,0,1,EN11-2,"0,500","Despiste com transposição dodispositivo de retenção lateral"
Moita,16-01-2014 01:45,0,1,Rua Luís de Camões 28,-,"Despiste com colisão com veículoimobil. ou obstáculo"
Montijo,07-10-2014 10:10,0,1,Ava da República 87,-,"Colisão traseira com outroveículo em movimento"
Montijo,07-01-2014 16:15,0,2,Avenida Olivença 0,-,Despiste com capotamento
Montijo,04-09-2014 07:45,0,1,Avenida Olivença 0,-,Atropelamento de peões
Montijo,12-06-2014 23:10,0,1,Avenida Olivença 00,-,Atropelamento de animais
Montijo,17-08-2014 18:20,0,1,EN10,"79,400",Despiste com capotamento
Montijo,22-04-2014 07:00,1,0,EN10,"79,450",Colisão frontal
Montijo,24-04-2014 16:00,0,1,EN11,"30,500",Atropelamento de peões
Montijo,07-10-2014 06:55,0,2,EN251,"11,500",Despiste simples
Montijo,24-01-2014 09:35,1,0,EN4,"23,100",Despiste com capotamento
Montijo,17-09-2014 12:40,0,1,EN4,"43,100",Atropelamento de peões
Montijo,27-01-2014 18:15,0,1,EN4,"45,850","Colisão lateral com outro veículoem movimento"
Montijo,24-12-2014 15:10,0,1,IP1,"16,000","Colisão traseira com outroveículo em movimento"
Montijo,21-06-2014 17:50,1,1,IP1,"17,800","Colisão com veiculo ou obstáculona faixa de rodagem"
Montijo,28-02-2014 00:20,0,1,PVG,"0,400","Colisão traseira com outroveículo em movimento"
Montijo,19-12-2014 19:30,0,1,"Rua Capitão Salgueira Maia(Montijo) 1",-,"Despiste com colisão com veículoimobil. ou obstáculo"
Montijo,23-03-2014 20:30,0,1,Rua da Estremadura,-,Despiste simples
Montijo,05-02-2014 13:45,0,1,Rua Joaquim Serra 2,-,Colisão com outras situações
Montijo,03-09-2014 20:10,0,1,Rua Machado Santos 1,-,Colisão frontal
Palmela,02-11-2014 16:00,0,1,-,-,Despiste com capotamento
Palmela,17-03-2014 10:02,1,0,A12,"9,100","Despiste com transposição dodispositivo de retenção lateral"
Palmela,01-01-2014 16:00,0,1,A12,"15,580","Colisão traseira com outroveículo em movimento"
Palmela,20-04-2014 21:40,1,0,A2,"29,000","Colisão lateral com outro veículoem movimento"
Palmela,14-08-2014 11:55,0,1,Ava Alexandre Herculano 12,-,Atropelamento de peões
Palmela,27-04-2014 03:15,0,1,Ava Alexandre Herculano 83,-,Colisão frontal
Palmela,16-06-2014 16:52,0,1,EM1029,-,Colisão com outras situações
Palmela,10-08-2014 19:30,0,1,EM533,-,"Colisão com veiculo ou obstáculona faixa de rodagem"
Palmela,15-04-2014 10:30,0,1,EN10,"52,300","Colisão traseira com outroveículo em movimento"
Palmela,21-08-2014 13:30,0,1,EN10,"54,000","Colisão lateral com outro veículoem movimento"
Palmela,04-08-2014 10:00,0,1,EN10,"59,040","Colisão lateral com outro veículoem movimento"
Palmela,26-09-2014 16:15,0,1,EN10,"62,400",Colisão frontal
Palmela,28-06-2014 04:00,0,1,EN379,"25,800","Despiste com colisão com veículoimobil. ou obstáculo"
Palmela,19-01-2014 20:27,2,0,EN379-2,"7,500",Despiste simples
Palmela,02-07-2014 15:40,0,1,EN5,"14,700","Colisão lateral com outro veículoem movimento"
Palmela,29-05-2014 10:00,0,1,EN5,"25,400","Despiste com colisão com veículoimobil. ou obstáculo"
