Concelho,Datahora,M,FG,Via,Km,Natureza
Armamar,09-06-2014 09:00,1,0,EM1099,"0,001",Despiste com capotamento
Castro Daire,13-05-2014 19:30,0,1,-,"0,001",Despiste com capotamento
Castro Daire,08-01-2014 09:46,1,0,-,-,Despiste simples
Castro Daire,30-08-2014 18:10,0,1,EN225,"60,110",Atropelamento de peões
Cinfaes,23-06-2014 12:30,0,1,EN321,"37,350",Colisão frontal
Cinfaes,22-04-2014 15:50,0,1,Rua da Seara,-,Despiste simples
Cinfaes,16-09-2014 12:00,1,0,Rua Lapa de Baixo,-,Despiste simples
Lamego,23-07-2014 07:20,0,1,A24,"100,300","Colisão traseira com outroveículo em movimento"
Lamego,14-04-2014 20:45,1,0,EN226,"14,950",Atropelamento de peões
Lamego,30-10-2014 17:10,0,1,EN313,"79,180",Atropelamento de peões
Lamego,05-05-2014 15:30,0,1,Rua Direita,-,Atropelamento de peões
Lamego,11-09-2014 09:45,0,1,"Rua Eugénio do Valle TeixeiraJunior 0",-,Atropelamento de peões
Mangualde,03-11-2014 08:20,0,1,Ava Conde D Henrique,-,Atropelamento de peões
Mangualde,25-04-2014 16:00,0,1,EN16,"122,800",Despiste com capotamento
Mangualde,27-09-2014 15:50,0,2,EN232,"6,300",Colisão frontal
Moimenta da Beira,17-11-2014 08:12,0,2,EM519,"0,001",Colisão frontal
Moimenta da Beira,23-07-2014 02:20,0,2,EN226,"40,200",Despiste simples
Moimenta da Beira,14-05-2014 08:42,0,2,Estrada São Miguel,-,"Colisão traseira com outroveículo em movimento"
Nelas,22-01-2014 15:00,0,1,Ava 1 de Julho 1,-,Despiste simples
Nelas,31-08-2014 16:35,0,1,Bairro das Flores 31,-,Despiste simples
Nelas,21-09-2014 16:25,0,1,EM644,"3,400","Despiste com colisão com veículoimobil. ou obstáculo"
Nelas,29-10-2014 14:00,1,0,EN231,"17,040",Despiste simples
Nelas,15-02-2014 15:05,0,1,Rua da Estação 70,-,Atropelamento de peões
Nelas,31-05-2014 14:20,0,1,Rua de São Bartolomeu,-,Despiste simples
Oliveira de Frades,28-03-2014 01:45,1,0,EM1272,"0,001",Despiste simples
Oliveira de Frades,10-12-2014 18:55,0,1,EN230,"49,300",Atropelamento de peões
Penalva do Castelo,04-03-2014 12:00,0,1,EN329-1,"0,700","Colisão lateral com outro veículoem movimento"
Penedono,31-08-2014 21:25,2,0,EN229,"15,845","Colisão traseira com outroveículo em movimento"
Penedono,01-08-2014 17:30,0,1,Estrada Santa Eufémia Lote 6,-,"Despiste com colisão com veículoimobil. ou obstáculo"
Resende,29-06-2014 01:10,0,1,EM1057,"0,001",Despiste simples
Resende,13-07-2014 18:15,0,1,Rua Nossa Senhora da Conceição,-,Despiste simples
Santa Comba Dao,12-10-2014 08:50,0,1,-,"0,001",Despiste simples
Santa Comba Dao,19-09-2014 20:15,1,0,Ava Humberto Delgado 9,-,Atropelamento de peões
Santa Comba Dao,27-10-2014 14:10,1,0,EN2,"207,400",Colisão frontal
Santa Comba Dao,17-02-2014 18:35,1,0,EN234-6,"3,200",Colisão frontal
Santa Comba Dao,02-04-2014 09:30,0,1,IP3,"75,900",Colisão frontal
Sao Joao da Pesqueira,30-05-2014 12:30,1,0,EM504-3,"6,000",Despiste com capotamento
Sao Pedro do Sul,30-04-2014 07:50,1,0,EM612,"0,001",Colisão frontal
Sao Pedro do Sul,22-05-2014 17:30,0,1,EN16,"73,450",Despiste com capotamento
Sao Pedro do Sul,08-11-2014 16:30,1,0,EN227,"61,500","Despiste com colisão com veículoimobil. ou obstáculo"
Sao Pedro do Sul,17-11-2014 09:20,1,0,EN227,"66,750",Colisão frontal
Sao Pedro do Sul,26-07-2014 18:50,1,0,Rua de Camões,-,Atropelamento de peões
Satao,02-07-2014 08:56,1,1,EM581,"0,001",Colisão frontal
Satao,03-09-2014 16:24,1,0,EN229,"56,300","Colisão lateral com outro veículoem movimento"
Satao,12-03-2014 12:25,0,2,EN229-2,"13,400","Colisão lateral com outro veículoem movimento"
Satao,11-03-2014 14:05,1,0,Rua dos Amiais,-,Despiste com capotamento
Sernancelhe,12-07-2014 06:00,0,1,EN226,"66,492",Despiste com capotamento
Sernancelhe,12-11-2014 10:00,0,1,EN226,"66,550",Despiste com capotamento
Tabuaco,01-03-2014 19:40,1,0,EN222,"148,900",Atropelamento de peões
Tarouca,18-06-2014 16:50,0,1,EM526,"0,001",Despiste simples
Tondela,20-11-2014 21:34,0,1,-,"0,001",Despiste simples
Tondela,04-08-2014 19:10,0,2,EM623-1,"0,001",Despiste com capotamento
Tondela,24-12-2014 14:15,0,1,EN230,"69,100",Atropelamento de peões
Tondela,22-05-2014 16:10,0,2,IP3,"93,192",Colisão frontal
Tondela,04-09-2014 13:00,1,0,IP3,"107,600",Despiste com capotamento
Tondela,27-07-2014 22:40,0,1,Rua Pedra do Cerco 409,-,Atropelamento de peões
Vila Nova de Paiva,15-07-2014 15:45,1,0,"Rua Nosso Senhor dos Passos155",-,Despiste com capotamento
Viseu,02-01-2014 17:30,1,0,A25,"98,100",Colisão com outras situações
Viseu,30-07-2014 03:35,0,1,Avenida 25 de Abril SN,-,"Despiste sem dispositivo deretenção"
Viseu,15-07-2014 13:55,0,1,"Avenida Capitão Homem Ribeiro211",-,Atropelamento de peões
Viseu,20-02-2014 21:05,0,1,Avenida Cidade de Peniche 0,-,Atropelamento de peões
Viseu,03-10-2014 18:10,0,1,"Avenida Engenheiro Nobre daCosta -",-,Atropelamento de peões
Viseu,03-11-2014 14:10,0,1,"Avenida Tenente Coronel SilvaSimões sn",-,"Colisão traseira com outroveículo em movimento"
Viseu,08-11-2014 11:35,0,1,"Circular Norte (entre Praça GrãoVasco e Rotunda Pontão do Rap...",-,Atropelamento de peões
Viseu,21-03-2014 20:45,0,1,EM323,"109,300",Colisão frontal
Viseu,27-09-2014 16:25,0,1,EN16,"100,650","Despiste com colisão com veículoimobil. ou obstáculo"
Viseu,09-10-2014 22:50,1,0,EN2,"163,700",Despiste simples
Viseu,24-04-2014 12:10,0,1,EN229,"62,250",Colisão frontal
Viseu,28-04-2014 15:35,1,4,EN231-1,"0,001","Colisão lateral com outro veículoem movimento"
Viseu,08-06-2014 00:05,0,1,EN337,"17,400",Despiste simples
Viseu,11-03-2014 08:45,0,1,IP5,"83,550",Colisão frontal
Viseu,21-02-2014 20:00,0,1,IP5,"89,960",Colisão frontal
Viseu,02-05-2014 19:00,0,1,Rotunda Jugueiros 193,-,"Colisão lateral com outro veículoem movimento"
Viseu,26-09-2014 22:55,0,1,Rua das Cerdeirinhas,-,Despiste simples
Viseu,07-12-2014 16:40,1,0,Rua do Estádio,-,"Despiste sem dispositivo deretenção"
Viseu,11-08-2014 00:05,0,1,Rua Santo Estêvão 11,-,"Despiste com dispositivo deretenção"
