Concelho,Datahora,M,FG,Via,Km,Natureza
Alenquer,13-04-2014 06:45,0,1,-,-,"Despiste com dispositivo deretenção"
Alenquer,30-01-2014 19:54,1,0,A1,"30,500",Atropelamento de peões
Alenquer,09-02-2014 00:25,0,1,ACC-A1,"31,000",Colisão frontal
Alenquer,03-09-2014 13:30,0,1,EM1126,-,Despiste com capotamento
Alenquer,26-04-2014 01:00,0,1,EM522-2,-,Despiste com capotamento
Alenquer,27-11-2014 16:30,0,1,EN115,"53,000",Colisão frontal
Alenquer,14-05-2014 11:20,0,1,EN3,"0,050",Atropelamento de peões
Alenquer,12-02-2014 19:05,0,1,EN3,"0,126",Atropelamento de peões
Alenquer,30-06-2014 05:00,0,1,EN3,"2,200",Atropelamento com fuga
Alenquer,12-05-2014 05:05,0,1,IC2,"34,100",Colisão frontal
Alenquer,05-10-2014 11:00,0,1,IC2,"39,400","Colisão traseira com outroveículo em movimento"
Alenquer,06-07-2014 12:36,0,1,IC2,"43,370",Colisão com outras situações
Alenquer,15-02-2014 02:45,0,1,IC2,"43,960",Despiste simples
Alenquer,20-05-2014 19:39,1,1,IC2,"44,070",Colisão frontal
Alenquer,02-11-2014 16:15,0,1,IC2,"44,080","Despiste com transposição dodispositivo de retenção lateral"
Alenquer,01-11-2014 08:20,1,0,IC2,"45,300",Despiste simples
Alenquer,26-03-2014 18:43,0,1,Rua da Soera 14,-,Colisão frontal
Alenquer,19-08-2014 11:40,0,1,Rua do Cemitério,-,Colisão frontal
Alenquer,20-12-2014 12:20,1,0,Rua Francisco José Lopes,-,Despiste simples
Alenquer,13-09-2014 15:20,0,1,Rua Gago Coutinho,-,"Colisão lateral com outro veículoem movimento"
Amadora,13-03-2014 21:17,1,0,"Avenida Conde Castro Guimarães-",-,Atropelamento de peões
Amadora,11-10-2014 02:15,0,1,"Avenida Conde Castro Guimarães28B",-,Despiste com capotamento
Amadora,17-09-2014 13:30,1,0,Avenida Dr. José Pontes 1,-,Atropelamento de peões
Amadora,23-10-2014 08:30,0,1,"Avenida General HumbertoDelgado 155",-,Atropelamento de peões
Amadora,18-05-2014 02:45,0,1,"Avenida Henrique LourençoMarques -",-,"Despiste com colisão com veículoimobil. ou obstáculo"
Amadora,18-08-2014 21:20,0,1,"Avenida Regimento dosComandos --",-,Colisão com outras situações
Amadora,13-02-2014 07:45,0,1,Estrada Militar 283,-,Colisão com outras situações
Amadora,02-06-2014 22:15,0,1,IC16,-,"Despiste com dispositivo deretenção"
Amadora,11-04-2014 17:00,1,0,IC19,"1,100",Colisão com outras situações
Amadora,22-01-2014 04:10,1,0,IC19,"1,500","Despiste com dispositivo deretenção"
Amadora,22-08-2014 05:28,1,0,IC19,"3,200",Atropelamento de peões
Amadora,20-08-2014 04:20,0,1,Rua Damião de Góis 3B,-,Atropelamento de peões
Amadora,09-01-2014 21:45,0,1,Rua Elias Garcia 145,-,Atropelamento de peões
Amadora,28-02-2014 17:00,0,1,Rua Liberdade -,-,"Despiste sem dispositivo deretenção"
Amadora,03-05-2014 18:40,0,1,Rua São Patrício 28,-,Atropelamento de peões
Arruda dos Vinhos,09-11-2014 20:30,1,0,EN248,"20,400",Despiste simples
Arruda dos Vinhos,11-12-2014 20:10,0,1,EN248,"21,100",Colisão frontal
Arruda dos Vinhos,08-06-2014 20:30,1,0,Estrada da Costa,-,Atropelamento de peões
Azambuja,09-12-2014 15:10,0,1,A1,"45,800","Despiste com transposição dodispositivo de retenção lateral"
Azambuja,04-05-2014 15:45,1,0,EN3,"11,200","Colisão lateral com outro veículoem movimento"
