Concelho,Datahora,M,FG,Via,Km,Natureza
Cantanhede,07-01-2013 09:20,0,2,A1,"209,100","Despiste com transposição dodispositivo de retenção lateral"
Cantanhede,12-10-2013 18:00,0,1,EN234,"19,550",Despiste simples
Cantanhede,10-02-2013 07:30,1,0,EN335-1,"6,500",Despiste simples
Cantanhede,05-07-2013 18:50,0,1,Rua dos Pereirões,-,"Colisão lateral com outro veículoem movimento"
Coimbra,08-12-2013 08:50,0,1,-,-,"Colisão com veiculo ou obstáculona faixa de rodagem"
Coimbra,14-09-2013 14:48,0,1,A1,"192,500","Colisão traseira com outro veículoem movimento"
Coimbra,13-08-2013 17:30,0,3,A1,"195,050","Colisão traseira com outro veículoem movimento"
Coimbra,04-08-2013 14:30,0,1,"Avenida Mendes Silva (Parque deEstacionamento) 0",-,Atropelamento de peões
Coimbra,27-08-2013 18:30,0,1,EN1,"197,900",Despiste com capotamento
Coimbra,19-07-2013 06:30,1,0,EN110,"29,000",Despiste com capotamento
Coimbra,30-05-2013 05:00,0,1,EN17,"6,650",Colisão frontal
Coimbra,01-04-2013 16:45,0,1,EN341,"43,800",Colisão com outras situações
Coimbra,14-12-2013 09:15,0,1,Estrada da Espertina,-,Colisão com outras situações
Coimbra,15-12-2013 18:30,0,1,Estrada de Eiras 0,-,Atropelamento de peões
Coimbra,06-08-2013 06:20,1,0,IC2,"180,600",Atropelamento de peões
Coimbra,05-02-2013 17:00,0,1,IC2,"180,968",Colisão frontal
Coimbra,01-12-2013 05:00,0,1,Rua Augusto Rocha SN,-,Atropelamento de peões
Coimbra,23-09-2013 08:53,0,1,Rua Bernardo Albuquerque 145,-,Atropelamento de peões
Coimbra,08-10-2013 14:40,0,1,Rua da Escola 33,-,"Colisão lateral com outro veículoem movimento"
Coimbra,30-05-2013 06:10,0,1,Rua de Condeixa 83,-,"Despiste com colisão com veículoimobil. ou obstáculo"
Coimbra,11-12-2013 19:50,0,1,Rua General Humberto Delgado,-,Atropelamento com fuga
Coimbra,16-07-2013 19:50,1,0,Rua Parcelar do Campo 0,-,"Colisão lateral com outro veículoem movimento"
Coimbra,28-12-2013 18:25,2,1,Rua Principal,-,Despiste com capotamento
Coimbra,28-10-2013 17:25,1,0,VARSUL,"185,000","Colisão traseira com outro veículoem movimento"
Condeixa-a-Nova,19-10-2013 15:35,3,2,A1,"178,650",Despiste com capotamento
Condeixa-a-Nova,26-03-2013 22:50,0,1,A1,"184,450","Colisão traseira com outro veículoem movimento"
Condeixa-a-Nova,07-12-2013 06:50,0,1,EN347-1,-,Colisão com outras situações
Condeixa-a-Nova,12-11-2013 17:50,0,1,IC2,"176,148",Atropelamento de peões
Condeixa-a-Nova,06-01-2013 06:20,1,0,IC3,"2,800",Despiste com capotamento
Figueira da Foz,22-06-2013 17:45,0,1,-,-,"Colisão lateral com outro veículoem movimento"
Figueira da Foz,05-05-2013 16:00,0,1,EN109,"129,938","Colisão lateral com outro veículoem movimento"
Figueira da Foz,21-01-2013 18:30,0,1,EN237,-,"Colisão traseira com outro veículoem movimento"
Figueira da Foz,17-07-2013 15:00,0,2,Estrada de Coimbra 0.0,-,"Colisão traseira com outro veículoem movimento"
Figueira da Foz,08-02-2013 17:13,1,0,IC1,"34,700","Colisão lateral com outro veículoem movimento"
Figueira da Foz,02-12-2013 18:30,0,1,IC1,"115,100",Atropelamento de peões
Figueira da Foz,18-06-2013 16:00,0,1,IC1,"130,400",Colisão frontal
Figueira da Foz,01-06-2013 16:15,1,1,IC1,"134,100","Colisão lateral com outro veículoem movimento"
Figueira da Foz,12-09-2013 23:45,0,1,Rua do Centro Cultural,-,Atropelamento com fuga
Figueira da Foz,12-09-2013 14:55,0,1,Rua Estrada da Serra 215,-,"Despiste sem dispositivo deretenção"
Figueira da Foz,18-01-2013 18:15,0,1,Rua Rancho das Cantarinhas .,-,Atropelamento de peões
Gois,07-07-2013 22:10,1,0,EN342,"72,900",Despiste com capotamento
Lousa,28-08-2013 18:30,0,1,EM554,-,Colisão frontal
Lousa,07-05-2013 00:05,0,1,EN236,"1,700","Colisão traseira com outro veículoem movimento"
Miranda do Corvo,14-04-2013 04:30,0,1,EN17,"15,800","Despiste com transposição dodispositivo de retenção lateral"
Montemor-o-Velho,04-08-2013 12:20,0,2,-,-,"Colisão lateral com outro veículoem movimento"
Montemor-o-Velho,03-12-2013 09:30,1,0,-,-,Despiste simples
Montemor-o-Velho,16-06-2013 21:15,1,0,EM579,-,Despiste com capotamento
Montemor-o-Velho,25-05-2013 16:00,1,0,EN111,"24,500","Colisão traseira com outro veículoem movimento"
Montemor-o-Velho,15-05-2013 16:15,1,0,EN335,"47,800","Colisão lateral com outro veículoem movimento"
Montemor-o-Velho,22-10-2013 19:20,0,1,Rua da Fonte Velha,-,Despiste com capotamento
Montemor-o-Velho,11-01-2013 08:50,0,2,Rua do Lugar do Pinheiro,-,Despiste com capotamento
Montemor-o-Velho,11-12-2013 14:30,0,1,Rua São Miguel,-,"Despiste com colisão com veículoimobil. ou obstáculo"
Oliveira do Hospital,04-04-2013 21:30,1,1,Ava do Comércio 63,-,Atropelamento de peões
Oliveira do Hospital,09-12-2013 23:50,1,0,EM503,-,Despiste com capotamento
Oliveira do Hospital,28-01-2013 14:50,0,1,EM504-2,"1,150",Despiste simples
Oliveira do Hospital,10-09-2013 16:10,0,2,EN230,"108,600",Despiste simples
Pampilhosa da Serra,25-07-2013 11:45,0,1,EM547,-,Despiste simples
Pampilhosa da Serra,02-07-2013 18:55,0,1,EN344,"820,010",Despiste com capotamento
Penacova,02-06-2013 17:10,0,1,IC6,"8,600","Colisão traseira com outro veículoem movimento"
Penacova,14-09-2013 11:55,0,1,IP3,"58,700",Despiste simples
Penacova,29-01-2013 10:30,0,1,IP3,"60,400","Colisão traseira com outro veículoem movimento"
Penacova,06-02-2013 06:50,0,1,IP3,"61,480",Colisão com outras situações
Penacova,12-01-2013 03:00,0,1,IP3,"65,400","Colisão com veiculo ou obstáculona faixa de rodagem"
Soure,31-03-2013 18:45,0,1,A17,"47,450","Despiste com dispositivo deretenção"
Soure,12-06-2013 09:10,1,0,EN347,"16,700","Colisão com veiculo ou obstáculona faixa de rodagem"
Tabua,02-05-2013 19:45,0,1,-,-,Despiste com capotamento
Tabua,07-07-2013 01:20,2,0,EM525,-,Despiste simples
Tabua,04-09-2013 14:25,1,0,EN17,"56,000","Colisão lateral com outro veículoem movimento"
Vila Nova de Poiares,08-09-2013 02:00,0,1,EM541,-,Despiste simples
