Concelho,Datahora,M,FG,Via,Km,Natureza
Amarante,14-11-2014 07:55,1,0,A4,"53,950",Colisão com outras situações
Amarante,12-05-2014 15:00,1,0,IP4,"63,200","Colisão lateral com outro veículoem movimento"
Amarante,23-09-2014 19:00,3,0,IP4,"70,700",Colisão frontal
Amarante,10-11-2014 22:00,0,1,Rua 5 de Outubro,-,Despiste simples
Amarante,12-02-2014 17:10,0,1,Rua Ana Guedes da Costa,-,Colisão frontal
Amarante,11-07-2014 16:55,0,1,Rua da Igreja,-,"Colisão lateral com outro veículoem movimento"
Amarante,20-01-2014 08:08,0,1,Rua do Barral,-,Atropelamento de peões
Amarante,25-07-2014 14:00,0,1,Rua Santa Comba,-,Colisão frontal
Baiao,13-09-2014 03:30,1,0,Rua 1o de Maio 87,-,"Despiste com colisão com veículoimobil. ou obstáculo"
Baiao,15-05-2014 14:30,0,1,Rua Central Bruzende,-,Atropelamento de peões
Baiao,09-10-2014 20:10,1,0,Rua de Furacasas 132,-,Colisão frontal
Baiao,09-05-2014 14:45,0,1,Rua Santo André,-,"Colisão lateral com outro veículoem movimento"
Felgueiras,09-07-2014 16:00,0,1,A11,"63,500","Colisão lateral com outro veículoem movimento"
Felgueiras,05-09-2014 18:30,0,1,A42,"26,875",Despiste simples
Felgueiras,29-07-2014 15:45,0,1,EN101-4,"1,850",Colisão com outras situações
Felgueiras,04-10-2014 18:45,0,1,Rua 1o de Maio,-,"Colisão lateral com outro veículoem movimento"
Felgueiras,11-01-2014 22:30,0,1,Rua de Revinhade,-,Atropelamento de peões
Felgueiras,25-06-2014 21:45,0,1,Rua de Revinhade,-,Colisão com outras situações
Felgueiras,20-05-2014 15:00,0,1,Rua de São Tomé 327,-,Atropelamento de peões
Felgueiras,04-01-2014 18:00,0,1,Rua de Torrados,-,Atropelamento de peões
Felgueiras,06-04-2014 02:40,0,1,"Rua Doutor Aurélio Teixeira deSousa",-,"Despiste com colisão com veículoimobil. ou obstáculo"
Felgueiras,27-07-2014 05:52,0,2,Rua Doutor Leonardo Coimbra,-,"Despiste com colisão com veículoimobil. ou obstáculo"
Felgueiras,21-10-2014 20:40,0,1,Rua Doutor Leonardo Coimbra,-,Despiste com capotamento
Felgueiras,31-10-2014 23:10,0,1,Rua Nicolau Coelho,-,"Despiste com colisão com veículoimobil. ou obstáculo"
Felgueiras,29-06-2014 23:10,0,1,Rua Padre Joaquim Oliveira,-,Atropelamento de peões
Felgueiras,13-05-2014 12:50,0,1,"Rua Padre Justino António daSilva",-,Despiste simples
Gondomar,12-04-2014 02:15,0,1,-,-,Despiste simples
Gondomar,20-11-2014 19:00,0,1,Avenida Multiusos 75,-,Atropelamento de peões
Gondomar,02-12-2014 21:00,0,1,"Avenida Professor Aníbal CavacoSilva 000",-,Atropelamento de peões
Gondomar,19-09-2014 11:25,1,0,EN108,"14,270",Colisão frontal
Gondomar,27-04-2014 17:40,0,1,EN108,"25,000","Colisão traseira com outroveículo em movimento"
Gondomar,18-09-2014 13:40,1,0,EN209,"11,600","Colisão com veiculo ou obstáculona faixa de rodagem"
Gondomar,08-06-2014 10:00,1,0,Rua Aldeia Nova 820,-,"Colisão com veiculo ou obstáculona faixa de rodagem"
Gondomar,10-12-2014 19:16,0,1,Rua Capela dos Carregais 53,-,Atropelamento de peões
Gondomar,21-03-2014 13:11,0,1,Rua Carregais 000,-,Colisão com outras situações
Gondomar,13-09-2014 09:30,0,1,"Rua Dom Afonso Henriques,areosa 61",-,Colisão com outras situações
Gondomar,11-10-2014 21:58,1,0,Rua Eduardo Castro Gandra,-,Atropelamento de peões
Gondomar,20-05-2014 17:25,0,1,Rua Pedro Álvares Cabral 869,-,Atropelamento de peões
Gondomar,06-10-2014 11:46,1,0,Rua Professor Egas Moniz,-,Colisão frontal
Gondomar,15-03-2014 17:05,0,1,"Travessa Doutor Oliveira Lobo367",-,Colisão com outras situações
Lousada,26-10-2014 14:45,1,0,Ava do Paço,-,Colisão com outras situações
Lousada,08-01-2014 12:40,0,1,Ava do Rio 922,-,"Colisão lateral com outro veículoem movimento"
Lousada,27-11-2014 21:00,0,1,Ava Liberdade,-,Atropelamento de peões
Lousada,31-01-2014 10:25,0,1,Ava São Gonçalo,-,Atropelamento de peões
Lousada,08-03-2014 09:20,0,1,EN106,"20,100","Colisão traseira com outroveículo em movimento"
Lousada,26-09-2014 08:15,0,1,EN207,"21,029",Atropelamento de peões
Lousada,06-06-2014 20:20,1,0,Rua 5 de Outubro 23,-,Colisão frontal
Lousada,30-10-2014 13:50,0,1,Rua da Costa 400,-,"Colisão lateral com outro veículoem movimento"
Lousada,29-08-2014 23:00,1,0,Rua de Romariz 1166,-,"Despiste com colisão com veículoimobil. ou obstáculo"
Maia,25-08-2014 00:22,0,1,A3,"2,075","Colisão com veiculo ou obstáculona faixa de rodagem"
Maia,05-12-2014 19:30,0,1,A4,"7,870","Colisão com veiculo ou obstáculona faixa de rodagem"
Maia,03-02-2014 20:30,1,0,EN14,"10,000",Atropelamento de peões
Maia,18-12-2014 18:20,0,1,Rua Coronel Carlos Moreira,-,"Colisão com veiculo ou obstáculona faixa de rodagem"
Maia,31-08-2014 17:50,0,1,Rua da Fábrica 275,-,Colisão com outras situações
Maia,12-08-2014 11:05,1,0,Rua de Sá 490,-,"Despiste com colisão com veículoimobil. ou obstáculo"
Maia,09-11-2014 19:00,1,0,Rua Dom Afonso Henriques 2316,-,Atropelamento de peões
Maia,30-10-2014 07:40,0,1,"Rua Joaquim Nogueira dosSantos 7",-,"Colisão lateral com outro veículoem movimento"
Maia,08-09-2014 16:00,0,1,Via Ardegães 0,-,Atropelamento de peões
Maia,16-05-2014 18:30,1,0,Via Doutor Vasco Teixeira 0,-,"Despiste sem dispositivo deretenção"
Marco de Canaveses,19-12-2014 09:30,0,1,Ava João Paulo II 81,-,Atropelamento de peões
Marco de Canaveses,07-06-2014 00:45,0,1,EN108,"54,350",Despiste simples
Marco de Canaveses,10-12-2014 19:20,0,1,EN108,"55,600","Colisão lateral com outro veículoem movimento"
Marco de Canaveses,16-04-2014 06:50,0,1,EN211,"4,500",Despiste simples
Marco de Canaveses,18-09-2014 15:25,1,1,EN321-1,"1,300",Colisão frontal
Marco de Canaveses,31-08-2014 22:50,0,1,"Rua D António José da RochaCouto 1265",-,"Despiste com colisão com veículoimobil. ou obstáculo"
Marco de Canaveses,19-09-2014 20:30,0,1,Rua do Bairro,-,Atropelamento de peões
