Concelho,Datahora,M,FG,Via,Km,Natureza
Alenquer,01-07-2013 22:40,0,1,-,-,"Colisão lateral com outro veículoem movimento"
Alenquer,15-07-2013 13:45,0,1,EM522,-,Despiste com capotamento
Alenquer,03-07-2013 09:20,1,0,EN115,"53,300",Colisão frontal
Alenquer,27-02-2013 12:10,0,2,EN3,"1,600","Colisão traseira com outro veículoem movimento"
Alenquer,18-01-2013 20:30,0,1,EN365-1,"2,200",Despiste simples
Alenquer,19-05-2013 19:05,0,1,EN9,"90,335",Colisão frontal
Alenquer,08-06-2013 21:50,0,2,EN9-3,"1,650","Despiste com colisão com veículoimobil. ou obstáculo"
Alenquer,14-06-2013 19:10,1,0,Estrada de Albarrois,-,Colisão frontal
Alenquer,31-08-2013 10:30,0,1,IC2,"43,600",Colisão frontal
Alenquer,22-09-2013 17:40,1,0,Rua 25 de Abril,-,Atropelamento de peões
Alenquer,16-11-2013 18:00,0,1,Rua Casais Galegos,-,"Despiste com colisão com veículoimobil. ou obstáculo"
Alenquer,29-04-2013 20:00,0,1,Rua Doutor Luís Vilar 83,-,Colisão frontal
Alenquer,22-11-2013 18:45,0,1,Rua Principal,-,Despiste simples
Amadora,08-06-2013 22:50,0,1,"Avenida Conde Castro Guimarães--",-,Atropelamento com fuga
Amadora,30-01-2013 21:10,0,1,Avenida Dom José I ----,-,Atropelamento de peões
Amadora,29-11-2013 20:15,0,2,"Avenida General HumbertoDelgado --",-,"Colisão lateral com outro veículoem movimento"
Amadora,09-01-2013 20:00,0,1,"Avenida Padre Bartolomeu deGusmão --",-,Colisão com outras situações
Amadora,25-09-2013 22:20,1,0,EN117,"2,500",Atropelamento de peões
Amadora,14-02-2013 15:50,0,1,EN117,-,Colisão com outras situações
Amadora,26-04-2013 00:05,0,1,EN117,-,Colisão com outras situações
Amadora,20-11-2013 18:20,0,1,Estrada principal de Caneças 35,-,Atropelamento de peões
Amadora,09-01-2013 13:30,0,1,Estrada Seminário --,-,"Colisão lateral com outro veículoem movimento"
Amadora,19-07-2013 05:10,0,1,IC17,"6,600","Despiste com dispositivo deretenção"
Amadora,23-09-2013 19:30,0,1,IC17,"7,600","Colisão com veiculo ou obstáculona faixa de rodagem"
Amadora,08-12-2013 06:55,1,1,IC19,"1,000",Colisão com outras situações
Amadora,26-04-2013 23:05,0,1,IC19,"2,900",Colisão com outras situações
Amadora,06-08-2013 04:00,1,2,IC19,"4,700","Despiste com dispositivo deretenção"
Amadora,11-12-2013 01:00,1,0,Praça Moita Macedo --,-,Despiste com capotamento
Amadora,27-06-2013 09:20,1,0,Rua Angola Frente ao no 7,-,Atropelamento de peões
Amadora,23-02-2013 09:00,0,1,"Rua Comandante Ramiro Correia-----",-,Atropelamento de peões
Amadora,03-12-2013 17:00,0,1,Rua do vale --,-,Atropelamento de peões
Amadora,22-04-2013 19:15,0,1,Rua Elias Garcia --,-,Atropelamento de peões
Arruda dos Vinhos,22-06-2013 11:10,0,1,EN248,"18,250",Atropelamento de peões
Arruda dos Vinhos,21-07-2013 17:30,0,1,Estrada do Espogeiro,-,Despiste com capotamento
Arruda dos Vinhos,05-05-2013 17:20,0,1,Rua Candido dos Reis,-,Atropelamento de peões
Arruda dos Vinhos,14-02-2013 17:40,1,0,Rua de Adoseiros 22,-,Atropelamento de peões
Arruda dos Vinhos,18-01-2013 19:15,0,1,Rua Irene Lisboa 50,-,Atropelamento de peões
Azambuja,20-10-2013 17:00,1,0,-,-,Despiste simples
Azambuja,14-09-2013 15:50,1,0,EM514,-,"Despiste com colisão com veículoimobil. ou obstáculo"
Azambuja,16-08-2013 01:00,0,1,EN3,"5,700","Colisão lateral com outro veículoem movimento"
Azambuja,15-12-2013 02:30,1,0,EN3,"6,300",Despiste com capotamento
Azambuja,25-08-2013 05:09,0,1,EN3,"9,575","Despiste com colisão com veículoimobil. ou obstáculo"
Azambuja,17-09-2013 06:35,0,1,EN366,"13,850",Colisão frontal
Azambuja,28-09-2013 00:15,0,1,EN366,"24,016",Atropelamento de peões
Azambuja,11-06-2013 15:40,1,1,IC2,"55,891",Despiste simples
Azambuja,08-05-2013 21:50,0,1,IC2,"56,000","Colisão traseira com outro veículoem movimento"
Azambuja,10-12-2013 16:50,2,0,IC2,"60,800","Colisão lateral com outro veículoem movimento"
Azambuja,09-04-2013 18:30,0,1,Rua da Ribeirinha,-,Colisão frontal
Cadaval,24-07-2013 20:00,0,1,-,-,"Colisão lateral com outro veículoem movimento"
Cadaval,04-11-2013 07:10,1,0,EN115,"13,500",Colisão frontal
Cadaval,27-12-2013 20:10,1,1,EN115,"26,200",Colisão frontal
Cadaval,26-05-2013 15:50,0,1,EN366,"0,300",Colisão frontal
Cascais,18-10-2013 15:15,0,1,3CIRCU,-,"Colisão com veiculo ou obstáculona faixa de rodagem"
Cascais,28-11-2013 16:55,1,0,A16,"1,300",Despiste simples
Cascais,17-04-2013 18:17,1,0,A5,"12,876","Despiste com colisão com veículoimobil. ou obstáculo"
Cascais,25-11-2013 19:50,0,2,A5,"21,650",Colisão com outras situações
Cascais,19-02-2013 18:55,0,1,Avenida 25 de Abril .,-,Atropelamento de peões
Cascais,08-07-2013 00:15,0,1,Avenida Bombeiros Voluntários .,-,Colisão frontal
Cascais,10-01-2013 16:30,0,1,"Avenida Doutor Francisco SáCarneiro 642",-,Atropelamento de peões
Cascais,19-10-2013 20:45,0,1,Avenida Francisca Lindoso 136,-,Colisão com outras situações
Cascais,01-05-2013 01:50,0,1,Avenida Itália N.o469,-,Colisão frontal
Cascais,18-08-2013 19:00,0,1,Avenida Jardim 0,-,Atropelamento de peões
Cascais,08-02-2013 20:30,0,1,Avenida Júlio Dantas .,-,Atropelamento de peões
Cascais,25-02-2013 12:55,0,1,Avenida Maristas 175,-,Colisão com outras situações
Cascais,18-09-2013 11:45,0,1,Avenida Marques Leal 15,-,"Colisão lateral com outro veículoem movimento"
Cascais,02-06-2013 10:30,0,1,EN247,"95,300","Despiste sem dispositivo deretenção"
Cascais,19-12-2013 12:50,0,1,EN6,"12,900",Atropelamento de peões
Cascais,05-06-2013 16:40,0,2,EN6,-,Colisão frontal
Cascais,11-09-2013 00:05,0,1,EN6,-,Atropelamento de peões
Cascais,29-01-2013 11:20,0,1,Estrada da Malveira da Serra,-,Colisão com outras situações
Cascais,30-01-2013 15:30,0,2,Estrada de Manique 1610 A,-,"Colisão lateral com outro veículoem movimento"
Cascais,13-04-2013 19:15,0,1,Estrada Guincho .,-,"Colisão lateral com outro veículoem movimento"
Cascais,14-07-2013 23:00,0,1,Estrada Malveira da Serra -,-,Atropelamento com fuga
Cascais,04-06-2013 16:50,0,1,Estrada Polima 1007C,-,Atropelamento de peões
Cascais,15-11-2013 18:15,0,1,Estrada Principal do Arneiro -,-,Atropelamento de peões
Cascais,15-07-2013 07:35,1,0,Rua António Louro (Rana) 338,-,Colisão com outras situações
Cascais,13-07-2013 09:23,0,2,Rua da Ponte,-,"Despiste com colisão com veículoimobil. ou obstáculo"
Cascais,23-09-2013 17:30,0,1,Rua Doutor Joaquim Manso 201,-,Colisão com outras situações
Cascais,12-07-2013 09:12,0,1,"Rua Doutor Manuel de Arriaga n.o1",-,Atropelamento de peões
Cascais,07-05-2013 15:55,1,0,"Rua Engenheiro Dom AntónioCastelo Branco .",-,Atropelamento de peões
Cascais,15-04-2013 20:30,0,1,Rua Fonte da Carreira,-,"Despiste com dispositivo deretenção"
Cascais,20-07-2013 18:00,0,1,Rua José Relvas 1,-,"Despiste sem dispositivo deretenção"
Cascais,10-08-2013 21:30,0,1,Rua ordem de Malta 1,-,Despiste com capotamento
Cascais,08-08-2013 07:00,0,1,Rua Santa Luzia -,-,Atropelamento de peões
Lisboa,24-08-2013 18:40,0,1,A2,"2,800","Colisão traseira com outro veículoem movimento"
Lisboa,16-06-2013 11:00,0,1,A5,"0,100","Colisão traseira com outro veículoem movimento"
Lisboa,02-06-2013 10:10,0,1,"Acesso da Estrada da Luz á Av.General Norton de Matos s/n",-,"Despiste com dispositivo deretenção"
Lisboa,16-11-2013 02:15,1,1,Alameda Oceanos 0,-,"Despiste com dispositivo deretenção"
Lisboa,23-01-2013 18:00,0,1,Avenida 24 de Julho s/n,-,Atropelamento de peões
Lisboa,26-02-2013 13:40,0,1,"Avenida Afonso Costa Lotes 25 /26",-,Atropelamento de peões
Lisboa,24-08-2013 04:40,0,1,Avenida Almirante Reis 0,-,Despiste com capotamento
Lisboa,16-09-2013 20:40,0,1,Avenida Almirante Reis 223,-,Atropelamento de peões
Lisboa,06-09-2013 21:50,0,1,Avenida Almirante Reis 33,-,"Despiste sem dispositivo deretenção"
Lisboa,11-10-2013 17:00,0,1,Avenida Almirante Reis 49,-,Atropelamento de peões
Lisboa,18-08-2013 15:00,0,1,Avenida Berlim 0,-,Atropelamento de peões
Lisboa,26-12-2013 19:15,0,1,Avenida Berlim 0,-,Atropelamento de peões
Lisboa,06-10-2013 03:30,0,1,Avenida Brasil 0,-,Colisão com outras situações
Lisboa,24-04-2013 17:00,0,1,Avenida Calouste Gulbenkian .,-,"Despiste com dispositivo deretenção"
Lisboa,21-01-2013 18:00,1,0,Avenida Calouste Gulbenkian s/n,-,Atropelamento de peões
Lisboa,16-12-2013 06:00,0,1,Avenida Ceuta 0,-,Despiste com capotamento
Lisboa,03-12-2013 15:25,0,1,"Avenida Cidade de LourençoMarques 0",-,Atropelamento de peões
Lisboa,17-10-2013 13:55,1,0,Avenida Cidade do Porto 0,-,Atropelamento de peões
Lisboa,11-07-2013 16:30,0,1,Avenida Condes de Carnide s/n,-,Colisão frontal
Lisboa,25-09-2013 14:50,0,1,Avenida da India sn,-,Atropelamento de peões
Lisboa,18-02-2013 19:15,0,1,Avenida da República 11,-,Atropelamento de peões
Lisboa,03-01-2013 12:50,0,1,Avenida Dom Carlos I 103,-,Atropelamento de peões
Lisboa,03-12-2013 14:40,0,1,Avenida Dom João II 0,-,"Colisão lateral com outro veículoem movimento"
Lisboa,16-10-2013 12:10,0,1,Avenida Dom João II 1,-,"Colisão lateral com outro veículoem movimento"
Lisboa,16-04-2013 15:05,1,0,"Avenida Doutor Francisco LuísGomes no.1",-,Colisão com outras situações
Lisboa,22-04-2013 13:00,0,1,"Avenida Engenheiro DuartePacheco s/n",-,Atropelamento de peões
Lisboa,16-08-2013 20:30,0,1,Avenida Fontes Pereira de Melo 44,-,Atropelamento de peões
Lisboa,05-07-2013 18:35,0,1,"Avenida General Norton de MatosS/N",-,"Despiste sem dispositivo deretenção"
Lisboa,27-02-2013 12:05,0,1,"Avenida General Norton de Matoss/n",-,Colisão frontal
Lisboa,13-05-2013 17:45,0,1,"Avenida General Norton de Matoss/n",-,Colisão com outras situações
Lisboa,16-08-2013 17:20,0,4,"Avenida General Norton de Matossn",-,Colisão choque em cadeia
Lisboa,03-07-2013 17:40,0,1,Avenida General Roçadas .,-,"Colisão lateral com outro veículoem movimento"
Lisboa,02-08-2013 18:35,0,1,Avenida Igreja 0,-,Atropelamento de peões
Lisboa,27-07-2013 10:25,0,2,Avenida Índia 136,-,Atropelamento de peões
Lisboa,31-08-2013 21:00,0,1,Avenida Infante Dom Henrique 0,-,"Colisão com veiculo ou obstáculona faixa de rodagem"
Lisboa,28-11-2013 07:50,0,1,Avenida Infante Dom Henrique 0,-,Atropelamento de peões
Lisboa,30-11-2013 05:15,0,1,Avenida Infante Dom Henrique 0,-,Atropelamento de peões
Lisboa,31-08-2013 06:00,0,1,Avenida Infante Dom Henrique 1,-,Atropelamento de peões
Lisboa,02-08-2013 17:27,0,1,"Avenida Infante Dom Henrique306",-,"Despiste sem dispositivo deretenção"
Lisboa,04-12-2013 12:20,0,2,Avenida Infante Santo 2,-,Colisão frontal
Lisboa,23-01-2013 16:30,0,1,Avenida João XXI 97,-,Atropelamento de peões
Lisboa,14-12-2013 07:30,0,1,Avenida Liberdade 0,-,Colisão frontal
Lisboa,07-02-2013 12:55,0,1,Avenida Liberdade 230,-,Atropelamento de peões
Lisboa,10-05-2013 22:30,0,2,Avenida Lusíada .,-,Atropelamento de peões
Lisboa,16-08-2013 17:10,0,1,Avenida Lusíada sn,-,Colisão frontal
Lisboa,04-05-2013 23:15,0,1,Avenida Manuel da Maia .,-,Atropelamento de peões
