Concelho,Datahora,M,FG,Via,Km,Natureza
Alter do Chao,20-04-2014 02:20,0,1,EM532,-,Despiste com capotamento
Arronches,13-08-2014 21:03,0,1,EM1107,-,Despiste simples
Avis,07-01-2014 14:30,0,1,EN244,"100,700",Despiste com capotamento
Avis,07-06-2014 14:50,0,1,EN370,"14,594","Despiste com colisão com veículoimobil. ou obstáculo"
Avis,05-05-2014 07:30,0,3,EN370,"23,600",Despiste com capotamento
Avis,17-04-2014 10:20,0,1,EN370,"32,500",Despiste simples
Crato,15-04-2014 21:10,0,1,Ava dos Bombeiros Voluntários,-,"Colisão lateral com outro veículoem movimento"
Crato,07-06-2014 18:45,0,1,EM533,-,Despiste simples
Crato,15-10-2014 07:54,0,1,EN245,"15,400",Colisão frontal
Elvas,21-05-2014 20:55,1,0,AC-A6,"140,450","Despiste com transposição dodispositivo de retenção lateral"
Elvas,01-08-2014 04:30,0,3,Avenida da Boa-Fé 55,-,Despiste simples
Elvas,17-06-2014 03:30,0,2,EN243-1,"1,400","Despiste com transposição dodispositivo de retenção lateral"
Elvas,23-10-2014 23:10,0,1,EN246,"68,189",Despiste simples
Elvas,06-02-2014 01:50,0,1,EN246,"81,000","Despiste com colisão com veículoimobil. ou obstáculo"
Elvas,04-01-2014 08:30,0,1,EN372,"59,500",Despiste simples
Elvas,30-09-2014 16:50,0,1,EN372,"69,000",Despiste simples
Elvas,06-09-2014 19:20,0,1,EN373,"22,100",Despiste simples
Elvas,28-10-2014 12:40,0,1,EN373,"37,700",Despiste simples
Elvas,22-07-2014 16:20,1,0,EN4,"180,800",Despiste com capotamento
Elvas,20-08-2014 07:30,0,1,EN4,"185,500","Colisão com veiculo ou obstáculona faixa de rodagem"
Elvas,30-12-2014 14:55,0,2,Estrada do Cemitério Elvas 1,-,"Despiste com colisão com veículoimobil. ou obstáculo"
Elvas,29-08-2014 15:15,0,1,Rua da Carreira 26,-,"Despiste com colisão com veículoimobil. ou obstáculo"
Elvas,26-06-2014 10:30,0,1,Rua de Santo António 1,-,"Despiste sem dispositivo deretenção"
Elvas,13-08-2014 15:40,0,1,"Rua Domingos Demétrio Patalino3",-,Despiste com capotamento
Gaviao,19-05-2014 11:00,0,1,EN118,"166,100","Colisão lateral com outro veículoem movimento"
Marvao,31-07-2014 09:40,1,0,EN246-1,"7,100","Colisão lateral com outro veículoem movimento"
Monforte,27-04-2014 03:20,0,1,EN372,"46,100",Despiste com capotamento
Monforte,30-10-2014 18:35,0,2,IP2,"201,000",Despiste com capotamento
Nisa,30-07-2014 12:30,0,1,-,-,Despiste simples
Nisa,05-07-2014 16:40,0,1,EM1138,-,Despiste com capotamento
Nisa,11-05-2014 15:28,2,2,EN118,"175,100",Colisão frontal
Nisa,24-08-2014 17:00,0,1,EN118,"175,300",Despiste simples
Nisa,18-06-2014 19:10,0,1,EN18,"135,050","Despiste com transposição dodispositivo de retenção lateral"
Nisa,21-05-2014 17:35,0,2,IP2,"158,300",Colisão frontal
Nisa,25-10-2014 08:25,0,1,Rua da Escola 23,-,"Despiste com colisão com veículoimobil. ou obstáculo"
Ponte de Sor,11-05-2014 19:30,0,1,-,-,Despiste simples
Ponte de Sor,19-07-2014 17:05,0,1,-,-,Colisão frontal
Ponte de Sor,11-10-2014 11:10,0,1,-,-,Despiste simples
Ponte de Sor,11-12-2014 10:30,0,1,EM1061,-,Despiste com capotamento
Ponte de Sor,28-01-2014 00:45,1,0,EN119,"102,200",Atropelamento com fuga
Ponte de Sor,27-08-2014 22:25,1,0,EN2,"439,630","Colisão lateral com outro veículoem movimento"
Ponte de Sor,01-07-2014 05:10,0,1,EN2,"444,480",Despiste simples
Ponte de Sor,14-11-2014 08:35,1,0,EN244,"78,600",Despiste com capotamento
Ponte de Sor,18-05-2014 01:30,0,1,Estrada de Abrantes 73 A,-,Despiste simples
Ponte de Sor,09-10-2014 15:12,0,1,Largo da Igreja,-,Atropelamento de peões
Ponte de Sor,28-03-2014 11:15,0,1,Praça da República,-,"Colisão lateral com outro veículoem movimento"
Ponte de Sor,10-10-2014 13:40,0,1,Rua da Frialva 89,-,Colisão frontal
Ponte de Sor,06-07-2014 16:45,0,1,Rua das Fontinhas,-,Despiste simples
Portalegre,01-01-2014 05:40,0,2,Ava George Robinson 17,-,Atropelamento com fuga
Portalegre,22-01-2014 13:23,0,1,Avenida Bonfim 15,-,Atropelamento de peões
Portalegre,06-01-2014 14:20,0,1,Avenida Frei Amador Arrais 0,-,Atropelamento de peões
Portalegre,06-09-2014 16:15,0,1,EM517-3,"1,125",Despiste com capotamento
Portalegre,16-09-2014 16:15,0,1,EM523,"1,350","Colisão traseira com outroveículo em movimento"
Portalegre,22-11-2014 11:50,0,1,EN18,"160,200","Colisão lateral com outro veículoem movimento"
Portalegre,13-02-2014 14:00,0,1,EN18,"165,890",Atropelamento de peões
Portalegre,30-07-2014 14:50,0,1,IC13,"153,150",Despiste com capotamento
