Concelho,Datahora,M,FG,Via,Km,Natureza
Agueda,02-08-2014 10:35,0,1,A25,"31,750","Colisão traseira com outroveículo em movimento"
Agueda,02-08-2014 10:30,0,1,A25,"31,800",Despiste com capotamento
Agueda,29-08-2014 20:30,0,1,EM605,-,Colisão frontal
Agueda,10-07-2014 23:20,1,0,EN1,"225,000",Atropelamento de peões
Agueda,15-12-2014 18:20,0,1,EN1,"225,600",Atropelamento de peões
Agueda,16-01-2014 07:40,0,1,EN1,"228,000","Colisão lateral com outro veículoem movimento"
Agueda,11-08-2014 00:55,1,0,EN1,"237,780","Colisão lateral com outro veículoem movimento"
Agueda,15-11-2014 12:50,0,1,EN1,"239,500",Despiste com capotamento
Agueda,13-02-2014 08:40,0,1,EN1,"241,460",Colisão frontal
Agueda,29-09-2014 15:15,0,1,EN333,"21,100","Colisão lateral com outro veículoem movimento"
Agueda,20-12-2014 23:30,0,1,IC2,"242,200",Despiste simples
Agueda,17-08-2014 20:00,0,1,Rua da Balboa,-,Colisão frontal
Agueda,28-11-2014 13:55,0,1,Rua da Póvoa 34,-,"Colisão lateral com outro veículoem movimento"
Agueda,01-11-2014 10:55,0,1,Rua do Emigrante 20,-,"Colisão lateral com outro veículoem movimento"
Agueda,12-11-2014 17:45,0,1,"Rua Doutor Francisco Ferraz deMacedo 293",-,"Colisão lateral com outro veículoem movimento"
Agueda,09-09-2014 13:10,0,1,Rua Quinta da Alegria,-,"Colisão lateral com outro veículoem movimento"
Agueda,21-07-2014 14:00,0,1,Rua Visconde da Aguieira,-,"Colisão traseira com outroveículo em movimento"
Agueda,05-12-2014 22:35,1,0,Travessa da Ribeira 16,-,Despiste simples
Albergaria-a-Velha,09-07-2014 16:30,1,0,EN16,"13,300",Despiste simples
Albergaria-a-Velha,12-07-2014 18:55,0,1,EN16-3,"7,500","Colisão lateral com outro veículoem movimento"
Albergaria-a-Velha,30-04-2014 11:00,0,1,Rua de Gomar,-,Despiste simples
Anadia,17-05-2014 19:40,0,2,A1,"222,632","Despiste com transposição dodispositivo de retenção lateral"
