Sintra,2009-10-01 08:35,0,1,AV LAPIAS,,,Colisão lat. c/outro veíc. mov.
Sintra,2009-12-22 11:30,0,1,ALMD FONTE VELHA 50,,,Atropelamento de peões
Sintra,2009-01-31 05:00,0,1,AV SALGUEIRO MAIA,,,Despiste c/col. c/veíc. imobil./obst.
Sintra,2009-10-11 06:30,0,2,Rua Sebastião e Silva,,,Colisão lat. c/outro veíc. mov.
Sintra,2009-10-04 02:50,0,2,EN249-4,,,Colisão frontal
Sintra,2009-10-04 04:00,0,1,Largo de Francos,,,Despiste c/col. c/veíc. imobil./obst.
Sintra,2009-11-12 01:25,0,1,EST ANCOS,,,Despiste simples
Sintra,2009-11-17 15:00,0,1,AV NUNES CARVALHO 108,,,Colisão lat. c/outro veíc. mov.
Sintra,2009-11-21 04:00,1,1,EN9,,"17,700",Colisão frontal
S.Mt Agraço,2009-04-27 16:30,0,2,EN248,,"9,620",Colisão frontal
T. Vedras,2009-01-13 18:45,0,1,EN8,,"52,500",Atropelamento de peões
T. Vedras,2009-11-24 21:00,0,1,EN9,,"72,400",Despiste c/capotamento
T. Vedras,2009-05-11 08:48,1,2,EN9,,"71,700",Colisão frontal
T. Vedras,2009-03-02 10:50,1,0,A8,,"54,900",Atropelamento de peões
T. Vedras,2009-03-10 18:45,0,1,EN361,,"5,000",Colisão c/veic./obst. f. rodagem
T. Vedras,2009-05-24 12:45,2,1,EN9,,"63,900",Colisão lat. c/outro veíc. mov.
T. Vedras,2009-03-15 03:45,0,1,R PRINCIPAL 18,,,Despiste simples
T. Vedras,2009-06-30 14:15,1,0,EN9,,"62,300",Colisão lat. c/outro veíc. mov.
T. Vedras,2009-06-29 18:30,0,1,EM561-1,,,Colisão frontal
T. Vedras,2009-06-23 19:50,0,1,R JOSE M TELES BALTAZAR 11,,,Colisão frontal
T. Vedras,2009-06-08 00:50,0,1,EN9,,"66,100",Despiste c/capotamento
T. Vedras,2009-06-09 22:00,0,1,EM649,,,Despiste simples
T. Vedras,2009-09-11 12:20,0,1,EM553,,,Colisão frontal
T. Vedras,2009-08-21 15:17,1,0,R RMarques Carvalho / EN115-2,,,Colisão lat. c/outro veíc. mov.
T. Vedras,2009-07-01 01:00,0,1,A8,,"39,500",Colisão c/veic./obst. f. rodagem
T. Vedras,2009-09-19 08:15,1,0,EM554-2,,,Despiste simples
T. Vedras,2009-07-24 06:45,0,2,EN247,,"30,500",Despiste simples
T. Vedras,2009-09-26 13:00,0,1,R RAINHA STA ISABEL,,,Colisão c/veic./obst. f. rodagem
T. Vedras,2009-08-19 06:30,0,1,EN247,,"19,500",Despiste c/col. c/veíc. imobil./obst.
T. Vedras,2009-10-21 07:10,0,1,EM619-1,,"0,500",Atropelamento de peões
T. Vedras,2009-10-25 18:40,0,1,EN8,,"50,600",Colisão lat. c/outro veíc. mov.
T. Vedras,2009-10-31 21:40,0,1,EN8-2,,"1,300",Colisão tras. c/outro veíc. mov.
T. Vedras,2009-12-04 22:35,0,1,EM1055,,,Despiste c/col. c/veíc. imobil./obst.
T. Vedras,2009-11-17 08:10,1,0,EN247,,"36,900",Atropelamento de peões
T. Vedras,2009-05-03 18:15,0,2,R PRINCIPAL,,,Despiste c/col. c/veíc. imobil./obst.
V. F. de Xira,2009-01-15 13:25,2,2,A1,,"23,569",Colisão tras. c/outro veíc. mov.
V. F. de Xira,2009-11-12 22:40,0,1,EN10,,"123,000",Colisão lat. c/outro veíc. mov.
V. F. de Xira,2009-01-17 04:00,0,1,EST DA VALA,,,Despiste simples
V. F. de Xira,2009-01-23 18:30,0,1,R 28 SETEMBRO,,,Atropelamento de peões
V. F. de Xira,2009-03-01 02:00,0,1,EN10-6,,,Despiste c/col. c/veíc. imobil./obst.
V. F. de Xira,2009-03-26 08:15,0,1,EN10,,,Colisão frontal
V. F. de Xira,2009-03-08 00:10,0,2,EN10,,"134,980",Colisão frontal
V. F. de Xira,2009-03-09 21:35,0,1,IC2,,"30,340",Colisão frontal
V. F. de Xira,2009-03-15 19:10,0,1,A1,,"17,100",Colisão tras. c/outro veíc. mov.
V. F. de Xira,2009-09-22 17:55,0,2,EN10,,,Colisão lat. c/outro veíc. mov.
V. F. de Xira,2009-09-27 08:00,0,1,EN10,,,Colisão com outras situações
V. F. de Xira,2009-05-10 22:30,1,0,EN10,,"111,800",Colisão c/veic./obst. f. rodagem
V. F. de Xira,2009-05-24 23:00,0,1,Avenida Infante Dom Pedro,,,Atropelamento de peões
V. F. de Xira,2009-07-01 07:10,0,1,R LUIS CAMÕES,,,Atropelamento de peões
V. F. de Xira,2009-09-10 17:00,0,1,EN10,,,Atropelamento de peões
V. F. de Xira,2009-10-11 09:40,0,1,EN1,,,Colisão com outras situações
V. F. de Xira,2009-10-13 17:40,0,2,EN10-6,,"3,900",Colisão frontal
V. F. de Xira,2009-10-21 15:37,0,1,Estrada de Monte Gordo,,,Colisão frontal
V. F. de Xira,2009-08-04 02:00,1,0,A1,,"15,200",Colisão tras. c/outro veíc. mov.
V. F. de Xira,2009-08-01 00:35,0,1,EN1,,"28,730",Colisão lat. c/outro veíc. mov.
V. F. de Xira,2009-08-09 01:40,0,1,A1,,"13,300",Despiste c/col. c/veíc. imobil./obst.
V. F. de Xira,2009-11-29 12:30,0,1,EN10,,,Colisão choque em cadeia
V. F. de Xira,2009-11-17 06:40,0,1,EN10,,,Atropelamento de peões
V. F. de Xira,2009-11-25 19:42,0,1,EN10,,,Despiste s/dispositivo de retenção
V. F. de Xira,2009-06-24 16:30,1,0,EN10,,"125,800",Colisão com outras situações
V. F. de Xira,2009-10-01 05:00,0,1,IC2,,"29,200",Despiste simples
V. F. de Xira,2009-12-30 17:40,0,1,EM1238,,,Colisão tras. c/outro veíc. mov.
V. F. de Xira,2009-11-14 01:30,0,1,VAR-VIALON,,,Colisão frontal
V. F. de Xira,2009-12-16 21:00,0,1,EST CANICOS,,,Colisão frontal
V. F. de Xira,2009-12-13 16:25,0,1,A1,,"12,400",Colisão tras. c/outro veíc. mov.
V. F. de Xira,2009-01-13 18:50,0,1,A1,,"14,600",Colisão tras. c/outro veíc. mov.
"",,79,356,,,,
