Concelho,Datahora,M,FG,,Via,Km,Natureza
Azambuja,03-07-2011 13:10,0,1,EN1,,"57,200",Colisão lateral com outro veículo em mov...
Azambuja,20-10-2011 17:00,0,2,EN3,,"6,500",Colisão traseira com outro veículo em m...
Azambuja,23-02-2011 16:45,0,1,EN3,,"11,300",Atropelamento de peões
Azambuja,15-04-2011 17:40,0,2,EN3,,"14,500",Colisão lateral com outro veículo em mov...
Azambuja,16-11-2011 18:50,0,1,EN366,,"10,100",Colisão frontal
Azambuja,09-05-2011 16:20,1,0,IC2,,"53,465",Colisão frontal
Azambuja,01-08-2011 07:50,0,1,R VALE DA ACHAD...,,-,Colisão lateral com outro veículo em mov...
Cadaval,27-01-2011 00:30,0,2,EN115,,"12,400",Despiste simples
Cadaval,16-07-2011 06:45,0,1,EN361-1,,"14,775",Despiste com capotamento
Cadaval,30-01-2011 07:45,3,2,EN366,,"3,700",Despiste simples
Cadaval,21-05-2011 12:00,0,1,PARQUE DOS LAPIS,,-,Despiste com colisão com veículo imobil. ...
Cadaval,25-03-2011 16:20,1,0,R CASAL NICOLAU,,-,Despiste com capotamento
Cadaval,26-02-2011 11:15,0,1,R PROF MANUEL C...,,-,Colisão frontal
Cascais,08-01-2011 02:00,1,1,ACC-A16,,-,Despiste sem dispositivo de retenção
Cascais,02-09-2011 12:30,0,1,ACC-A5,,-,Despiste sem dispositivo de retenção
Cascais,08-10-2011 22:15,0,1,Avenida Amália Ro...,,-,Despiste sem dispositivo de retenção
Cascais,10-11-2011 11:24,0,1,Avenida de Dom P...,,-,Colisão com outras situações
Cascais,25-01-2011 08:20,0,1,Avenida dos Bomb...,,-,Despiste sem dispositivo de retenção
Cascais,11-01-2011 18:00,0,2,Avenida Infante Do...,,-,Atropelamento de peões
Cascais,20-04-2011 21:00,0,1,Avenida Infante Do...,,-,Atropelamento de peões
Cascais,27-02-2011 17:55,0,1,EN247,,"89,600",Colisão lateral com outro veículo em mov...
Cascais,27-11-2011 13:30,0,1,EN247,,"91,000",Colisão lateral com outro veículo em mov...
Cascais,25-09-2011 12:30,0,1,EN247,,-,Colisão frontal
Cascais,01-05-2011 23:20,1,0,EN249-4,,"5,100",Colisão frontal
Cascais,30-10-2011 04:15,0,1,EN249-4,,"8,800",Despiste sem dispositivo de retenção
Cascais,15-10-2011 07:55,0,1,EN249-4,,-,Colisão frontal
Cascais,22-10-2011 05:50,2,1,EN6,,"14,400",Despiste sem dispositivo de retenção
Cascais,04-09-2011 07:40,1,0,EN6,,"14,800",Despiste sem dispositivo de retenção
Cascais,28-10-2011 22:50,0,3,EN6,,"15,000",Colisão com outras situações
"",-,-,-,-,,-,-
Cascais,,07-09-2011 14:25,0,1,EN6,,"15,300",Colisão com outras situações
Cascais,,17-02-2011 16:45,1,1,EN6,,-,Colisão lateral com outro veículo em mov...
Cascais,,27-04-2011 11:05,0,1,EN6,,-,Atropelamento de peões
Cascais,,31-05-2011 04:45,0,2,EN6,,-,Despiste com colisão com veículo imobil. ...
Cascais,,18-08-2011 00:40,0,1,EN6-7,,"2,900",Despiste sem dispositivo de retenção
Cascais,,06-11-2011 10:20,0,1,EN9-1,,"10,000",Colisão lateral com outro veículo em mov...
Cascais,,24-07-2011 19:20,1,0,Estrada do Livrame...,,-,Despiste com colisão com veículo imobil. ...
Cascais,,17-05-2011 09:10,0,1,Estrada José Justin...,,-,Colisão frontal
Cascais,,11-07-2011 09:00,0,1,Estrada José Justin...,,-,Colisão lateral com outro veículo em mov...
Cascais,,01-05-2011 23:10,0,1,Estrada Malveira d...,,-,Colisão frontal
Cascais,,20-10-2011 09:15,0,1,Praceta Gil Vicente .,,-,Atropelamento de peões
Cascais,,15-07-2011 20:00,0,1,R DE ALVIDE 367 A,,-,Despiste simples
Cascais,,13-07-2011 17:00,0,1,R IVONE SILVA,,-,Colisão frontal
Cascais,,13-07-2011 19:00,0,1,Rua Bartolomeu Di...,,-,Atropelamento de peões
Cascais,,20-03-2011 09:45,1,0,Rua da Torre sn,,-,Atropelamento de peões
Cascais,,21-01-2011 18:45,1,0,Rua Frei Miguel Co...,,-,Atropelamento de peões
Cascais,,22-09-2011 19:00,0,1,Rua Maestro Tavar...,,-,Colisão lateral com outro veículo em mov...
Lisboa,,24-12-2011 08:53,1,0,A5,,"2,900",Colisão lateral com outro veículo em mov...
Lisboa,,25-07-2011 18:10,0,1,Alameda das Comu...,,-,Colisão frontal
Lisboa,,22-02-2011 04:15,1,0,Av Cidade do Porto...,,-,Despiste com dispositivo de retenção
Lisboa,,23-12-2011 16:35,0,2,Ava Infante D. Hen...,,-,Despiste simples
Lisboa,,27-06-2011 16:25,1,0,Avenida 24 de Jan...,,-,Despiste sem dispositivo de retenção
Lisboa,,02-03-2011 00:45,0,1,Avenida 24 de Julh...,,-,Despiste sem dispositivo de retenção
Lisboa,,04-02-2011 14:55,0,1,Avenida 24 de Julh...,,-,Atropelamento de peões
Lisboa,,01-12-2011 01:15,1,1,Avenida 24 de Julh...,,-,Atropelamento de peões
Lisboa,,20-10-2011 09:20,0,1,Avenida Afonso III ...,,-,Atropelamento de peões
Lisboa,,29-12-2011 04:50,0,1,Avenida Almirante ...,,-,Despiste com colisão com veículo imobil. ...
Lisboa,,02-05-2011 14:30,0,1,Avenida Almirante ...,,-,Atropelamento de peões
Lisboa,,20-09-2011 22:30,0,1,Avenida Avelino Te...,,-,Despiste sem dispositivo de retenção
Lisboa,,26-10-2011 21:03,0,1,Avenida Berna 56,,-,Atropelamento de peões
Lisboa,,24-11-2011 12:00,0,1,Avenida Cidade de ...,,-,Atropelamento de peões
Lisboa,,17-12-2011 04:10,0,1,Avenida Cidade de ...,,-,Atropelamento com fuga
Lisboa,,24-04-2011 10:10,0,1,Avenida Cidade do ...,,-,Colisão lateral com outro veículo em mov...
Lisboa,,11-02-2011 03:19,1,2,Avenida Columban...,,-,Despiste com capotamento
Lisboa,,08-06-2011 20:00,0,1,Avenida da Boa Es...,,-,Colisão com outras situações
Lisboa,,07-04-2011 17:00,0,1,Avenida da Índia .,,-,Atropelamento de peões
Lisboa,,13-05-2011 00:05,0,1,Avenida da Índia .,,-,Colisão com outras situações
Lisboa,,19-09-2011 14:50,0,1,Avenida da Liberda...,,-,Atropelamento de peões
Lisboa,,17-02-2011 20:00,0,1,Avenida da Liberda...,,-,Colisão lateral com outro veículo em mov...
Lisboa,,03-09-2011 18:40,0,1,Avenida da Repúbli...,,-,Colisão lateral com outro veículo em mov...
Lisboa,,21-10-2011 15:50,0,1,Avenida da Repúbli...,,-,Colisão frontal
Lisboa,,31-10-2011 12:25,0,2,Avenida das Forças...,,-,Atropelamento de peões
Lisboa,,11-01-2011 05:40,1,0,Avenida das Forças...,,-,Atropelamento de peões
Lisboa,,03-08-2011 08:25,0,1,Avenida de Ceuta .,,-,Atropelamento de peões
Lisboa,,25-08-2011 22:45,1,0,Avenida de Ceuta .,,-,Despiste simples
Lisboa,,22-11-2011 13:10,0,1,Avenida de Ceuta .,,-,Despiste com dispositivo de retenção
Lisboa,,30-09-2011 04:00,0,1,"Avenida de Ceuta, ...",,-,Colisão com veiculo ou obstáculo na faix...
Lisboa,,16-05-2011 21:20,0,2,Avenida Dom João ...,,-,Atropelamento de peões
Lisboa,,19-05-2011 21:00,0,1,Avenida Dom João ...,,-,Atropelamento de peões
Lisboa,,06-12-2011 17:27,0,1,Avenida dos Comb...,,-,Atropelamento de peões
Lisboa,,29-03-2011 09:45,0,1,Avenida Doutor Arli...,,-,Atropelamento de peões
Lisboa,,16-12-2011 16:00,0,1,Avenida Doutor Fra...,,-,Atropelamento de peões
Lisboa,,12-02-2011 17:55,0,1,Avenida Doutor Fra...,,-,Atropelamento de peões
Lisboa,,16-04-2011 12:00,0,1,Avenida Engenheir...,,-,Atropelamento de peões
Lisboa,,15-06-2011 13:30,0,1,Avenida Engenheir...,,-,Despiste com capotamento
Lisboa,,24-12-2011 02:40,0,1,Avenida Forças Ar...,,-,Despiste com dispositivo de retenção
Lisboa,,23-08-2011 05:10,1,3,Avenida Forças Ar...,,-,Colisão com outras situações
Lisboa,,12-02-2011 01:15,0,1,Avenida General N...,,-,Despiste com colisão com veículo imobil. ...
Lisboa,,19-03-2011 04:00,1,0,Avenida General N...,,-,Atropelamento de peões
Lisboa,,08-11-2011 13:30,0,2,Avenida General N...,,-,Colisão com outras situações
Lisboa,,23-01-2011 20:00,0,1,Avenida General N...,,-,Atropelamento de peões
Lisboa,,19-07-2011 05:00,1,0,Avenida General N...,,-,Despiste com dispositivo de retenção
Lisboa,,19-11-2011 18:30,0,1,Avenida General N...,,-,Atropelamento de peões
Lisboa,,27-11-2011 09:00,1,0,Avenida Índia,,-,Despiste sem dispositivo de retenção
Lisboa,,07-04-2011 01:50,0,1,Avenida Infante Do...,,-,Despiste sem dispositivo de retenção
Lisboa,,10-09-2011 19:50,0,1,Avenida Infante Do...,,-,Atropelamento de peões
"",,-,-,-,-,,-,-
Lisboa,,16-10-2011 18:20,0,2,Avenida Infante Do...,-,Despiste com colisão com veículo imobil. ...
Lisboa,,11-06-2011 05:25,1,2,Avenida Lusíada .,-,Despiste sem dispositivo de retenção
Lisboa,,05-08-2011 21:05,1,0,Avenida Marechal ...,-,Atropelamento de peões
Lisboa,,04-01-2011 19:00,0,1,Avenida Marechal ...,-,Colisão lateral com outro veículo em mov...
Lisboa,,24-10-2011 17:00,1,0,Avenida Marechal ...,-,Atropelamento de peões
Lisboa,,02-02-2011 13:00,0,1,Avenida Marechal ...,-,Colisão com outras situações
Lisboa,,02-10-2011 21:40,0,1,Avenida Marechal ...,-,Atropelamento de peões
Lisboa,,08-12-2011 20:06,0,1,Avenida Padre Cru...,-,Despiste com capotamento
Lisboa,,11-01-2011 20:35,0,1,Avenida Professor ...,-,Despiste sem dispositivo de retenção
Lisboa,,18-02-2011 16:00,0,1,Avenida Professor ...,-,Atropelamento de peões
Lisboa,,16-07-2011 20:15,0,1,Avenida Vergilio Fe...,-,Colisão com veiculo ou obstáculo na faix...
Lisboa,,30-03-2011 13:20,0,1,Calçada de Carriche .,-,Atropelamento de peões
Lisboa,,02-07-2011 01:47,1,0,Calçada Dom Gast...,-,Despiste sem dispositivo de retenção
Lisboa,,19-05-2011 02:00,0,1,Calçada Tapada 107,-,Colisão frontal
Lisboa,,28-02-2011 10:51,0,1,Campo Pequeno S/N,-,Atropelamento de peões
Lisboa,,23-02-2011 17:30,0,1,Estrada da Luz .,-,Atropelamento de peões
Lisboa,,31-05-2011 08:30,0,1,Estrada da Luz 2,-,Atropelamento de peões
Lisboa,,05-02-2011 17:45,0,1,Estrada de Benfica ...,-,Atropelamento de peões
Lisboa,,08-11-2011 09:45,0,1,Estrada de Benfica ...,-,Atropelamento de peões
Lisboa,,18-03-2011 23:50,0,1,Estrada de Monsan...,-,Colisão lateral com outro veículo em mov...
Lisboa,,05-09-2011 17:40,0,1,Estrada de Moscavi...,-,Despiste com dispositivo de retenção
Lisboa,,09-07-2011 16:20,0,1,IP7,-,Colisão lateral com outro veículo em mov...
Lisboa,,16-05-2011 02:50,0,1,Largo do Calvário 3,-,Atropelamento de peões
Lisboa,,24-01-2011 16:15,0,1,Largo do Malvar S/no,-,Colisão lateral com outro veículo em mov...
Lisboa,,22-04-2011 05:30,0,1,PNT25ABRIL,"4,150",Atropelamento de peões
Lisboa,,06-08-2011 06:00,1,0,PNT25ABRIL,"4,150",Atropelamento de peões
Lisboa,,22-04-2011 03:15,0,1,PNT25ABRIL,-,Atropelamento de peões
Lisboa,,22-06-2011 23:50,0,1,Praça do Chile .,-,Colisão com outras situações
Lisboa,,12-01-2011 07:20,0,1,Praça Duque da Te...,-,Colisão frontal
Lisboa,,31-12-2011 23:30,0,1,Praça José Fontana...,-,Atropelamento de peões
Lisboa,,10-12-2011 12:35,0,1,Praça José Queirós ..,-,Despiste com dispositivo de retenção
Lisboa,,22-09-2011 10:10,0,1,Praça Marechal Hu...,-,Colisão lateral com outro veículo em mov...
Lisboa,,14-01-2011 12:40,1,0,Praça Paiva Coucei...,-,Atropelamento de peões
Lisboa,,26-07-2011 14:50,0,1,Rua 4 - Bairro da B...,-,Atropelamento com fuga
Lisboa,,02-10-2011 03:45,0,1,Rua Arco do Marqu...,-,Atropelamento de peões
Lisboa,,20-10-2011 08:30,0,1,Rua Artilharia 1 no....,-,Colisão lateral com outro veículo em mov...
Lisboa,,16-11-2011 09:00,0,1,Rua B do Aeroport...,-,Colisão frontal
Lisboa,,09-10-2011 23:45,0,1,Rua Bica do Sapat...,-,Despiste com colisão com veículo imobil. ...
Lisboa,,18-02-2011 14:15,0,1,Rua Braancamp 4,-,Colisão traseira com outro veículo em m...
Lisboa,,08-08-2011 09:10,0,1,Rua Carlos José Ba...,-,Atropelamento de peões
Lisboa,,09-04-2011 07:10,0,1,Rua Conde Redond...,-,Colisão frontal
Lisboa,,23-02-2011 08:30,0,1,Rua da Escola Polit...,-,Atropelamento de peões
Lisboa,,07-11-2011 13:00,0,1,Rua da Junqueira n...,-,Atropelamento de peões
Lisboa,,05-08-2011 15:15,1,0,Rua de Campo de ...,-,Despiste com colisão com veículo imobil. ...
Lisboa,,22-07-2011 16:30,0,1,Rua de Campolide .,-,Atropelamento de peões
Lisboa,,03-08-2011 19:45,0,1,Rua do Cruzeiro 4,-,Atropelamento de peões
Lisboa,,03-02-2011 18:40,0,1,Rua Engenheiro Fe...,-,Colisão com outras situações
Lisboa,,04-04-2011 18:00,0,1,Rua João de Freita...,-,Colisão lateral com outro veículo em mov...
Lisboa,,10-11-2011 10:00,0,1,Rua João de Freita...,-,Atropelamento de peões
Lisboa,,28-03-2011 22:10,0,1,Rua Joaquim Antó...,-,Atropelamento de peões
Lisboa,,22-11-2011 13:30,0,1,Rua José Bateira 11,-,Atropelamento de peões
Lisboa,,19-07-2011 22:22,0,1,Rua Maria Pia 34,-,Atropelamento com fuga
Lisboa,,07-03-2011 19:00,0,1,Rua Marquês de Ol...,-,Atropelamento de peões
Lisboa,,01-04-2011 11:10,0,1,Rua Misericórdia .,-,Atropelamento de peões
Lisboa,,15-11-2011 09:25,0,1,Rua São Paulo 78,-,Atropelamento de peões
Lisboa,,22-03-2011 20:30,0,1,Rua Sargento Arm...,-,Colisão lateral com outro veículo em mov...
Loures,,15-10-2011 21:00,0,1,-,-,Despiste simples
Loures,,27-03-2011 08:30,0,2,A1,"1,350",Despiste com dispositivo de retenção
Loures,,30-09-2011 11:20,0,1,A1,"3,330",Colisão traseira com outro veículo em m...
Loures,,19-04-2011 05:45,0,1,A1,"7,000",Despiste com capotamento
Loures,,04-07-2011 16:30,0,1,A9,"18,900",Despiste simples
Loures,,09-06-2011 15:50,0,1,Avenida das Desco...,-,Atropelamento de peões
Loures,,26-07-2011 17:40,0,1,Avenida das Forças...,-,Atropelamento de peões
Loures,,10-11-2011 18:55,0,1,Avenida Moscavide...,-,Atropelamento de peões
Loures,,14-03-2011 09:15,0,1,Avenida Serpa Pint...,-,Colisão lateral com outro veículo em mov...
Loures,,14-12-2011 15:40,0,1,EM628,-,Despiste simples
"",,-,-,-,-,-,-
Loures,,04-11-2011 19:00,0,1,EN10,,"138,300",Atropelamento de peões
Loures,,04-11-2011 08:24,0,2,EN115,,"74,700",Colisão frontal
Loures,,18-03-2011 17:10,0,1,EN115,,"76,100",Despiste simples
Loures,,10-10-2011 15:30,1,0,EN115-5,,-,Atropelamento de peões
Loures,,01-12-2011 18:42,1,0,EN374,,"1,120",Atropelamento de peões
Loures,,30-03-2011 18:50,1,0,ER374,,"29,800",Colisão lateral com outro veículo em mov...
Loures,,02-05-2011 09:05,1,0,ESTRADA DE FON...,,-,Despiste simples
Loures,,13-04-2011 12:55,0,1,Estrada dos Fetais ...,,-,Colisão lateral com outro veículo em mov...
Loures,,01-02-2011 08:00,1,0,IC17,,-,Despiste com dispositivo de retenção
Loures,,29-06-2011 23:00,0,1,IC17,,-,Despiste com dispositivo de retenção
Loures,,05-03-2011 02:00,0,2,IC2,,-,Colisão com outras situações
Loures,,10-04-2011 09:30,0,1,IP7,,-,Colisão traseira com outro veículo em m...
Loures,,22-10-2011 04:00,0,3,IP7,,-,Despiste com dispositivo de retenção
Loures,,30-06-2011 16:30,1,0,Rua António Frade ...,,-,Despiste com capotamento
Loures,,03-03-2011 19:00,0,1,Rua Cidade de Goa 1,,-,Atropelamento de peões
Loures,,04-09-2011 20:00,0,1,Rua Comandante C...,,-,Colisão lateral com outro veículo em mov...
Loures,,10-01-2011 20:00,0,1,Rua Comandante S...,,-,Atropelamento de peões
Loures,,23-11-2011 08:30,0,1,Rua das Almoinhas...,,-,Atropelamento de peões
Loures,,17-06-2011 16:15,1,0,Rua de Acesso à E...,,-,Colisão com outras situações
Loures,,13-08-2011 13:40,0,1,Rua Dom Dinis 2,,-,Atropelamento de peões
Loures,,13-07-2011 08:35,0,1,Rua Doutor Mário ...,,-,Colisão lateral com outro veículo em mov...
Loures,,03-07-2011 03:30,0,1,Rua Doutor Mário ...,,-,Atropelamento com fuga
Loures,,03-03-2011 18:40,1,0,Rua Galvões s/n,,-,Atropelamento de peões
Loures,,18-01-2011 15:00,0,1,Rua Major Rosa Ba...,,-,Atropelamento de peões
Loures,,11-05-2011 09:52,0,1,Rua Maria Umbelin...,,-,Atropelamento de peões
Loures,,01-06-2011 18:10,0,1,Rua Nossa Senhor...,,-,Atropelamento de peões
Loures,,25-11-2011 09:05,0,1,Rua Nuno Álvares ...,,-,Despiste sem dispositivo de retenção
Loures,,27-06-2011 11:30,0,1,Travessa Dom Dini...,,-,Atropelamento de peões
Lourinha,,22-01-2011 18:20,0,1,AV ANGOLA - LOU...,,-,Atropelamento de peões
Lourinha,,08-09-2011 00:20,0,1,EN247-1,,"13,100",Despiste sem dispositivo de retenção
Mafra,,08-04-2011 13:04,0,1,ACC-A8,,-,Colisão frontal
Mafra,,25-12-2011 16:20,0,1,AV 1o DE NOVEMB...,,-,Atropelamento de peões
Mafra,,27-01-2011 09:35,0,1,AV 25 DE ABRIL,,-,Atropelamento de peões
Mafra,,10-08-2011 22:51,0,1,AV 9 DE JULHO 16,,-,Colisão com outras situações
Mafra,,21-04-2011 16:30,0,1,AV SILVERIO GALR...,,-,Atropelamento de peões
Mafra,,21-02-2011 08:40,0,1,EM1175,,-,Colisão frontal
Mafra,,04-04-2011 18:08,0,1,EM1206,,-,Colisão frontal
Mafra,,26-04-2011 09:20,0,2,EN116,,"5,100",Colisão frontal
Mafra,,14-05-2011 16:00,0,2,EN247,,"48,200",Despiste com transposição do dispositivo...
Mafra,,22-04-2011 10:00,0,1,EN247,,"51,900",Despiste simples
Mafra,,14-07-2011 22:30,1,0,EN8,,"20,700",Colisão lateral com outro veículo em mov...
Mafra,,25-03-2011 19:30,0,1,EN8,,"23,800",Colisão frontal
Mafra,,31-07-2011 12:54,0,2,EN8,,"27,500",Colisão frontal
Mafra,,15-01-2011 05:10,1,0,EN9,,"30,400",Despiste com colisão com veículo imobil. ...
Mafra,,09-06-2011 19:00,0,1,EN9,,"44,500",Colisão lateral com outro veículo em mov...
Mafra,,20-06-2011 01:35,1,1,EN9-2,,"8,650",Despiste com capotamento
Mafra,,05-02-2011 15:15,0,2,ER374,,"23,000",Despiste com colisão com veículo imobil. ...
Mafra,,18-10-2011 14:55,1,1,ER374,,"24,405",Colisão frontal
Mafra,,06-12-2011 22:00,0,1,EST DA AVESSADA,,-,Despiste com capotamento
Mafra,,03-09-2011 18:00,0,1,EST DE TERRA BA...,,-,Despiste simples
Mafra,,29-01-2011 18:55,0,2,ESTRADA DE CALV...,,-,Colisão frontal
Mafra,,15-08-2011 00:00,1,0,LG DE S SEBASTIA...,,-,Colisão frontal
Mafra,,22-03-2011 11:35,1,0,R AMENDOEIRA - ...,,-,Atropelamento de peões
Mafra,,02-12-2011 01:50,0,1,R NOSSA SRA DOS...,,-,Despiste com colisão com veículo imobil. ...
Odivelas,,05-12-2011 23:40,1,0,Avenida Professor ...,,-,Colisão frontal
Odivelas,,20-03-2011 16:25,0,1,Avenida Reinaldo d...,,-,Despiste sem dispositivo de retenção
Odivelas,,21-07-2011 07:55,0,1,Estrada Militar S/N,,-,Atropelamento de peões
Odivelas,,24-11-2011 08:35,0,1,Rua Bartolomeu Pe...,,-,Atropelamento de peões
Odivelas,,23-05-2011 07:30,0,1,Rua da Paiã 1,,-,Colisão lateral com outro veículo em mov...
Odivelas,,14-06-2011 08:15,0,1,Rua do Senhor Rou...,,-,Colisão lateral com outro veículo em mov...
Odivelas,,10-10-2011 18:35,0,1,Rua Doutor Fernan...,,-,Atropelamento de peões
Odivelas,,30-12-2011 09:00,0,1,Rua Doutor Manuel...,,-,Atropelamento de peões
Odivelas,,29-03-2011 06:00,0,1,Rua Major João Luí...,,-,Atropelamento de peões
Odivelas,,24-11-2011 18:50,0,1,Rua Padre Américo...,,-,Atropelamento de peões
Odivelas,,27-02-2011 13:40,0,1,Rua Pedro Álvares ...,,-,Atropelamento de peões
Odivelas,,21-07-2011 15:00,0,1,Rua Professor Dout...,,-,Atropelamento de peões
"",,-,-,-,-,,-,-
Odivelas,,10-10-2011 17:30,0,1,Rua Serpa Pinto 27,-,Atropelamento de peões
Oeiras,,25-10-2011 05:38,0,1,A5,"4,220",Colisão com veiculo ou obstáculo na faix...
Oeiras,,10-11-2011 00:15,0,1,A5,"8,000",Despiste com capotamento
Oeiras,,31-08-2011 21:00,0,1,Avenida Carolina M...,-,Atropelamento de peões
Oeiras,,19-01-2011 10:10,0,1,Avenida Professor ...,-,Atropelamento de peões
Oeiras,,27-02-2011 07:00,1,0,Avenida Rio de Jan...,-,Despiste com colisão com veículo imobil. ...
Oeiras,,13-03-2011 18:15,0,1,EN6,"4,200",Atropelamento de peões
Oeiras,,04-11-2011 15:20,0,2,EN6,"7,300",Despiste sem dispositivo de retenção
Oeiras,,28-05-2011 17:00,0,2,EN6,"8,200",Colisão frontal
Oeiras,,24-11-2011 19:20,0,2,EN6,"9,200",Colisão frontal
Oeiras,,20-03-2011 14:15,0,1,EN6-3,-,Atropelamento de peões
Oeiras,,23-08-2011 15:30,0,1,Estrada Casal do C...,-,Atropelamento de peões
Oeiras,,16-10-2011 17:00,0,1,Estrada da Outurela .,-,Atropelamento de peões
Oeiras,,07-06-2011 09:20,0,1,Estrada Militar .,-,Colisão lateral com outro veículo em mov...
Oeiras,,10-08-2011 15:30,0,1,Estrada Militar 13,-,Colisão com outras situações
Oeiras,,25-06-2011 20:15,0,1,IC17,-,Colisão com outras situações
Oeiras,,25-01-2011 17:30,1,0,Rua António José S...,-,Atropelamento de peões
Oeiras,,11-10-2011 08:50,0,1,Rua Dona Simoa G...,-,Atropelamento de peões
Oeiras,,31-07-2011 01:20,0,1,Rua Joaquim Sabin...,-,Despiste com dispositivo de retenção
Sintra,,27-03-2011 03:00,1,1,AV COMISSÃO MEL...,-,Despiste simples
Sintra,,20-02-2011 04:30,0,1,AV EUGENE LEVY,-,Colisão traseira com outro veículo em m...
Sintra,,24-02-2011 23:40,0,1,AV GUILHERME JA...,-,Colisão frontal
Sintra,,18-11-2011 13:36,0,1,AV MOINHOS DO ...,-,Despiste simples
Sintra,,03-04-2011 20:50,0,1,Avenida Capitão An...,-,Colisão lateral com outro veículo em mov...
Sintra,,02-08-2011 22:15,1,0,Avenida dos Bomb...,-,Atropelamento com fuga
Sintra,,19-01-2011 22:45,1,0,Avenida dos Capitã...,-,Atropelamento com fuga
Sintra,,28-08-2011 10:59,0,1,Avenida Liberdade ...,-,Atropelamento de peões
Sintra,,02-07-2011 17:30,0,1,EN117,"17,800",Atropelamento de peões
Sintra,,10-08-2011 21:00,0,1,EN247,"58,248",Atropelamento de peões
Sintra,,19-09-2011 03:10,0,1,EN247,"65,700",Despiste simples
Sintra,,31-01-2011 01:42,0,2,EN247,"77,700",Despiste com capotamento
Sintra,,19-07-2011 08:50,0,1,EN250,-,Despiste simples
Sintra,,05-12-2011 21:05,1,0,EN250-1,"7,200",Colisão lateral com outro veículo em mov...
Sintra,,12-02-2011 21:56,1,0,EN9,"7,800",Colisão frontal
Sintra,,10-09-2011 05:50,0,1,EN9,"9,300",Despiste simples
Sintra,,23-06-2011 08:00,0,1,EN9,"16,000",Colisão traseira com outro veículo em m...
Sintra,,25-03-2011 16:45,0,1,EN9,"19,000",Atropelamento de peões
Sintra,,22-12-2011 18:10,1,0,EST NOSSA SENH...,-,Colisão com outras situações
Sintra,,15-03-2011 01:00,1,0,EST S MAMEDE,-,Colisão traseira com outro veículo em m...
Sintra,,21-05-2011 22:45,0,1,ESTRADA CASAIS -...,-,Despiste com capotamento
