Concelho,Datahora,M,FG,Via,Km,Natureza
Agueda,06-01-2013 13:00,1,0,Bo. Doutor Correia Sousa,-,Atropelamento de peões
Agueda,08-02-2013 16:20,0,4,EN1,"223,666",Colisão frontal
Agueda,29-11-2013 14:00,0,2,EN1,"226,400","Colisão traseira com outro veículoem movimento"
Agueda,10-04-2013 03:10,0,1,EN1,"230,856",Despiste com capotamento
Agueda,31-07-2013 14:41,0,3,EN1,"237,630",Colisão choque em cadeia
Agueda,31-07-2013 18:10,0,1,EN1,"241,227",Colisão frontal
Agueda,26-01-2013 21:00,1,0,EN333,"22,100",Colisão frontal
Agueda,05-03-2013 01:55,0,1,EN333,"22,200",Despiste simples
Agueda,10-05-2013 11:30,1,2,EN333,"27,630",Colisão frontal
Agueda,04-06-2013 17:50,0,1,EN336,"4,844",Despiste simples
Agueda,09-10-2013 16:00,0,1,IC2,"229,750","Despiste com transposição dodispositivo de retenção lateral"
Agueda,14-10-2013 16:00,0,1,Rua Chão da Pedra 20,-,Atropelamento de peões
Agueda,05-10-2013 20:20,0,2,Rua José Luís Ferreira 453,-,"Despiste com colisão com veículoimobil. ou obstáculo"
Agueda,13-05-2013 17:15,0,1,Rua Principal,-,"Despiste sem dispositivo deretenção"
Agueda,16-06-2013 11:50,0,1,Rua Professor Diniz Pires,-,Despiste simples
Agueda,06-01-2013 17:00,1,0,Rua Vale do Rico,-,"Colisão traseira com outro veículoem movimento"
Albergaria-a-Velha,09-08-2013 16:10,1,0,-,-,"Colisão lateral com outro veículoem movimento"
Albergaria-a-Velha,02-05-2013 10:30,0,1,A25,"21,850","Colisão traseira com outro veículoem movimento"
Albergaria-a-Velha,14-11-2013 08:00,0,1,EM556,-,"Despiste com colisão com veículoimobil. ou obstáculo"
Albergaria-a-Velha,09-12-2013 09:30,0,1,EN1,"246,282",Atropelamento de peões
Albergaria-a-Velha,18-10-2013 08:25,0,1,EN1,"247,000",Atropelamento de peões
Albergaria-a-Velha,25-08-2013 05:25,1,0,EN1,"253,150","Colisão lateral com outro veículoem movimento"
Albergaria-a-Velha,28-05-2013 18:25,0,1,Largo de Santa Ana,-,Despiste simples
