Concelho,Datahora,M,FG,Via,Km,Natureza
Almeida,29-08-2014 19:15,0,1,-,-,Despiste com capotamento
Almeida,23-12-2014 22:50,1,0,A25,"184,200",Colisão com outras situações
Almeida,31-07-2014 11:15,1,1,A25,"184,900","Colisão traseira com outroveículo em movimento"
Almeida,26-10-2014 17:00,0,1,EM532-2,-,Colisão frontal
Celorico da Beira,18-10-2014 13:35,0,1,-,-,Despiste com capotamento
Celorico da Beira,06-08-2014 23:39,0,1,EN16,"159,000",Despiste com capotamento
Celorico da Beira,30-01-2014 08:15,0,1,IP5,"149,900","Colisão traseira com outroveículo em movimento"
"Figueira de CasteloRodrigo",22-02-2014 09:20,0,1,-,-,Atropelamento de peões
"Figueira de CasteloRodrigo",28-04-2014 21:00,0,1,-,-,Despiste com capotamento
"Figueira de CasteloRodrigo",03-06-2014 16:10,0,1,EN221,"130,215","Colisão traseira com outroveículo em movimento"
"Figueira de CasteloRodrigo",21-08-2014 19:25,0,1,EN221,-,"Colisão lateral com outro veículoem movimento"
"Figueira de CasteloRodrigo",11-11-2014 20:00,0,1,Rua de São Francisco,-,Atropelamento de peões
Fornos de Algodres,18-03-2014 17:03,0,1,Ava 25 de Abril,-,Colisão com outras situações
Fornos de Algodres,06-09-2014 17:00,0,1,Ava 25 de Abril,-,Despiste com capotamento
Fornos de Algodres,20-08-2014 09:35,0,1,EN330,"24,900",Colisão frontal
Fornos de Algodres,30-12-2014 11:30,0,2,EN330,"24,900","Colisão lateral com outro veículoem movimento"
Fornos de Algodres,18-04-2014 02:20,0,2,IP5,-,Despiste com capotamento
Fornos de Algodres,20-12-2014 14:00,0,1,Largo do Mercado 41,-,Despiste com capotamento
Gouveia,10-09-2014 17:30,0,1,Ava Casa do Rio,-,"Colisão lateral com outro veículoem movimento"
Gouveia,23-01-2014 08:10,0,1,Ava Lar de Idosos,-,Colisão frontal
Gouveia,26-05-2014 21:45,0,1,EM555,-,Atropelamento de peões
Gouveia,01-11-2014 13:30,0,2,EN17,"108,220",Despiste simples
Guarda,11-11-2014 01:15,0,1,-,"2,500",Despiste simples
Guarda,03-07-2014 06:25,0,1,Av. São Miguel 46,-,Atropelamento de peões
Guarda,19-10-2014 11:30,0,1,EM1176,-,Despiste simples
Guarda,08-09-2014 18:45,1,0,EM530,"4,350",Despiste simples
Guarda,07-05-2014 01:00,0,1,EM545,"1,800",Despiste com capotamento
Guarda,31-12-2014 16:40,0,1,EN16,"186,900","Colisão traseira com outroveículo em movimento"
Guarda,13-04-2014 15:30,0,1,Estrada Galegos 00,-,Colisão frontal
Guarda,23-06-2014 09:40,0,1,Largo João de Deus 000,-,Atropelamento de peões
Guarda,07-09-2014 06:00,0,1,"Ligação das Piscinas ao Cemitérioda Póvoa do Mileu 0",-,Despiste com capotamento
Guarda,12-02-2014 18:30,0,1,Rua António Sérgio --,-,Atropelamento de peões
Guarda,20-01-2014 17:55,0,1,Rua Cidade de Wattrelos --,-,Atropelamento de peões
Guarda,20-08-2014 21:45,1,0,VICEG,-,Despiste simples
Manteigas,07-03-2014 18:15,0,2,-,-,Despiste simples
Meda,21-07-2014 15:00,0,2,-,-,Colisão frontal
Meda,05-07-2014 18:40,0,1,Av. 25 Abril,-,Colisão frontal
Meda,21-06-2014 13:50,0,1,EN331,"47,600",Despiste simples
Pinhel,16-08-2014 05:08,0,1,A25,"175,400",Despiste simples
Pinhel,25-05-2014 00:30,0,1,EN221,"160,350",Despiste simples
Pinhel,20-02-2014 19:29,1,0,EN226,"102,900",Despiste com capotamento
Pinhel,01-09-2014 19:25,0,1,Rua General Monteiro do Amaral,-,Despiste com capotamento
Sabugal,21-07-2014 00:15,0,1,-,-,"Colisão lateral com outro veículoem movimento"
Sabugal,12-01-2014 07:35,0,1,EN18-3,"14,500","Colisão com veiculo ou obstáculona faixa de rodagem"
Sabugal,30-01-2014 18:40,0,1,EN18-3,"15,250",Despiste simples
Sabugal,12-07-2014 18:30,0,1,Rua do Cruzeiro 1,-,Despiste simples
Seia,06-09-2014 17:30,0,1,-,-,Despiste com capotamento
Seia,26-03-2014 19:50,1,0,Ava Doutor Sebastião Costa,-,Atropelamento de peões
Seia,25-04-2014 00:47,0,1,Ava Doutor Sebastião Costa,-,Atropelamento de peões
Seia,20-07-2014 07:30,2,0,EM511,"1,400",Despiste com capotamento
Seia,16-08-2014 07:15,0,1,EN17,"91,100",Despiste simples
Seia,06-08-2014 10:35,0,2,EN17,"93,100",Colisão frontal
Seia,10-02-2014 07:30,0,1,EN231,"49,600",Despiste com capotamento
Seia,07-08-2014 17:30,0,1,EN232,"41,200","Despiste com transposição dodispositivo de retenção lateral"
Seia,26-01-2014 15:00,0,1,Praça 18 de Dezembro,-,Atropelamento de peões
Seia,14-11-2014 12:48,0,1,Rua da Vila,-,Despiste com capotamento
Trancoso,07-11-2014 18:50,0,1,EM600,-,Colisão com fuga
Trancoso,16-11-2014 17:10,0,1,EM600,-,Despiste simples
Trancoso,25-07-2014 16:30,0,1,EN102,"119,600",Despiste simples
Trancoso,11-11-2014 16:30,0,1,EN226,"83,400","Colisão lateral com outro veículoem movimento"
Trancoso,26-05-2014 19:15,0,1,Rua da Carreira,-,Atropelamento de peões
Vila Nova de Foz Coa,09-08-2014 22:00,0,1,Largo da Igreja,-,Despiste simples
