Concelho,Datahora,M,FG,Via,Km,Natureza
Agueda,02-06-2015 10:00,0,1,-,-,Despiste simples
Agueda,31-12-2015 12:40,1,0,A25,"31,756",Despiste com capotamento
Agueda,27-07-2015 19:10,0,1,A25,"38,750","Colisão traseira com outroveículo em movimento"
Agueda,27-11-2015 16:50,0,1,EN1,"225,000","Colisão lateral com outro veículoem movimento"
Agueda,05-06-2015 08:50,0,1,EN333,"25,000",Despiste com capotamento
Agueda,28-03-2015 22:40,0,1,ER336,"5,375",Despiste simples
Agueda,13-01-2015 15:30,0,1,ER336,"8,900",Colisão frontal
Agueda,12-06-2015 14:10,0,1,IC2,"235,900","Colisão lateral com outro veículoem movimento"
Agueda,23-02-2015 12:55,0,1,Rua Cabedo e Lencastre 12,-,Despiste simples
Agueda,01-05-2015 02:10,1,0,Rua da Misericórdia de Agueda,-,Despiste com capotamento
Agueda,26-06-2015 14:45,0,1,Rua das Fontainhas 1,-,Despiste simples
Agueda,22-05-2015 07:45,0,1,Rua de Aveiro,-,"Colisão lateral com outro veículoem movimento"
Agueda,24-07-2015 07:45,1,0,Rua do Apeadeiro,-,Atropelamento de peões
Agueda,06-03-2015 07:50,0,1,Rua do Outeiro,-,"Colisão lateral com outro veículoem movimento"
Agueda,08-03-2015 09:45,1,0,Rua do Vieira,-,Despiste simples
Agueda,04-01-2015 21:45,0,1,Rua Doutor Eugénio Ribeiro,-,Atropelamento com fuga
Albergaria-a-Velha,16-01-2015 06:00,0,1,A1,"240,286","Despiste com colisão com veículoimobil. ou obstáculo"
Albergaria-a-Velha,15-11-2015 08:40,1,0,EN1,"246,250",Atropelamento de peões
Albergaria-a-Velha,12-10-2015 18:50,1,0,EN1,"253,200",Atropelamento de peões
Albergaria-a-Velha,16-07-2015 11:10,0,1,EN1,"254,450",Atropelamento de peões
Albergaria-a-Velha,19-03-2015 07:50,0,1,EN16,"7,250",Colisão com outras situações
Albergaria-a-Velha,09-10-2015 19:00,1,0,EN16,"8,900","Colisão com veiculo ou obstáculona faixa de rodagem"
Albergaria-a-Velha,26-02-2015 14:10,1,0,EN16-2,"5,161","Despiste com colisão com veículoimobil. ou obstáculo"
Albergaria-a-Velha,25-05-2015 16:14,2,1,IC2,"251,900","Colisão traseira com outroveículo em movimento"
Albergaria-a-Velha,26-05-2015 13:35,0,1,IC2,"251,900","Colisão traseira com outroveículo em movimento"
Albergaria-a-Velha,28-05-2015 21:15,0,1,IC2,"253,200",Colisão com fuga
Albergaria-a-Velha,21-01-2015 05:25,1,0,IC2,"254,068",Atropelamento com fuga
