Concelho,Datahora,M,FG,Via,Km,Natureza
Alcacer do Sal,11-05-2016 08:00,0,1,-,"6,900",Colisão frontal
Alcacer do Sal,18-11-2016 17:45,0,1,-,"13,000",Despiste simples
Alcacer do Sal,10-08-2016 14:40,0,2,A2,"90,600",Despiste com capotamento
Alcacer do Sal,18-08-2016 16:40,0,2,A2,"94,771","Colisão traseira com outroveículo em movimento"
Alcacer do Sal,18-03-2016 23:30,0,1,EN253,"8,700",Despiste com capotamento
Alcacer do Sal,31-07-2016 20:15,0,1,EN253,"20,323",Despiste simples
Alcacer do Sal,03-05-2016 07:15,0,1,EN253,"22,280",Despiste simples
Alcacer do Sal,28-05-2016 07:39,1,0,EN5,"35,000","Colisão lateral com outro veículoem movimento"
Alcacer do Sal,19-07-2016 00:00,0,1,EN5,"42,200","Despiste com colisão com veículoimobil. ou obstáculo"
Alcacer do Sal,17-06-2016 11:50,0,1,EN5,"55,700",Despiste simples
Alcacer do Sal,02-09-2016 17:00,2,1,EN5,"62,200",Colisão frontal
Alcacer do Sal,13-06-2016 21:02,0,1,EN5,"80,400",Despiste simples
Alcacer do Sal,28-01-2016 09:40,0,1,EN5,"81,000",Despiste com capotamento
Alcacer do Sal,13-09-2016 06:50,0,1,EN5,"82,500",Despiste com capotamento
Alcacer do Sal,23-10-2016 06:55,0,3,Rua Arlindo Passos,-,Despiste simples
Alcacer do Sal,08-04-2016 14:00,0,1,"RUA ROSMANINHO, QUINTA DOORIOLA",-,Atropelamento de peões
Alcochete,19-02-2016 08:00,1,0,Avenida Canto do Pinheiro,-,Atropelamento de peões
Alcochete,21-10-2016 06:15,1,0,EN4,"22,000","Despiste com colisão com veículoimobil. ou obstáculo"
Alcochete,17-12-2016 09:15,0,1,EN4,"23,000",Despiste simples
Alcochete,31-10-2016 20:15,0,1,RUA 25 ABRIL,-,Colisão com fuga
Alcochete,14-06-2016 15:10,0,1,rua 25 de abril,-,Colisão com outras situações
Alcochete,02-12-2016 12:15,0,1,Rua Dro Ciprião de Figueiredo,-,Atropelamento de peões
Almada,25-04-2016 15:40,0,1,-,"1,000",Despiste simples
Almada,30-08-2016 18:00,0,1,A2,"5,700","Colisão traseira com outroveículo em movimento"
Almada,23-05-2016 00:30,1,1,A2,"7,600","Colisão traseira com outroveículo em movimento"
Almada,22-12-2016 07:25,0,1,A2,"7,900",Colisão com fuga
Almada,07-11-2016 08:30,0,1,A2,"11,950","Colisão lateral com outro veículoem movimento"
Almada,28-06-2016 17:05,0,1,Avenida 23 de Julho 0,-,Atropelamento de peões
Almada,03-11-2016 14:20,0,1,Avenida 23 de Julho 0,-,Atropelamento de peões
Almada,07-04-2016 20:35,0,1,Avenida Aliança Povo Mfa 0,-,Colisão com outras situações
Almada,20-11-2016 11:30,0,1,Avenida Arsenal do Alfeite 0,-,Atropelamento de peões
Almada,07-03-2016 08:20,0,1,Avenida Arsenal do Alfeite 1,-,Colisão frontal
Almada,24-09-2016 23:10,0,3,Avenida Torrado da Silva,-,Despiste simples
Almada,19-10-2016 18:00,0,1,EN10-1,"6,000",Atropelamento de peões
Almada,02-05-2016 00:05,0,1,IC20,"1,700",Atropelamento de peões
Almada,15-02-2016 12:40,0,1,IC20,"5,320",Atropelamento de peões
Almada,14-05-2016 23:30,0,2,IC20,"6,150","Despiste com colisão com veículoimobil. ou obstáculo"
Almada,25-04-2016 10:30,0,2,"Rua 5 de Outubro-Fonte Santa-Porto Brandão",-,Atropelamento de peões
Almada,08-02-2016 14:30,0,1,Rua António Calado 0,-,Colisão frontal
Almada,12-05-2016 08:50,0,1,Rua Direita 56,-,Atropelamento de peões
Almada,15-11-2016 09:00,0,1,"RUA PETRONIO AMOR DEBARROS",-,Atropelamento de peões
Barreiro,03-04-2016 22:15,1,0,-,-,Atropelamento de peões
Barreiro,08-09-2016 09:30,0,1,Avenida do Parque da Cidade 15,-,"Despiste sem dispositivo deretenção"
Barreiro,16-11-2016 22:45,0,1,Avenida José Gomes Ferreira 12,-,"Despiste com colisão com veículoimobil. ou obstáculo"
Barreiro,21-01-2016 14:20,0,1,IC21,"1,900",Despiste simples
Barreiro,09-03-2016 23:40,1,0,IC21,"8,766",Atropelamento de peões
Barreiro,09-02-2016 19:00,0,1,Rua Adelina Abranches 20,-,Atropelamento de peões
Barreiro,13-11-2016 15:58,0,1,Rua Dom Nuno Álvares Pereira 18,-,Atropelamento de peões
Barreiro,14-07-2016 18:20,0,1,Rua Indústria 41,-,"Colisão lateral com outro veículoem movimento"
Barreiro,17-02-2016 02:54,0,1,Rua Industrial Alfredo da Silva 0,-,"Despiste sem dispositivo deretenção"
Barreiro,18-07-2016 15:15,0,1,RUA MANUEL MARTINS GOMES,-,Despiste simples
Barreiro,15-10-2016 01:40,0,1,Rua Maputo 1,-,"Despiste sem dispositivo deretenção"
Barreiro,13-11-2016 17:40,0,1,Rua Miguel Bombarda 286,-,Atropelamento de peões
Grandola,18-07-2016 16:50,0,1,EN120,"18,900","Colisão lateral com outro veículoem movimento"
Grandola,27-12-2016 21:30,2,1,IC1,"587,600","Despiste com colisão com veículoimobil. ou obstáculo"
Grandola,10-10-2016 15:10,2,1,IC1,"597,200",Colisão frontal
Grandola,18-11-2016 19:10,0,1,IC1,"601,900","Colisão lateral com outro veículoem movimento"
Grandola,01-11-2016 06:22,0,1,IC1,"604,900","Colisão traseira com outroveículo em movimento"
Grandola,25-02-2016 14:20,0,1,IC33,"39,400",Colisão frontal
Moita,30-06-2016 18:30,1,0,-,"1,200",Colisão frontal
