Concelho,Datahora,M,FG,Via,Km,Natureza
Alter do Chao,13-09-2015 12:58,0,1,EN119,"111,700",Despiste simples
Alter do Chao,22-04-2015 17:30,0,3,EN119,"111,800",Colisão frontal
Alter do Chao,11-11-2015 08:45,0,1,EN369,"9,900",Despiste com capotamento
Alter do Chao,16-04-2015 19:25,1,1,EN369,"13,755",Despiste simples
Arronches,24-11-2015 16:32,0,1,EM1106,"5,000",Colisão frontal
Arronches,26-05-2015 14:00,0,2,EN246,"59,300",Atropelamento de peões
Avis,15-05-2015 00:00,0,1,EM537,-,"Despiste com colisão com veículoimobil. ou obstáculo"
Campo Maior,23-05-2015 17:00,1,0,EM1109,-,Despiste simples
Castelo de Vide,04-12-2015 18:10,0,1,EN246-1,"3,300",Atropelamento de peões
Elvas,31-07-2015 18:15,0,1,Avenida 1o de Maio 1,-,Atropelamento de peões
Elvas,30-04-2015 16:10,0,1,EM1121,-,Atropelamento de peões
Elvas,27-03-2015 20:18,0,1,EM509,-,Despiste simples
Elvas,07-12-2015 18:45,0,1,EM509,-,Colisão frontal
Elvas,05-09-2015 07:40,1,2,EM514,-,Despiste com capotamento
Elvas,05-07-2015 05:40,0,1,EN243,"176,850",Despiste simples
Elvas,19-12-2015 17:00,0,1,EN243,"181,000",Despiste com capotamento
Elvas,06-06-2015 04:30,0,3,EN243,"188,000",Despiste com capotamento
Elvas,01-08-2015 00:30,0,1,EN243-1,"11,400",Despiste simples
Elvas,18-06-2015 09:03,0,1,EN246,"75,500",Despiste com capotamento
Elvas,18-12-2015 11:00,0,1,EN246,"75,520",Despiste simples
Elvas,20-01-2015 12:24,0,1,EN246,"82,000","Colisão lateral com outro veículoem movimento"
Elvas,09-05-2015 21:30,0,1,EN372,"70,600","Despiste com colisão com veículoimobil. ou obstáculo"
Elvas,01-03-2015 04:00,0,1,EN372,"71,500","Despiste com colisão com veículoimobil. ou obstáculo"
Elvas,04-01-2015 15:30,0,1,EN373,"26,000",Colisão frontal
Elvas,22-02-2015 06:10,0,1,EN373,"26,000",Atropelamento com fuga
Elvas,05-10-2015 16:45,0,1,EN373,"37,700",Despiste simples
Elvas,05-10-2015 21:00,0,1,EN4,"164,000",Despiste com capotamento
Elvas,16-05-2015 06:30,0,1,EN4,"190,100",Despiste com capotamento
Elvas,19-05-2015 11:00,0,1,Portas de Olivença 1,-,Colisão com outras situações
Elvas,03-07-2015 00:27,0,1,Rua de Campo Maior 17,-,Colisão frontal
Elvas,07-02-2015 14:45,1,0,Traseiras da Rua do Emigrante 1,-,Atropelamento com fuga
