Concelho,Datahora,M,FG,Via,Km,Natureza
Arcos de Valdevez,22-06-2017 21:50,0,1,-,-,Despiste com capotamento
Arcos de Valdevez,10-06-2017 13:00,0,1,EN202,"0,500",Despiste simples
Arcos de Valdevez,13-08-2017 16:50,2,0,EN202,"34,250",Colisão com outras situações
Arcos de Valdevez,16-06-2017 16:00,1,1,Lugar de Barreiro,-,Despiste com capotamento
Caminha,11-07-2017 16:30,0,2,EN13,"86,000","Colisão lateral com outro veículoem movimento"
Caminha,18-07-2017 19:40,0,1,EN13,"89,700","Colisão lateral com outro veículoem movimento"
Caminha,23-03-2017 16:20,0,1,EN305,"1,550","Colisão traseira com outroveículo em movimento"
Melgaco,12-02-2017 12:00,1,0,-,-,Despiste com capotamento
Melgaco,19-06-2017 14:45,1,0,EN202,"20,710","Colisão lateral com outro veículoem movimento"
Moncao,25-06-2017 18:00,0,1,-,-,Colisão frontal
Moncao,04-07-2017 13:00,0,1,-,-,Despiste simples
Moncao,17-04-2017 17:00,0,1,EN101,"22,700","Colisão lateral com outro veículoem movimento"
Moncao,04-06-2017 14:15,1,0,EN101,"23,340",Despiste simples
Moncao,30-03-2017 22:45,1,0,EN101,"25,300",Atropelamento de peões
Moncao,14-12-2017 19:45,1,0,EN202,"4,950","Colisão lateral com outro veículoem movimento"
Moncao,05-05-2017 13:13,1,0,EN202,"5,500",Colisão frontal
Ponte da Barca,26-12-2017 19:00,0,1,Avenida da Comunidae Europeia,-,Colisão frontal
Ponte da Barca,16-07-2017 11:45,0,1,EN203,"45,000",Despiste simples
Ponte da Barca,28-09-2017 12:00,0,1,rua Caminho do Reguengo,-,Despiste com capotamento
Ponte da Barca,09-04-2017 18:36,0,1,"Rua de Boivivo - Vade S. Pedro -Ponte da Barca",-,Colisão frontal
Ponte de Lima,21-02-2017 17:30,1,0,-,-,Despiste com capotamento
Ponte de Lima,22-03-2017 08:55,0,1,-,-,Despiste com capotamento
Ponte de Lima,11-06-2017 01:10,2,0,A3,"85,410","Despiste com transposição dodispositivo de retenção lateral"
Ponte de Lima,03-07-2017 11:45,1,0,EN201,"24,830","Colisão traseira com outroveículo em movimento"
Ponte de Lima,10-06-2017 13:00,0,3,EN201,"36,200",Colisão frontal
Ponte de Lima,30-09-2017 17:30,0,1,EN202,"21,400",Colisão frontal
Ponte de Lima,10-11-2017 01:10,0,1,EN203,"14,400","Despiste com colisão com veículoimobil. ou obstáculo"
Ponte de Lima,12-11-2017 19:00,0,1,EN203,"19,450",Colisão frontal
Ponte de Lima,02-05-2017 18:10,0,1,EN306,"18,500",Colisão frontal
Ponte de Lima,03-04-2017 00:35,0,1,EN306,"19,000",Despiste simples
Ponte de Lima,03-09-2017 20:45,0,1,Rua de Gerrufes,-,Despiste simples
Ponte de Lima,22-11-2017 18:10,0,2,"Via Foral Velho de Dona Teresa21.7",-,Atropelamento de peões
Valenca,28-10-2017 16:15,0,2,EN101,"3,700","Colisão lateral com outro veículoem movimento"
Valenca,09-02-2017 18:00,0,1,EN101,"7,650",Despiste simples
Valenca,14-01-2017 16:15,0,1,EN13,"113,700","Colisão traseira com outroveículo em movimento"
Valenca,12-07-2017 08:20,0,4,EN13,"114,900",Colisão frontal
Valenca,25-10-2017 19:00,0,1,EN13,"117,000","Colisão lateral com outro veículoem movimento"
Viana do Castelo,04-06-2017 03:00,0,1,Avenida Doutor Carteado Mena 0,-,"Despiste com colisão com veículoimobil. ou obstáculo"
Viana do Castelo,02-10-2017 00:50,1,0,Avenida Meio 2,-,"Colisão lateral com outro veículoem movimento"
Viana do Castelo,27-10-2017 09:50,0,1,EN13-3,"8,300",Despiste simples
Viana do Castelo,12-12-2017 09:00,0,1,EN203,"6,300",Colisão frontal
Viana do Castelo,20-10-2017 20:45,0,1,EN305,"33,400",Colisão frontal
Viana do Castelo,09-07-2017 00:15,0,2,EN308,"1,100",Despiste simples
Viana do Castelo,27-04-2017 09:20,0,1,Estrada de Além do Rio,-,Despiste simples
Viana do Castelo,03-04-2017 21:30,0,1,Rua Couto Paredes 34,-,Atropelamento de peões
Viana do Castelo,04-12-2017 09:55,1,0,Rua Monserate 252,-,Atropelamento de peões
Viana do Castelo,14-09-2017 23:33,0,1,rua portela de susã,-,Despiste simples
Viana do Castelo,13-08-2017 12:20,0,1,Rua sem nome,-,Despiste simples
Vila Nova de Cerveira,03-01-2017 17:40,0,1,EN13,"103,880",Atropelamento de peões
Vila Nova de Cerveira,20-02-2017 13:10,0,1,EN13,"106,600",Colisão com outras situações
Vila Nova de Cerveira,17-03-2017 08:58,0,1,EN13,"109,600","Colisão lateral com outro veículoem movimento"
