Concelho,Datahora,M,FG,Via,Km,Natureza
Alandroal,24-08-2016 20:29,0,1,-,"12,000",Despiste simples
Alandroal,16-07-2016 01:26,0,1,"Rua da Aldeia-Casas Novas deMares",-,Despiste simples
Arraiolos,06-08-2016 18:00,0,1,-,"0,100",Despiste com capotamento
Arraiolos,01-01-2016 06:20,1,0,-,-,Despiste com capotamento
Arraiolos,23-08-2016 09:30,0,2,-,-,Despiste simples
Arraiolos,12-08-2016 21:00,0,1,EN370,"50,300",Despiste simples
Arraiolos,12-09-2016 03:00,1,0,EN370,"64,372",Despiste simples
Arraiolos,12-07-2016 15:10,1,0,EN4,"96,936","Despiste com transposição dodispositivo de retenção lateral"
Arraiolos,04-08-2016 15:15,1,1,ER370,"50,231",Despiste com capotamento
Estremoz,01-10-2016 21:50,0,2,-,"3,400",Colisão frontal
Estremoz,02-10-2016 03:10,0,1,-,-,"Despiste com colisão com veículoimobil. ou obstáculo"
Estremoz,09-09-2016 13:45,0,2,A6,"97,510","Despiste com transposição dodispositivo de retenção lateral"
Estremoz,22-05-2016 02:25,0,1,ER381,"3,650",Despiste simples
Evora,14-03-2016 15:15,0,1,-,-,Despiste com capotamento
Evora,19-09-2016 07:55,0,1,Ava Gago Coutinho 1,-,Atropelamento de peões
Evora,12-03-2016 13:10,0,1,Avenida Lisboa 0,-,"Colisão traseira com outroveículo em movimento"
Evora,19-01-2016 18:40,0,1,Avenida Túlio Espanca 0,-,Atropelamento de peões
Evora,05-02-2016 10:15,0,1,Avenida Universidade 8065,-,"Colisão com veiculo ou obstáculona faixa de rodagem"
Evora,05-01-2016 18:18,0,1,Circular Évora 32,-,Colisão com outras situações
Evora,06-08-2016 09:35,0,1,EN18,"283,450","Colisão lateral com outro veículoem movimento"
Evora,06-11-2016 15:30,0,2,EN18,-,"Despiste com transposição dodispositivo de retenção lateral"
Evora,01-01-2016 16:30,1,0,EN256,"8,680",Despiste com capotamento
Evora,14-02-2016 21:25,0,2,EN370,"68,850",Colisão frontal
Evora,06-08-2016 13:20,0,1,EN380,"72,742",Despiste com capotamento
Evora,19-09-2016 07:45,1,0,EN380,"83,460",Despiste simples
Evora,20-08-2016 16:35,0,1,Estrada da Igrejinha 0,-,Atropelamento de peões
Evora,11-07-2016 15:45,0,1,"Rua Doutor Manuel CarvalhoMoniz 9",-,Atropelamento de peões
Evora,21-07-2016 08:40,0,1,"Rua Dro Manuel Carvalho Moniz24",-,"Colisão lateral com outro veículoem movimento"
Evora,01-06-2016 12:30,0,1,Rua Principal de Santa Maria 0,-,"Colisão lateral com outro veículoem movimento"
Montemor-o-Novo,03-04-2016 12:45,0,1,-,-,Despiste simples
Montemor-o-Novo,30-11-2016 16:05,2,0,A6,"27,800","Despiste com transposição dodispositivo de retenção lateral"
Montemor-o-Novo,05-12-2016 22:20,0,1,A6,"43,878",Despiste simples
Montemor-o-Novo,08-09-2016 17:34,0,1,"Avenida Gago Coutinho -Montemor-o-Novo",-,Despiste simples
Montemor-o-Novo,20-05-2016 14:15,0,2,EN114,"164,690",Colisão frontal
Montemor-o-Novo,16-12-2016 18:50,0,1,EN114,"174,680","Colisão traseira com outroveículo em movimento"
Montemor-o-Novo,06-05-2016 07:45,0,1,EN2,"503,110",Despiste simples
Montemor-o-Novo,09-04-2016 10:30,1,0,EN2,"533,989","Colisão lateral com outro veículoem movimento"
Montemor-o-Novo,03-02-2016 17:15,0,1,EN4,"73,750",Despiste simples
Montemor-o-Novo,19-12-2016 08:40,0,1,rua curvo semedo,-,Atropelamento de peões
Montemor-o-Novo,22-08-2016 23:55,0,1,Rua de Moçambique,-,Colisão frontal
Montemor-o-Novo,24-02-2016 13:45,0,1,RUA DR. JOÃO LUÍS RICARDO,-,Despiste simples
Mora,23-06-2016 23:00,0,1,-,"0,100",Atropelamento de animais
Mora,18-07-2016 17:00,0,1,EN2,"475,700",Despiste com capotamento
Mora,16-12-2016 18:00,0,1,EN251,"61,500",Colisão frontal
Mourao,27-06-2016 13:00,0,1,EN385,"15,000",Despiste com capotamento
Mourao,07-02-2016 02:45,0,1,RUA DO POÇO - MOURÃO,-,"Despiste com colisão com veículoimobil. ou obstáculo"
Portel,19-05-2016 09:30,0,3,EM520,"1,114",Colisão frontal
Portel,17-09-2016 17:10,1,0,ER384,"13,950","Colisão lateral com outro veículoem movimento"
Portel,14-08-2016 04:36,0,2,ER384,"24,700",Despiste com capotamento
Portel,28-02-2016 00:05,1,2,IP2,"310,500",Despiste com capotamento
Redondo,13-09-2016 07:25,0,1,-,-,Despiste simples
Redondo,16-11-2016 12:10,0,1,-,-,"Colisão com veiculo ou obstáculona faixa de rodagem"
Reguengos de Monsaraz,05-04-2016 07:50,1,0,-,"52,184","Despiste com colisão com veículoimobil. ou obstáculo"
Reguengos de Monsaraz,22-10-2016 19:24,1,3,-,-,Despiste simples
