Concelho,Datahora,M,FG,Via,Km,Natureza
Almeida,03-09-2013 15:45,0,1,Caminho das Merendas de Côa 4,-,Despiste simples
Almeida,05-05-2013 12:00,1,0,EM532-2,-,Atropelamento de peões
Almeida,01-10-2013 10:10,0,2,EN340,"36,100",Colisão frontal
Almeida,23-08-2013 04:00,0,1,Estrada das Colmeiras,-,Despiste simples
Celorico da Beira,02-06-2013 16:20,0,1,EM553,-,Despiste simples
Celorico da Beira,26-07-2013 13:00,0,1,EN102,"133,800",Despiste simples
Celorico da Beira,12-08-2013 17:45,0,1,EN16,"154,000",Colisão frontal
"Figueira de CasteloRodrigo",08-10-2013 15:00,1,0,-,-,Despiste com capotamento
"Figueira de CasteloRodrigo",01-11-2013 00:45,0,2,EN332,"32,600",Despiste com capotamento
Fornos de Algodres,08-07-2013 20:52,1,0,EM1092,-,Despiste simples
Gouveia,06-04-2013 17:00,0,1,-,-,Despiste simples
Gouveia,16-07-2013 03:45,0,2,Ava das Escolas 1,-,"Despiste com colisão com veículoimobil. ou obstáculo"
Gouveia,05-05-2013 15:45,0,1,EN17,"114,000",Despiste simples
Guarda,26-08-2013 11:45,0,3,-,-,Despiste com capotamento
Guarda,18-07-2013 13:25,1,0,A25,"153,600","Colisão traseira com outro veículoem movimento"
Guarda,02-01-2013 17:50,0,1,Avenida Cidade de Bejar 00,-,Atropelamento de peões
Guarda,06-03-2013 12:50,0,1,EN16,"159,870","Despiste com colisão com veículoimobil. ou obstáculo"
Guarda,02-09-2013 07:55,0,1,EN16,-,"Colisão lateral com outro veículoem movimento"
Guarda,04-03-2013 18:40,0,1,EN221,"179,400",Atropelamento de peões
Guarda,29-06-2013 20:00,1,1,EN233,"0,800","Colisão lateral com outro veículoem movimento"
Guarda,13-09-2013 08:10,0,1,EN233,"4,150",Colisão frontal
Guarda,06-12-2013 20:25,0,1,"Largo Frei Pedro C/ Rua doEncontro 00",-,Colisão frontal
Guarda,12-11-2013 19:45,0,2,Rua dos Cesteiros,-,"Colisão lateral com outro veículoem movimento"
Guarda,21-01-2013 09:00,0,1,"Rua Dr Francisco Pissarra deMatos -",-,"Despiste com colisão com veículoimobil. ou obstáculo"
Guarda,16-01-2013 15:45,0,1,Rua Mousinho de Albuquerque 0,-,Atropelamento com fuga
Manteigas,27-06-2013 18:17,0,1,-,-,Colisão com outras situações
Pinhel,22-04-2013 16:30,0,1,-,-,Despiste com capotamento
Pinhel,20-05-2013 15:10,0,1,-,-,Despiste com capotamento
Pinhel,15-08-2013 15:45,1,0,EM607,-,Despiste simples
Pinhel,20-09-2013 20:03,1,0,EN221,"158,500",Despiste simples
Sabugal,18-06-2013 17:10,0,1,EM542,-,Despiste simples
Sabugal,01-10-2013 14:55,0,1,EN233,"25,315",Despiste simples
Sabugal,08-04-2013 18:00,0,2,Rua do Rebaldo,-,Despiste simples
Seia,19-10-2013 18:26,0,1,-,-,Despiste simples
Seia,16-04-2013 15:10,0,1,Ava 1o de Maio,-,Atropelamento de peões
Seia,11-06-2013 11:10,0,1,Ava Bombeiros Voluntários,-,"Colisão lateral com outro veículoem movimento"
Seia,03-01-2013 23:30,1,0,EM504,-,Atropelamento de peões
Seia,12-06-2013 21:50,1,0,EN17,"91,600",Colisão frontal
Seia,18-11-2013 16:56,0,1,EN17,"93,700",Despiste simples
Seia,14-08-2013 18:19,1,1,EN17,"96,952",Despiste simples
Seia,25-05-2013 15:00,0,2,EN231,"26,800",Colisão frontal
Seia,21-12-2013 11:00,0,1,EN231,"35,870","Colisão lateral com outro veículoem movimento"
Seia,08-03-2013 12:10,0,1,EN231,"44,500",Despiste simples
Trancoso,30-05-2013 12:03,1,0,-,-,Despiste com capotamento
Trancoso,04-10-2013 22:19,0,1,EN226,"81,000",Despiste simples
Trancoso,14-04-2013 19:00,1,0,EN226,"85,600","Colisão lateral com outro veículoem movimento"
Trancoso,30-12-2013 17:00,0,1,EN226,"88,665",Colisão frontal
Trancoso,22-12-2013 18:50,2,4,IP2,"94,800",Colisão frontal
Vila Nova de Foz Coa,22-07-2013 08:45,0,1,EN331-1,-,"Colisão lateral com outro veículoem movimento"
Vila Nova de Foz Coa,18-02-2013 22:30,0,1,Rua de São José 42,-,"Despiste sem dispositivo deretenção"
