Concelho,Datahora,M,FG,Via,Km,Natureza
Aljustrel,05-11-2017 02:25,0,1,-,-,Colisão frontal
Aljustrel,16-08-2017 11:10,0,1,A2,"150,450","Colisão traseira com outroveículo em movimento"
Aljustrel,29-08-2017 11:45,0,1,EN2,"611,600",Despiste simples
Aljustrel,03-01-2017 16:30,0,1,EN2,"611,750","Colisão lateral com outro veículoem movimento"
Aljustrel,30-05-2017 19:30,0,1,EN2,"613,900",Despiste simples
Aljustrel,24-07-2017 13:50,1,0,EN2,"620,510",Despiste simples
Aljustrel,26-07-2017 08:10,0,1,EN261,"93,500","Colisão lateral com outro veículoem movimento"
Aljustrel,01-04-2017 13:15,0,1,EN263,"48,700",Despiste simples
Aljustrel,27-03-2017 13:00,0,1,EN263,"49,170",Despiste simples
Aljustrel,30-05-2017 17:15,0,1,Praça da Republica,-,Atropelamento de peões
Aljustrel,18-08-2017 20:45,0,1,Rua 5 de Outubro,-,Colisão com outras situações
Aljustrel,10-11-2017 17:20,0,1,Rua Newtel e Silva,-,Despiste simples
Almodovar,04-05-2017 15:10,0,1,-,-,Despiste simples
Almodovar,05-05-2017 11:15,0,1,-,-,Despiste com capotamento
Almodovar,03-09-2017 15:50,0,1,-,-,Colisão frontal
Alvito,18-05-2017 14:10,0,1,EN383,"0,200",Despiste simples
Barrancos,27-01-2017 22:10,0,1,EN258,"91,300",Despiste simples
Beja,10-02-2017 19:50,0,2,-,-,Colisão frontal
Beja,17-04-2017 17:52,0,1,-,-,Despiste simples
Beja,09-02-2017 07:25,0,1,EN121,"63,555",Colisão frontal
Beja,15-12-2017 18:30,0,1,EN121,"64,400",Atropelamento de peões
Beja,19-09-2017 00:42,0,1,EN121,"66,300",Despiste simples
Beja,10-08-2017 05:15,0,3,EN121,"72,800","Colisão lateral com outro veículoem movimento"
Beja,14-06-2017 14:50,0,1,EN18,"361,400",Colisão frontal
Beja,07-09-2017 14:12,0,1,EN18,"363,125",Despiste simples
Beja,24-05-2017 06:50,0,1,EN260,"3,300",Colisão frontal
Beja,03-12-2017 13:00,0,2,EN260,"4,600","Colisão lateral com outro veículoem movimento"
Beja,25-07-2017 09:09,1,0,EN260,"12,724","Despiste com colisão com veículoimobil. ou obstáculo"
Beja,12-03-2017 08:50,1,1,EN260,"12,800","Colisão lateral com outro veículoem movimento"
Beja,18-06-2017 10:30,1,0,Estrada da BA 11 - Beja,-,Despiste simples
Beja,23-11-2017 12:15,0,1,IP2,"330,900","Colisão lateral com outro veículoem movimento"
Beja,02-03-2017 14:45,0,1,IP2,"340,800",Despiste com capotamento
Beja,30-05-2017 14:55,1,1,IP2,"349,650",Colisão com outras situações
Beja,01-01-2017 12:20,0,1,Rua de lisboa 00,-,"Colisão com veiculo ou obstáculona faixa de rodagem"
Beja,09-01-2017 15:07,0,1,Rua Fonte Mouro 15,-,Atropelamento de peões
Castro Verde,02-08-2017 16:09,0,3,-,-,Despiste com capotamento
Castro Verde,11-08-2017 18:05,0,2,A2,"171,400","Despiste com colisão com veículoimobil. ou obstáculo"
Castro Verde,11-01-2017 18:40,0,1,IP2,"380,600",Colisão frontal
Cuba,16-11-2017 18:30,0,1,-,-,Despiste simples
Cuba,29-04-2017 15:15,0,1,Rua de Serpa Pinto - Cuba,-,Atropelamento de peões
Ferreira do Alentejo,22-04-2017 11:30,1,1,-,-,Despiste com capotamento
